hotness,category,description,picture_url,time_modified,price,uuid,url,shipping,title,editors_choice,time_published
3,KIDS' SHOES,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172272"">adidas Girls' Performance Goletto VI FG J Soccer Shoes</a> in Black/White/Shock Pink for <strong>$5.65</strong> with <strong>free shipping</strong>. Excluding padding, that's the lowest price we could find by $19. They're available (at this price) in sizes 2,3, 11, and 13.<br>
<br>
Note: This item is offered as part of Amazon's ""add-on program"" and can only be purchased with an order of $25 or more.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/n6hk8va7ewppdryjvrx1",,$6 w/ $25,2172272,https://www.dealnews.com/Adidas-Girls-Goletto-VI-FG-J-Soccer-Shoes-for-6-w-25-free-shipping/2172272.html,free shipping,adidas Girls' Goletto VI FG J Soccer Shoes,,2018-01-05T03:37:11-05:00
4,MATTRESSES,"Antique2004 via eBay offers the Plush Organic Memory Foam & Spring Mattress in several sizes, as listed below. Plus, all orders receive <strong>free shipping</strong>. The sizes:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172029"">Twin</a> for <strong>$99.99</strong> ($300 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097365,2172029"">Full</a> for <strong>$129.99</strong> ($390 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097368,2172029"">Queen</a> for <strong>$149.95</strong> ($450 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097371,2172029"">King</a> for <strong>$179.95</strong> ($540 off)
 </li>
</ul>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kuapomd0ikwytts9hw6k",2018-01-05T09:27:30-05:00,from $100,2172029,https://www.dealnews.com/Plush-Memory-Foam-Spring-Mattress-from-100-free-shipping/2172029.html,free shipping,Plush Memory Foam & Spring Mattress,,
3,MONITORS,"BuyDig offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171984"">LG 29"" 21:9 UltraWide IPS LED-Backlit LCD Monitor with FreeSync</a> for $399.99. Coupon code ""c1178118222"" cuts that price to <strong>$184</strong>. With <b>free shipping</b>, that's the lowest price we could find by $216, although we saw this for $5 less in November. It features a 2560x1080 native resolution, 21:9 aspect ratio, USB Type-C, one HDMI port, and tilt-adjustable stand. When using HDMI, FreeSync technology helps eliminate the tearing and stuttering in visuals often noticed when playing games. Deal ends January 14.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fyhyna7hvt722334oudt",,$184,2171984,https://www.dealnews.com/LG-29-21-9-Ultra-Wide-Free-Sync-LED-Display-for-184-free-shipping/2171984.html,free shipping,"LG 29"" 21:9 UltraWide FreeSync LED Display",,2018-01-05T03:29:14-05:00
,KITCHEN,"yichengjin via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172059"">Soufull Multi-Functional Stainless Steel Scissors</a> for $12.88. Coupon code ""black855"" cuts that to <strong>$8.55</strong>. Plus, Prime members bag <strong>free shipping</strong>. Deal ends January 31.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/stvamjek2izwihfqpmnd",,$9,2172059,https://www.dealnews.com/Soufull-Stainless-Steel-Poultry-Scissors-for-9-free-shipping-w-Prime/2172059.html,free shipping w/ Prime,Soufull Stainless Steel Poultry Scissors,,2018-01-05T00:01:00-05:00
1,JEWELRY,"Win Pearl offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172017"">Natural Pink Quartz 8mm Necklace</a> for $14.99. Coupon code ""dealnews30"" cuts the price to <strong>$10.49</strong>. With <strong>free shipping</strong>, that's $26 off list and the lowest total price we could find. It features a 19"" chain and a silver tone clasp. Deal ends January 10.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/plwuusxscoc52i9cuuai",,$10,2172017,https://www.dealnews.com/Natural-Pink-Quartz-Necklace-for-10-free-shipping/2172017.html,free shipping,Natural Pink Quartz Necklace,,2018-01-05T03:10:01-05:00
3,SOFTWARE,"Newegg offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172266"">Avast Internet Security 2018 3-PC 2-Year Keycard</a> for $59.99. Coupon code ""EMCPEPT48"" cuts the price to <strong>$9.99</strong>. With <strong>$2.99</strong> for shipping, that's the lowest price we could find by $37.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iwz0ohdukkfydnczxqon",2018-01-05T09:04:05-05:00,$10,2172266,https://www.dealnews.com/Avast-Internet-Security-2018-3-PC-2-Year-for-10-3-s-h/2172266.html,$3 shipping,Avast Internet Security 2018 3-PC 2-Year,True,
3,KITCHEN,"Tseoa via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172254"">Tigeo Ultra Sharp Premium Heavy Duty Kitchen Shears</a> for $9.99. Coupon code ""QF8MV8JD"" cuts that to <strong>$4.40</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's tied with our mention from two weeks ago and $3 under the lowest price we could find for a similar item elsewhere. It features micro-serrated edges and a bottle opener. Deal ends November 15.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fte4om2qn35lotndxzpn",,$4,2172254,https://www.dealnews.com/Tigeo-Ultra-Sharp-Heavy-Duty-Kitchen-Shears-for-4-free-shipping-w-Prime/2172254.html,free shipping w/ Prime,Tigeo Ultra Sharp Heavy Duty Kitchen Shears,,2018-01-05T01:57:36-05:00
3,GROCERIES,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172260"">Annie's Macaroni &amp; Cheese 10.5-oz. Box 6-Pack</a> in Classic Mild Cheddar for <b>$6.88</b> with <b>free shipping</b> via the directions below. That's $1 under our April mention and $4 below the lowest price we could find for a similar quantity in-store locally. It's made with organic pasta and contains no artificial flavors, synthetic colors, or preservatives. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097350,2172260"">Annie's Macaroni &amp; Cheese 6-Pack</a> for $10.40
 </li>
 <li>clip the $3 off coupon on the product page
 </li>
 <li>check out via Subscribe &amp; Save for a final price of <strong>$6.88</strong>
 </li>
</ol>
Be sure to cancel Subscribe & Save after your order arrives to avoid being billed for subsequent shipments.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zpe6fu72kboluki4jcii",,$7,2172260,https://www.dealnews.com/Annies-Mac-Cheese-11-oz.-Box-6-Pack-for-7-free-shipping/2172260.html,free shipping,Annie's Mac & Cheese 11-oz. Box 6-Pack,,2018-01-05T01:41:54-05:00
3,GROCERIES,"Ending today, Vitamin Shoppe offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172257"">12 Quest Protein Cookies</a> in several flavors (Double Chocolate Chip pictured) for $23.99. Add <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097347,2172257"">four</a> to your cart and apply coupon code ""NEWYEAR8"" for a final price of <strong>$76.77</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $23. Each cookie includes 15g of protein, 10g of fiber, and 1g of sugar.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/flvnwnbtkqvehjjnw6vg",,$77,2172257,https://www.dealnews.com/48-Quest-Protein-Cookies-for-77-free-shipping/2172257.html,free shipping,48 Quest Protein Cookies,,2018-01-05T01:32:15-05:00
3,SUNGLASSES,"Sungait via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172245"">Sungait Men's Ultra Lightweight Rectangular Polarized Sunglasses</a> in Black or Gunmetal for $14.99. Coupon code ""BSRM2I39"" cuts them to <strong>$9.99</strong>. With <strong>free shipping</strong>, that's $5 off and tied with last week's mention as the lowest price we could find. They feature 100% UV protection. Deal ends January 6.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/h3mdeijx7docvirajbst",,$10,2172245,https://www.dealnews.com/Sungait-Mens-Polarized-Sunglasses-for-10-free-shipping-w-Prime/2172245.html,free shipping w/ Prime,Sungait Men's Polarized Sunglasses,,2018-01-05T01:19:51-05:00
2,SKIN CARE,"Jerrybox via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172251"">Lavany Portable Facial Cleansing Brush</a> for $39.99. Coupon code ""4SWWTBQ8"" cuts it to <strong>$32.99</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $13. It features UV light sterilization and two brush speeds.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uqyez6zbg1ue2crgdtth",,$33,2172251,https://www.dealnews.com/Lavany-Portable-Facial-Cleansing-Brush-for-33-free-shipping/2172251.html,free shipping,Lavany Portable Facial Cleansing Brush,,2018-01-05T01:17:16-05:00
3,CLOTHING & ACCESSORIES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172248"">Original Penguin</a> takes an <strong>extra 40% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097341,2172248"">sale styles</a>. (Add items to cart to see this discount.) Plus, take an <strong>extra 20% off</strong> via coupon code ""OFFEROP20"". Shipping adds <strong>$7</strong>, although orders over $50 get free shipping when you join the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097344,2172248"">Original Rewards Program</a>. Some exclusions apply. Deal ends January 9.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2767/Original-Penguin/"">Original Penguin Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mhh2xbs9mk8oixy4zgvk",,40% off + 20% off,2172248,https://www.dealnews.com/Original-Penguin-Sale-40-off-20-off-free-shipping-w-50/2172248.html,free shipping w/ $50,Original Penguin Sale,,2018-01-05T00:50:14-05:00
4,BATTERIES,"Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172239"">AmazonBasics AAA Rechargeable Batteries 8-Pack</a> for <strong>$9.99</strong> with <b>free shipping</b> for Prime members. That's $2 off list and tied with last week's mention as the lowest price we could find. They come pre-charged and last through a purported 1,000 recharge cycles.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ohxau5i4iiudxjuvq1rc",2018-01-05T09:26:54-05:00,$10,2172239,https://www.dealnews.com/Amazon-Basics-AAA-Rechargeable-Battery-8-Pack-for-10-free-shipping-w-Prime/2172239.html,free shipping w/ Prime,AmazonBasics AAA Rechargeable Battery 8-Pack,,
,LAPTOPS,"Dell Home, via its Member Purchase Program, offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172071"">Dell Inspiron 15 3000 Series 3552 Intel Braswell Celeron 1.6GHz 15.6"" Laptop</a> in Black for <strong>$274.39</strong> with <strong>free shipping</strong>. It features an Intel Celeron N3060 1.6GHz Braswell dual-core processor, 15.6"" 1366x768 (720p) LED-backlit LCD, 4GB RAM, 500GB hard drive, DVD burner, 802.11ac wireless, Bluetooth 4.0, HDMI, USB, 4-cell battery, and Windows 10 Home 64-bit.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/djmog1jw1jif1ibzz5b1",,$274,2172071,https://www.dealnews.com/Dell-Inspiron-Celeron-Dual-16-Laptop-for-274-free-shipping/2172071.html,free shipping,"Dell Inspiron Celeron Dual 16"" Laptop",,2018-01-05T00:01:00-05:00
4,PANTS,"Gap offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172242"">Gap Men's Slim Fit Cargo Pants</a> in Surplus for $26.99. Coupon code ""HAPPY"" cuts the price to <strong>$16.19</strong>. Plus, get <strong>free shipping</strong> via coupon code ""ITSFREE"". That's $54 off list and the lowest price we could find. They're available in select sizes 29 to 32 <del>34</del> and lengths 32 to 34. Deal ends January 8.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yzdzinndgxoqtsaahyw3",2018-01-05T09:01:08-05:00,$16,2172242,https://www.dealnews.com/Gap-Mens-Slim-Fit-Cargo-Pants-for-16-free-shipping/2172242.html,free shipping,Gap Men's Slim Fit Cargo Pants,True,
3,HOME FURNITURE,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172236"">Home Decorators Collection Oxford Storage Open Bookcase</a> in Walnut for <strong>$287.40</strong>. Opt for in-store <strong>pickup</strong> to dodge the $55 shipping fee. That's $192 off list and the lowest price we could find. It measures 72"" x 64"" x 13.5"" and features adjustable shelves. Deal ends January 7.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wskbmbsxoyblabcyv7nk",,$287,2172236,https://www.dealnews.com/Home-Decorators-Collection-Open-Bookcase-for-287-pickup-at-Home-Depot/2172236.html,pickup at Home Depot,Home Decorators Collection Open Bookcase,,2018-01-05T00:19:40-05:00
4,COATS,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172230"">White Sierra Men's Cloud Rest Full Zip Fleece Jacket</a> in several colors (Caviar pictured) from <s>$11</s> <strong>$11.58</strong> with <strong>free shipping</strong> for Prime members. That's the lowest price we could find by $36. It's available in sizes M to XXL.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/axdraen9dwotnlccujye",2018-01-05T09:00:13-05:00,from $12,2172230,https://www.dealnews.com/White-Sierra-Mens-Cloud-Rest-Full-Zip-Fleece-from-12-free-shipping-w-Prime/2172230.html,free shipping w/ Prime,White Sierra Men's Cloud Rest Full Zip Fleece,True,
4,SWEATSHIRTS & HOODIES,"Original Penguin offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172224"">Original Penguin Men's Jaspe Hoodie</a> in Dark Sapphire for <strong>$23.99</strong> plus <strong>$5</strong> for shipping via the steps below. That's $65 off list and the lowest price we could find, although we saw it for $4 less three weeks ago. Deal ends January 9. It's available in <del>sizes S to XXL</del> size M only. To get this price:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172224"">Original Penguin Men's Jaspe Hoodie</a> for $49.99
 </li>
 <li>add it to your cart to drop that to $29.99
 </li>
 <li>apply coupon code ""OFFEROP20"" for a final price of <strong>$23.99</strong>
 </li>
</ol>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zd2wtcfmce31uourpszf",2018-01-05T09:26:36-05:00,$24,2172224,https://www.dealnews.com/Original-Penguin-Mens-Jaspe-Hoodie-for-24-5-s-h/2172224.html,$5 shipping,Original Penguin Men's Jaspe Hoodie,,
