time_modified,time_published,editors_choice,title,shipping,hotness,picture_url,price,uuid,url,description,category
2018-01-02T18:36:30-05:00,,,Jos. A. Banks Blowout Deals,free shipping,5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cd3ycmiba6tjkmcmokil",from $15,2170331,https://www.dealnews.com/Jos.-A.-Banks-Blowout-Deals-from-15-free-shipping/2170331.html,"Jos. A. Bank discounts <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092772,2170331"">men's apparel and coats</a>, with prices starting from <b>$15</b> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092739,2170331"">Blowout Deals</a>. (Prices are as marked.) Plus, Bank Account Rewards members get <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092742,2170331"">join</a>.) Discounted items include suits, polos, sportcoats, and outerwear. Deal ends January 3. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092745,2170331"">Jos. A. Bank Men's 1905 Collection Tailored Fit Sportcoat</a> for <b>$59</b> ($339 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170331"">Jos. A. Bank Men's Tropical Blend Slim Fit 2-Button Suit with Flat Front Pants</a> for <b>$79</b> (pictured, $419 off)
 </li>
</ul>",CLOTHING & ACCESSORIES
2018-01-02T18:36:19-05:00,,,Men's Dress Shoes at Jos. A. Bank,free shipping,5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mxjbve0qiopen29551xi",$39,2170313,https://www.dealnews.com/Mens-Dress-Shoes-at-Jos.-A.-Bank-for-39-free-shipping/2170313.html,"Jos. A. Bank offers a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092754,2170313"">men's dress shoes</a> for <b>$39</b>. Plus, Bank Account Rewards members get <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092697,2170313"">join</a>.) Sizes may be limited. Deal ends January 3. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170313"">Jos. A. Bank Men's Traveler Collection Clifford Loafers</a> for <b>$39</b> (pictured, $106 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092700,2170313"">Jos. A. Bank Men's Eaton Moc Toe Dress Shoes</a> for <b>$39</b> ($136 off)
 </li>
</ul>",SHOES
2018-01-02T18:35:46-05:00,,,Men's Dress Shirts at Jos. A. Bank,free shipping,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dm95b3oeu9epniex2lij",$15,2170310,https://www.dealnews.com/Mens-Dress-Shirts-at-Jos.-A.-Bank-for-15-free-shipping/2170310.html,"Jos. A. Bank discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092721,2170310"">clearance dress shirts</a> to <b>$15</b>. Plus, Bank Account Rewards members get <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092676,2170310"">join</a>.) Deal ends January 3. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170310"">Traveler Collection Men's Slim Fit Spread Collar Multi-Stripe Dress Shirt</a> for $15 (pictured, $75 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092679,2170310"">Signature Men's Slim Fit Spread Collar Mini Check Dress Shirt</a> for $15 ($85 off)
 </li>
</ul>",SHIRTS
,2018-01-02T13:00:57-05:00,,Best TV Deals: Score a 4K Sharp TV at Its Cyber Monday Price!,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yp3qrvpsitjtnteodexw",,2170319,https://www.dealnews.com/features/best-tv-deals/,"Whether you want a small set for the kitchen or a big screen for the living room, this week's roundup of the best <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/best-tv-deals/"">TV deals</a> offers several great choices. Score deals on a 55"" 4K set, a 50"" Sharp, and more!",BEST HDTV DEALS
2018-01-02T15:05:05-05:00,,True,Gund Pusheen Happy Birthday Plush,free shipping w/ Prime,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/oqcgch5p8p8tllddhu2v",$13,2170295,https://www.dealnews.com/Gund-Pusheen-Happy-Birthday-Plush-for-13-free-shipping-w-Prime/2170295.html,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170295"">Gund Pusheen Happy Birthday Plush</a> for <b>$12.50</b> with <b>free shipping</b>. That's the lowest price we could find by $2, although most merchants charge $25 or more. It stands 10.5"" high.",TOYS & HOBBIES
2018-01-02T16:30:39-05:00,,,WiFi Smart Plug Mini Outlet 2-Pack,free s&h from China,5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ituv3ycrjalsjf2xhbvh",$20,2170307,https://www.dealnews.com/Wi-Fi-Smart-Plug-Mini-Outlet-2-Pack-for-20-free-s-h-from-China/2170307.html,"TomTop offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170307"">WiFi Smart Plug Mini Outlet 2-Pack</a> for <strong>$19.99</strong> with <strong>free shipping</strong>. That's $20 off, $6 under our mention from Black Friday of a similar set, and the lowest price we could find. It can be used with Amazon Alexa.<br>
<br>
This item ships from China and may take up to three weeks to arrive.",POWER MANAGEMENT
,2018-01-02T12:37:50-05:00,,MeasuPro Wrist Blood Pressure Monitor w/ Case,free shipping w/ Prime,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/braho9jptcurdnaxbs45",$18,2170262,https://www.dealnews.com/Measu-Pro-Wrist-Blood-Pressure-Monitor-w-Case-for-18-free-shipping-w-Prime/2170262.html,"BetterBasics via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170262"">MeasuPro Wrist Blood Pressure Monitor with Case</a> for $21.99. Coupon code ""MEASURE9"" cuts that price to <strong>$17.59</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's the lowest price we could find by $5, although we saw it for a buck less in September. It features one-step measuring, an LCD display, and stores up to 120 readings. Deal ends January 20.",MEDICINE & MEDICAL
2018-01-02T14:53:46-05:00,,,Subway Footlong Sandwiches,,5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dcopkoowg3ttinlsafgd",$5,2170298,https://www.dealnews.com/Subway-Footlong-Sandwiches-5/2170298.html,"Subway offers a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170298"">footlong sub sandwiches</a> for <strong>$4.99</strong>. That's $1 under last January's footlong offer, although that was good on all sandwiches. You can choose black forest ham, meatball marinara, spicy Italian, cold cut combo, or veggie delite.",RESTAURANTS
2018-01-02T15:02:59-05:00,,True,Yuneec Breeze 4K WiFi Quadcopter Drone,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/frjaz0gwg2i3jkbqppac",$199,2170301,https://www.dealnews.com/Yuneec-Breeze-4-K-Wi-Fi-Quadcopter-Drone-for-199-free-shipping/2170301.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170301"">Yuneec Breeze 4K WiFi Quadcopter Drone</a> for <strong>$199</strong> with <b>free shipping</b>. That's $101 below our July mention and the best deal we've seen for it new. (It's the best deal now by $30.) It features a 13-megapixel camera, 4K video recording, and a rechargeable LiPo battery with up to 12 minutes of flight time per charge.",TOYS & HOBBIES
,2018-01-02T12:26:52-05:00,,Meterk GFCI Electric Socket Tester,free shipping w/ Prime,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dffbyhstmiw1ejtynm5q",$5,2170283,https://www.dealnews.com/Meterk-GFCI-Electric-Socket-Tester-for-5-free-shipping-w-Prime/2170283.html,"ECmallUS via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170283"">Meterk GFCI Electric Socket Tester</a> for $9.97. Coupon code ""U66OFHPK"" drops it to <b>$5.18</b>. Plus, Prime members bag <b>free shipping</b>. That's $5 off list and the lowest price we could find. It features LED light and test indicators. Deal ends January 8.",TOOLS & HARDWARE
,2018-01-02T12:14:52-05:00,,Men's Wearhouse Winter Clearance Sale,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dwhowwaqfehwag1jodsz",Up to 70% off,2170274,https://www.dealnews.com/Mens-Wearhouse-Winter-Clearance-Sale-Up-to-70-off-free-shipping/2170274.html,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092586,2170274"">Men's Wearhouse</a> takes <strong>up to 70% off</strong> a selection of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092526,2170274"">men's apparel</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092529,2170274"">Winter Clearance Sale</a>. Plus, Perfect Fit Rewards members bag <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092532,2170274"">join</a>.) A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092589,2170274"">Joseph Abboud Men's Check Dress Shirt</a> for <strong>$69.99</strong> ($30 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170274"">Calvin Klein Men's Extreme Slim Fit Sport Coat</a> for <strong>$149.99</strong> (pictured, $250 off)
 </li>
</ul>",CLOTHING & ACCESSORIES
,2018-01-02T12:14:02-05:00,,Reignet 50-Mile Range Amplified TV Antenna,free shipping w/ Prime,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jqaagcb07badqv73ayjq",$16,2170289,https://www.dealnews.com/Reignet-50-Mile-Range-Amplified-TV-Antenna-for-16-free-shipping-w-Prime/2170289.html,"Reignet via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170289"">Reignet 50-Mile Range Amplified TV Antenna</a> for $21.99. Coupon code ""RIXCWNEE"" cuts that to <b>$15.83</b>. Plus, Prime members bag <strong>free shipping</strong>. That's $6 off and the lowest price we could find, although we saw it for $3 less a month ago. It includes two Velcro patches and a 16.5-foot coaxial cable. Deal ends January 10.",TV ANTENNAS & RECEIVERS
,2018-01-02T12:12:45-05:00,,Holsem 5-Outlet Surge Protector Power Strip,free shipping w/ Prime,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/usbq8udmjwuxdiooxuku",$10,2170268,https://www.dealnews.com/Holsem-5-Outlet-Surge-Protector-Power-Strip-for-10-free-shipping-w-Prime/2170268.html,"Holsem via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170268"">Holsem 5-Outlet Surge Protector Power Strip</a> in Black or White for $18.95. Coupon code ""HHK6AECF"" drops it to <b>$10.49</b>. Plus, Prime members bag <b>free shipping</b>. That's $8 off list and the lowest price we could find. It features two USB charging outlets, surge protection up to 1,000 joules, and a 4-foot cord. Deal ends February 28.",SURGE PROTECTORS
2018-01-02T14:53:14-05:00,,,Old Navy Epic Clearance Event,free shipping w/ $50,5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gytsotk3hlwhrjqxkq7n",Up to 75% off + 20% off,2170280,https://www.dealnews.com/Old-Navy-Epic-Clearance-Event-Up-to-75-off-20-off-free-shipping-w-50/2170280.html,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170280"">Old Navy</a> takes <strong>up to 75% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092541,2170280"">clearance items</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092544,2170280"">Epic Clearance Event</a>. Even better, an <strong>extra 20% off</strong> applies in-cart. Shipping adds <strong>$7</strong>, but orders of $50 or more receive free shipping via coupon code ""FREESHIP"". Some exclusions may apply. Deal ends January 3.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s362/Old-Navy/"">Old Navy Coupons</a>.</p>",CLOTHING & ACCESSORIES
