uuid,time_published,price,time_modified,description,picture_url,editors_choice,shipping,url,title,category,hotness
2172890,,$40,2018-01-06T13:24:15-05:00,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172890"">Calphalon Contemporary Nonstick 10"" Flat-Bottom Wok</a> for <b>$39.99</b> with <b>free shipping</b>. That's the lowest price we could find by $5. It features a riveted handle and hard anodized aluminum surface.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uovs9fvwk2ebdqj4ugy2",,free shipping,https://www.dealnews.com/Calphalon-Contemporary-10-Flat-Bottom-Wok-for-40-free-shipping/2172890.html,"Calphalon Contemporary 10"" Flat-Bottom Wok",KITCHEN,3
2172887,,$15,2018-01-06T13:30:57-05:00,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172887"">Corningware French White 2-Piece Bakeware Set</a> for $24.99. Coupon code ""WKND25"" cuts that to <strong>$14.99</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098703,2172887"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's the lowest price we could find by $10. It includes 1- and 2-quart baker dishes. Deal ends January 7.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ab8sigeil0e8nosbrmfz",,free s&h w/beauty item,https://www.dealnews.com/Corningware-French-White-2-Piece-Bakeware-Set-for-15-free-s-h-w-beauty-item/2172887.html,Corningware French White 2-Piece Bakeware Set,KITCHEN,2
2172899,,$34 after rebate,2018-01-06T13:23:54-05:00,"As one of its daily deals, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172899"">Cooler Master MasterKeys Lite L Combo RGB Mechanical Keyboard and Mouse</a>, model no. SGB-3040-KKMF1-US, for $48.75. This <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098736,2172899"">$15 mail-in rebate</a> cuts it to <b>$33.75</b>. With <b>free shipping</b>, that's $6 under our August mention and the lowest price we could find by $17. This Cherry MX-compatible keyboard features 26-key anti-ghosting. Deal ends January 31.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/czngzrqhvepcylkwduas",,free shipping,https://www.dealnews.com/Cooler-Master-Mechanical-Keyboard-and-Mouse-for-34-after-rebate-free-shipping/2172899.html,Cooler Master Mechanical Keyboard and Mouse,KEYBOARDS,3
2172893,,$32,2018-01-06T12:26:32-05:00,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172893"">Soma Sustainable Pitcher &amp; Plant-Based Water Filter</a> for <strong>$31.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find $7. It holds 80-oz. and features a wooden handle and auto open lid door.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/udlewqejuy5oirpnwabi",,free shipping,https://www.dealnews.com/Soma-Sustainable-Pitcher-Water-Filter-for-32-free-shipping/2172893.html,Soma Sustainable Pitcher & Water Filter,KITCHEN,4
2172860,,$28,2018-01-06T13:22:02-05:00,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172860"">Excelsteel Stainless Steel Stockpot 3-Piece Set</a> for <b>$27.81</b> with <b>free shipping</b>. That's the lowest price we could find by $6. The set includes one 8-quart, one 12-quart, and one 16-quart pot, each with a matching lid.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tcuzo9hdkf1fhonrfxeo",,free shipping,https://www.dealnews.com/Excelsteel-Stainless-Steel-Stockpot-3-pc-Set-for-28-free-shipping/2172860.html,Excelsteel Stainless Steel Stockpot 3pc Set,KITCHEN,3
2172875,,$8,2018-01-06T12:25:39-05:00,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172875"">Belkin 6-Outlet Wall-Mount Surge Protector</a> for <s>$7.61</s> <strong>$7.69</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5. It features a 900-joule energy rating.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ip9iuzgdmkk9jfbvjuhr",,free shipping w/ Prime,https://www.dealnews.com/Belkin-6-Outlet-Wall-Mount-Surge-Protector-for-8-free-shipping-w-Prime/2172875.html,Belkin 6-Outlet Wall-Mount Surge Protector,SURGE PROTECTORS,4
2172872,,$619,2018-01-06T13:21:33-05:00,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172872"">Bowflex Blaze Home Gym</a> for <strong>$618.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $99. It features 210 lbs. of resistance, sliding seat rail, lat tower, and leg extension.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jthjd4vvdzfi6bbao6z5",,free shipping,https://www.dealnews.com/Bowflex-Blaze-Home-Gym-for-619-free-shipping/2172872.html,Bowflex Blaze Home Gym,EXERCISE EQUIPMENT,3
2172881,,$21,2018-01-06T13:21:18-05:00,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172881"">Black &amp; Decker 400-watt Juice Extractor</a> for <s>$21.85</s> <strong>$21.47</strong> with <strong>free shipping</strong> for Prime members. That's the lowest price we could find by $2. It features a stainless steel cutter/strainer, integrated pulp container, and 10-oz. juice container.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d0cuuss5ozoeaux9eezu",,free shipping w/ Prime,https://www.dealnews.com/Black-Decker-400-W-Juice-Extractor-for-21-free-shipping-w-Prime/2172881.html,Black & Decker 400W Juice Extractor,SMALL APPLIANCES,3
2172878,2018-01-05T16:26:56-05:00,"from $1,249 for 2",,"CheapCaribbean offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172878"">Sunscape Splash Montego Bay 3-Night Flight and Hotel Package for Two</a> in Montego Bay, Jamaica, with prices starting at <strong>$1,248.82</strong>, as seen on Travelzoo. (It's the second offer down in the right sidebar of the landing page.) That's $51 under our mention from last week and the lowest current rate we could find for this package today by at least $7. This price is based on departure from Fort Lauderdale, FL, (FLL) with arrival in Montego Bay, Jamaica, (MBJ) on February 4; other departure cities and dates are available for an additional cost. This 4-star resort has an Expedia rating of 69% based on 383 reviews. Book this travel deal by January 11 for travel from January 10 through February 15. <img class=""lazy-img"" src=""https://dealnews.a.ssl.fastly.net/images/spacer.png"" data-src=""https://adfarm.mediaplex.com/ad/tr/27840-205621-46966-0?mpt=123456"" style=""width: 1px; height: 1px; border-width: 0;"" alt=""*"">","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ruwvskhvulh6yewjr69b",,,https://www.dealnews.com/3-Nt-Montego-Bay-Flight-Hotel-Vacation-from-1-249-for-2/2172878.html,3Nt Montego Bay Flight & Hotel Vacation,VACATIONS,2
2172863,,20% off select items,2018-01-06T12:22:08-05:00,"Walmart takes <b>20% off</b> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098691,2172863"">LEGO building sets</a>. (Prices are as marked.) Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee, or spend $35 or more to bag free shipping. A couple of best bets, both with <b>free shipping</b>:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172863"">LEGO Batman Movie The Batmobile Building Set</a> for <strong>$47.99</strong> (pictured, low by $12)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098664,2172863"">LEGO Star Wars Y-Wing Starfighter Building Set</a> for <strong>$47.99</strong> (low by $2)
 </li>
</ul>
Note: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098667,2172863"">Amazon</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098670,2172863"">Target</a> are matching prices for many of these items, including the best bets.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ffx7nlp6d88o712m3iir",,free shipping w/ $35,https://www.dealnews.com/LEGO-Building-Sets-at-Walmart-20-off-select-items-free-shipping-w-35/2172863.html,LEGO Building Sets at Walmart,TOYS & HOBBIES,4
2172866,,from $486 for 2,2018-01-06T13:20:29-05:00,"Vacations to Go offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172866"">Carnival Cruise 4-Night Bahamas Cruise for Two</a>, with prices starting from <strong>$486</strong>. That's the lowest price we could find for such a cruise by $22. This roundtrip cruise aboard the Carnival Victory departs from Miami, FL, on January 29 with stops in Nassau and Half Moon Cay, Bahamas. Book this travel deal by January 28.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/x8hesr9n6yqitxngw61w",,,https://www.dealnews.com/Carnival-4-Nt-Last-Minute-Bahamas-Cruise-from-486-for-2/2172866.html,Carnival 4Nt Last Minute Bahamas Cruise,CRUISES,3
2172857,,$169,2018-01-06T13:06:19-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172857"">Bowflex SelectTech 5.1 Adjustable Bench</a> for <b>$169</b> with <b>free shipping</b>. That's the lowest price we could find by $5, although most stores charge $207 or more. It adjusts to six different positions and features a removable leg hold-down brace.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qu7ujnmnjuwkykce0ocd",,free shipping,https://www.dealnews.com/Bowflex-Select-Tech-5.1-Adjustable-Bench-for-169-free-shipping/2172857.html,Bowflex SelectTech 5.1 Adjustable Bench,EXERCISE EQUIPMENT,2
2172479,2018-01-05T08:57:39-05:00,,,"Today you can make the idea of vacuuming a little more bearable by saving big on a Dyson. Check out this offer and more in our roundup of the top five <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/morning-jolt/"">Editors' Choice deals</a> we found last night and this morning.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eydnkwj9d9743wiygij5",,,https://www.dealnews.com/features/morning-jolt/,Top 5 Deals You Need to Know This Morning: A Dyson at Its Lowest Price,MORNING JOLT,
2168330,2018-01-04T08:00:01-05:00,,,"Recently it came to light that Apple has been slowing down batteries on older iPhones. Not surprisingly, users were unhappy with this news. But now, <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Oops-Apple-Messed-Up-But-You-Can-Get-a-MUCH-Cheaper-Battery-Out-Of-It/2168330.html"">Apple is trying to make things right</a> and regain their customers' trust.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rieekggkcdqqy9agpg6y",,,https://www.dealnews.com/features/Oops-Apple-Messed-Up-But-You-Can-Get-a-MUCH-Cheaper-Battery-Out-Of-It/2168330.html,"Oops! Apple Messed Up, But You Can Get a MUCH Cheaper Battery Out Of It",CONSUMER NEWS,
2167652,2018-01-03T08:00:01-05:00,,,"If your goal is to tone up and slim down this year, there are several ways to get the fitness equipment you need without breaking the bank. Check out our <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Smart-Ways-to-Save-on-Exercise-Equipment/2167652.html"">tips to help you save on exercise equipment</a>, so you can stick to that resolution and get in shape.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wzmnqilohazg7aox514i",,,https://www.dealnews.com/features/Smart-Ways-to-Save-on-Exercise-Equipment/2167652.html,8 Smart Ways to Save on Exercise Equipment,BUYING GUIDES,
2165831,2018-01-01T08:00:01-05:00,,,"Ready or not, 2018 is here! That means we're done with the holiday sales and on to the post-holiday sales. While you won't find everything on sale in January, some items are real bargains this time of year — like <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/what-to-buy-in-january/"">gym memberships, bedding, and hotel stays</a>.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t2k4tzslohptmwxtpidu",,,https://www.dealnews.com/features/what-to-buy-in-january/,8 Things to Buy in January (and 3 Things to Wait On),WHAT TO BUY IN JANUARY,
