uuid,editors_choice,description,time_modified,shipping,url,hotness,picture_url,price,title,time_published,category
2170874,,"Joe's New Balance Outlet offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170874"">New Balance Men's 410v5 Trail Running Shoes</a> in Charcoal for $38.99. Coupon code ""FLASH410"" drops it to <b>$34.99</b>. With <b>free shipping</b>, that's tied last month's mention and the lowest price we could find by $10. They're available in sizes 7 to 13. Deal ends January 5.",2018-01-03T16:10:39-05:00,free shipping,https://www.dealnews.com/New-Balance-Mens-410-v5-Trail-Running-Shoes-for-35-free-shipping/2170874.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eczvoa7yr5kjl70levmo",$35,New Balance Men's 410v5 Trail Running Shoes,,SHOES
2170880,,"Dell Home, via its Member Purchase Program, offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170880"">Dell XPS 8930 Intel Coffee Lake Core i3 3.6GHz Desktop</a> for <strong>$489.99</strong> with <strong>free shipping</strong>. That's $60 off list and the lowest price we could find. Features include:
<ul>
 <li>Intel Core i3-8100 3.6GHz Coffee Lake quad-core processor
 </li>
 <li>8GB RAM
 </li>
 <li>1TB 7200 rpm hard drive
 </li>
 <li>DVD burner
 </li>
 <li>Windows 10 Home 64-bit
 </li>
</ul>",,free shipping,https://www.dealnews.com/Dell-XPS-8930-Coffee-Lake-Core-i3-Quad-PC-for-490-free-shipping/2170880.html,1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pctuccrfwvirja3bfsgw",$490,Dell XPS 8930 Coffee Lake Core i3 Quad PC,2018-01-03T09:04:39-05:00,DESKTOPS
2170871,,"Dell Home, via its Member Purchase Program, offers its 4.9-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170871"">Dell Inspiron 15 5000 Series 5570 Intel Kaby Lake R Core i7 1.8GHz 15.6"" 1080p Laptop</a> in Platinum Silver for $734.99. Coupon code ""50OFF699"" drops that to <strong>$685.99</strong>. With <strong>free shipping</strong>, that's tied with our mention from two weeks ago and the lowest price we could find now by $64.<br>
<br>
It features an Intel Core i7-8550U 1.8GHz Kaby Lake R quad-core processor, 15.6"" 1920x1080 (1080p) LED-backlit LCD, 8GB RAM, 1TB hard drive with 128GB SSD, DVD burner, 802.11ac wireless, Bluetooth 4.2, USB 3.1, HDMI, backlit keyboard, 3-cell battery, McAfee LiveSafe 12-month subscription, and Windows 10 Home 64-bit.",,free shipping,https://www.dealnews.com/Dell-Kaby-Lake-R-i7-16-Laptop-w-128-GB-SSD-for-686-free-shipping/2170871.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cbamvb3gzycslmihvhst",$686,"Dell Kaby Lake R i7 16"" Laptop w/ 128GB SSD",2018-01-03T09:04:06-05:00,LAPTOPS
2170790,,"Sperry offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170790"">Sperry Women's Crest Ebb Sandwash Sneakers</a> in Rose for <strong>$19.98</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093756,2170790"">Wolverine World Wide via Amazon</a> charges the same.) That's $10 under our mention from last May and the lowest price we could find in any style by $28. They're available in sizes 5 to 10.",,free shipping,https://www.dealnews.com/Sperry-Womens-Crest-Ebb-Sandwash-Sneakers-for-20-free-shipping/2170790.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mh066nqvsr6z00xjzdur",$20,Sperry Women's Crest Ebb Sandwash Sneakers,2018-01-03T08:56:16-05:00,SHOES
2170865,,"Alaska Airlines via DealBase offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170865"">1-Way Nationwide Fares</a> with prices starting from <strong>$36.31</strong>. (On the DealBase landing page, click ""Alaska Airlines"" in the top line to see this sale.) This price is valid on flights departing from Burbank, CA, (BUR) with arrival in San Jose, CA, (SJC) on February 6. That's the lowest price we could find for select routes by at least $46. Book this travel deal by January 4 for travel from January 16 through March 14.<br>
<br>
Prices, dates, and booking details were valid at the time of publication.",2018-01-03T16:09:36-05:00,,https://www.dealnews.com/Alaska-Airlines-Nationwide-Fares-from-36-1-way/2170865.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jm7gqccfov460z7z8ooj",from $36 1-way,Alaska Airlines Nationwide Fares,,AIRFARE
2170862,,"Exclusively for its members, Costco takes <strong>$70 off</strong> any <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170862"">set of four Michelin tires</a>. (Click through the sale banner and find a set at your local warehouse; all discounts automatically apply in cart.) Additionally, you'll pay just <strong>1 cent per tire</strong> for installation. (Installation normally costs $15 per tire.) Combined, that matches our mention from a month ago and represents a savings of $130 on your next tire purchase. Deal ends January 12.<br>
<br>
Note: Additional service and disposal fees may apply, varying by state.",2018-01-03T15:30:10-05:00,4-cent installation,https://www.dealnews.com/Set-of-4-Michelin-Tires-at-Costco-70-off-4-cent-installation/2170862.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kjwugwwm5l1frxur1c5a",$70 off,Set of 4 Michelin Tires at Costco,,AUTOMOTIVE
2170772,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170772"">Macy's</a> takes <strong>25% to 60% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093819,2170772"">apparel, shoes, accessories, jewelry, home items, and more</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093744,2170772"">New Year Styles Sale</a>. (Prices are as marked.) Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093747,2170772"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. (Orders of $99 or more also bag free shipping.)",2018-01-03T16:08:40-05:00,free shipping w/ $99,https://www.dealnews.com/Macys-New-Year-Styles-Sale-25-to-60-off-free-shipping-w-99/2170772.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d3cbz2ojuolwgxfiw0gi",25% to 60% off,Macy's New Year Styles Sale,,MACY'S COUPONS
2170853,,"Funnyhome-US via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170853"">Aicok Slow Masticating Juicer</a> for $98.99. Coupon code ""L9V73DDF"" cuts it to <strong>$68.30</strong>. With <strong>free shipping</strong>, that's $9 under our Cyber Week mention and the lowest price we could find now by $57. It features an 80 RPM low speed rate designed to reduce oxidation, auto-pulp ejection, and jug. Deal ends January 7.",,free shipping,https://www.dealnews.com/Aicok-Slow-Masticating-Juicer-for-68-free-shipping/2170853.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wcmcyjxwfeuvl5pweqfl",$68,Aicok Slow Masticating Juicer,2018-01-03T08:46:35-05:00,SMALL APPLIANCES
2170832,,"Tanga offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170832"">Zone Tech Emergency Escape Tool 2-Pack</a> for <strong>$7.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $1. The tool works as a seatbelt cutter or window breaker, and features a blade and a hammer.",2018-01-03T16:13:41-05:00,free shipping,https://www.dealnews.com/Zone-Tech-Emergency-Escape-Tool-2-Pack-for-8-free-shipping/2170832.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hicixzefpm4tl4tuxogr",$8,Zone Tech Emergency Escape Tool 2-Pack,,HAND TOOLS
2170835,,"Dell Home offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170835"">Dell XPS 15 Intel Kaby Lake Core i7 2.8GHz 15.6"" 1080p Laptop</a> for <strong>$1,499</strong> with <strong>free shipping</strong>. That's $101 under our mention from two weeks ago, $251 off, and the lowest price we've seen for this build.<br>
<br>
Features include an Intel Core i7-7700HQ 2.8GHz Kaby Lake quad-core processor, 15.6"" 1920x1080 IPS LED-backlit display, 16GB RAM, 512GB SSD, Nvidia GeForce GTX 1050 4GB video card, 802.11ac wireless, Bluetooth 4.2, McAfee LiveSafe 12-Month subscription, and Windows 10 Home 64-bit.",2018-01-03T16:01:08-05:00,free shipping,https://www.dealnews.com/Dell-Kaby-Lake-i7-16-Laptop-w-4-GB-GPU-for-1-499-free-shipping/2170835.html,1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iscuarf0npk6wdjvsjrt","$1,499","Dell Kaby Lake i7 16"" Laptop w/ 4GB GPU",,LAPTOPS
2170820,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170820"">Levi's</a> cuts <strong>up to 75% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093786,2170820"">sale items</a>. Plus, cut an <strong>extra 40% off</strong> via coupon code ""SALE40"". Shipping adds <strong>$7.50</strong>, but orders of $100 or more get free shipping. Some exclusions apply. Deal ends January 9.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1491/Levis/"">Levi's Coupons</a>.</p>",2018-01-04T03:25:55-05:00,free shipping w/ $100,https://www.dealnews.com/Levis-Sale-Up-to-75-off-40-off-free-shipping-w-100/2170820.html,5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ns6x4mayxb9wabwo20ch",Up to 75% off + 40% off,Levi's Sale,,CLOTHING & ACCESSORIES
2170826,,"Dell Home offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170826"">Dell Inspiron 20 3000 Series Intel Pentium Braswell 1.6GHz 19.5"" Touchscreen All-in-One Desktop PC</a> for <strong>$349.99</strong> with <b>free shipping</b>. That's the lowest price we could find by $48, although we saw it for $50 less on Cyber Monday.<br>
<br>
It features an Intel Pentium J3710 1.6GHz Braswell quad-core processor, 19.5"" 1600x900 LED-backlit touchscreen LCD, 4GB RAM, 1TB hard drive, DVD burner, 802.11n wireless, Bluetooth 4.0, McAfee LiveSafe 12-month subscription, and Windows 10 Home 64-bit.",,free shipping,https://www.dealnews.com/Dell-Inspiron-Pentium-Quad-20-Touch-AIO-PC-for-350-free-shipping/2170826.html,1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zdwnwlr5ln18aeacnmlu",$350,"Dell Inspiron Pentium Quad 20"" Touch AIO PC",2018-01-03T08:30:57-05:00,DESKTOPS
2170829,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170829"">Crayola Creativity Tub</a> for <strong>$9.99</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $5. It includes over 80 art supplies, including crayons, chalk, colored pencils, and construction paper.",,pickup at Walmart,https://www.dealnews.com/Crayola-Creativity-Tub-for-10-pickup-at-Walmart/2170829.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rxccjeka7kbqoio4xbcw",$10,Crayola Creativity Tub,2018-01-03T08:30:25-05:00,TOYS & HOBBIES
2170778,,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170778"">Therm-a-Rest Trekker Roll Sack</a> in Forest Green for <strong>$11.73</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $17. It features a microfiber pillowcase plus an elastic pouch and strap. It measures 8"" x 6"" x 1.3"".",2018-01-03T16:07:36-05:00,pickup at REI,https://www.dealnews.com/Therm-a-Rest-Trekker-Roll-Sack-for-12-pickup-at-REI/2170778.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yjmpjegzkit3wpcwwdrv",$12,Therm-a-Rest Trekker Roll Sack,,CAMPING & OUTDOORS
2170823,,"LoHi via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170823"">LoHi 4,500mAh Battery Case for iPhone 8</a> in Black for $36.99. Coupon code ""IP7BC38F"" cuts it to <strong>$22.93</strong>. With <strong>free shipping</strong>, that's $14 off and the lowest price we could find. Deal ends January 20.",,free shipping,https://www.dealnews.com/Lo-Hi-4-500-m-Ah-Battery-Case-for-iPhone-8-for-23-free-shipping/2170823.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ngvo4ym2zaqgfpwbplen",$23,"LoHi 4,500mAh Battery Case for iPhone 8",2018-01-03T08:22:39-05:00,IPHONE CASES
2170811,,"Amazon offers downloads of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170811"">Tom Clancy's <i>The Sum Of All Fears: A Jack Ryan Novel</i> Kindle eBook</a> for <strong>$1.99</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093780,2170811"">Google Play</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093783,2170811"">Barnes &amp; Noble</a> match this price.) That's $7 off and the best price we could find.",,,https://www.dealnews.com/Tom-Clancy-Sum-Of-All-Fears-Kindle-eBook-for-2/2170811.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xwcyld1tfye9sss6o0yg",$2,"Tom Clancy ""Sum Of All Fears"" Kindle eBook",2018-01-03T08:20:09-05:00,EBOOKS
2170817,,"Dell Refurbished Store discounts a selection of its refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170817"">Dell Latitude E7240 laptops</a>, with prices starting from <strong>$249</strong>. Plus, all orders receive <b>free shipping</b>. Deal ends January 15.<br>
<br>
Note: All Dell refurbished systems are covered by a 100-day Dell warranty.",2018-01-03T16:07:24-05:00,free shipping,https://www.dealnews.com/Refurb-Dell-Latitude-E7240-Laptops-from-249-free-shipping/2170817.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d0ipon8bnkutobpsignl",from $249,Refurb Dell Latitude E7240 Laptops,,LAPTOPS
2170769,,"eBags via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170769"">Kenneth Cole Reaction Brooklyn Commuter 16"" RFID Laptop Backpack</a> in several colors (Black pictured) for <strong>$39.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $20. It fits most laptops up to 16"" and features a padded tablet pocket, several accessory pockets, and adjustable shoulder straps.",,free shipping,https://www.dealnews.com/Kenneth-Cole-16-RFID-Laptop-Backpack-for-40-free-shipping/2170769.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nwi740gl5fqsgtku4vo9",$40,"Kenneth Cole 16"" RFID Laptop Backpack",2018-01-03T08:16:42-05:00,LAPTOP BAGS
2167652,,"If your goal is to tone up and slim down this year, there are several ways to get the fitness equipment you need without breaking the bank. Check out our <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Smart-Ways-to-Save-on-Exercise-Equipment/2167652.html"">tips to help you save on exercise equipment</a>, so you can stick to that resolution and get in shape.",,,https://www.dealnews.com/features/Smart-Ways-to-Save-on-Exercise-Equipment/2167652.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wzmnqilohazg7aox514i",,8 Smart Ways to Save on Exercise Equipment,2018-01-03T08:00:01-05:00,BUYING GUIDES
2170766,,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170766"">Chaos Men's Summit Bucket Hat</a> in Khaki or Olive for <strong>$6.73</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's $8 off and the lowest price we could find. It's available in sizes S/M or L/XL.",2018-01-03T16:06:51-05:00,pickup at REI,https://www.dealnews.com/Chaos-Mens-Summit-Bucket-Hat-for-7-pickup-at-REI/2170766.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ldno9tjw5gldwnxim3t4",$7,Chaos Men's Summit Bucket Hat,,ACCESSORIES
2170808,,"REI offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170808"">Storm Spray-On Deodoriser</a> for <strong>$1.93</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's $5 off and the lowest price we could find. It's hypoallergenic.",,pickup at REI,https://www.dealnews.com/Storm-Spray-On-Deodoriser-for-2-pickup-at-REI/2170808.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ysafghepew6stdhmtgg0",$2,Storm Spray-On Deodoriser,2018-01-03T07:57:04-05:00,CAMPING & OUTDOORS
2170757,,"At participating <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170757"">Boston Market</a> locations, buy one <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093765,2170757"">individual meal and a drink</a> and get a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093768,2170757"">second individual meal</a> for <b>free</b> via this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093771,2170757"">printable coupon</a>. (The free meal doesn't include a drink.) <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093729,2170757"">Click here</a> to find a location near you. Deal ends January 5.<br>
<br>
Note: You may need to close the ""$3 off $10"" pop-up window that appears to see the BOGO coupon.",2018-01-04T03:46:19-05:00,,https://www.dealnews.com/Boston-Market-coupon-Buy-1-meal-get-2-nd-free/2170757.html,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/u59ilch359lugsep3w9v","Buy 1 meal, get 2nd free",Boston Market coupon,,RESTAURANTS
2170736,,"HP offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170736"">HP Pavilion 570-p045xt Intel Kaby Lake Core i5 3GHz Desktop PC</a> in Silver for <strong>$569.99</strong> with <strong>free shipping</strong>. That's $80 off list and the lowest price we could find. It features an Intel Core i5-7400 3GHz Kaby Lake quad-core processor, 8GB RAM, 1TB hard drive, AMD Radeon RX 460 2GB video card, DVD burner, and Windows 10 Home 64-bit.",,free shipping,https://www.dealnews.com/HP-Kaby-Lake-i5-PC-w-2-GB-GPU-for-570-free-shipping/2170736.html,1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/efkmnujzudlgp4jwuoec",$570,HP Kaby Lake i5 PC w/ 2GB GPU,2018-01-03T07:30:46-05:00,DESKTOPS
2170784,,"Tacklife Direct via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170784"">Tacklife Oscillating Multi-Tool</a> for $52.97. Coupon code ""VT9AMSOF"" drops it to <b>$42.38</b>. With <b>free shipping</b>, that's $3 under our Black Friday week mention, $18 off list, and the lowest price we could find. It features a 23-piece accessory kit and storage case. Deal ends January 5.",,free shipping,https://www.dealnews.com/Tacklife-Oscillating-Multi-Tool-for-42-free-shipping/2170784.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zjqcnzm88km1qy3ipcwa",$42,Tacklife Oscillating Multi-Tool,2018-01-03T07:26:57-05:00,POWER TOOLS
2170730,,"as_seen_on_tv via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170730"">Bionic Steel 50-Foot Garden Hose</a> for <strong>$34.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5. It is flexible, puncture proof, and pressure resistant.",2018-01-03T16:05:28-05:00,free shipping,https://www.dealnews.com/Bionic-Steel-Garden-Hose-for-35-free-shipping/2170730.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nb1lrdj82ylkcdtxhmum",$35,Bionic Steel Garden Hose,,GARDEN
2170724,,"Yallstore via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170724"">Car Auto 12-volt Vacuum Cleaner</a> for <strong>$6.95</strong> with <strong>free shipping</strong>. That's tied with last week's mention, $7 off, and the lowest price we could find. It includes a nozzle attachment and an upholstery tool / dust brush.",,free shipping,https://www.dealnews.com/Car-12-V-Vacuum-Cleaner-for-7-free-shipping/2170724.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iofk6msiep1httaeanxx",$7,Car 12V Vacuum Cleaner,2018-01-03T07:13:39-05:00,AUTOMOTIVE
2170709,,"Lazy Mooon via eBay offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170709"">Lazy Moon Portable 5-Gallon Toilet</a> for <strong>$49.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $17. Features include a waste tank, water tank, latch to lock sides together, and pedestal design.",2018-01-03T12:16:04-05:00,free shipping,https://www.dealnews.com/Lazy-Moon-Portable-5-Gallon-Toilet-for-50-free-shipping/2170709.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ilmh1ql5kdoavnadtccd",$50,Lazy Moon Portable 5-Gallon Toilet,,CAMPING & OUTDOORS
2170697,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170697"">JCPenney</a> takes <strong>50% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093675,2170697"">regular-price orders of $50 or more</a> or <strong>65% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093678,2170697"">regular-price orders of $100 or more</a> via coupon code ""4DEALS"". Shipping adds <strong>$8.95</strong>, but orders of $99 or more bag free shipping. (In-store pickup is available for many items for $3.95, or free for most orders over $25.) Deal ends January 10.<br>
<br>
Nothing there for you? The same coupon yields <strong>25% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093681,2170697"">sale</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093684,2170697"">clearance items</a>.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s320/JCPenney/"">JCPenney Coupons</a>.</p>",2018-01-03T12:16:43-05:00,free shipping w/ $99,https://www.dealnews.com/JCPenney-coupon-25-to-65-off-free-shipping-w-99/2170697.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pfo989dfchbvlpzovkpx",25% to 65% off,JCPenney coupon,,AFTER CHRISTMAS SALES
2170775,,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170775"">Cuisinart Cool Creations Ice Cream Maker</a> for <strong>$94.96</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093753,2170775"">Amazon</a> charges the same.) That's $19 under last week's mention and the lowest price we could find by $24. It features a 2-quart capacity and features multiple speed settings.",,free shipping,https://www.dealnews.com/Cuisinart-Cool-Creations-Ice-Cream-Maker-for-95-free-shipping/2170775.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/q4fgbf9se1tlrvyq1wjw",$95,Cuisinart Cool Creations Ice Cream Maker,2018-01-03T07:03:05-05:00,SMALL APPLIANCES
2170679,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170679"">Household Essentials Grooming Organizer Bag</a> in Black for <strong>$7.04</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093750,2170679"">Amazon</a> is tied.) Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $1. It features a 3-sided zipper, and measures 4"" x 10"" x 6.75"".",2018-01-04T03:45:53-05:00,pickup at Walmart,https://www.dealnews.com/Household-Essentials-Grooming-Organizer-Bag-for-7-pickup-at-Walmart/2170679.html,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/e0nsaednwu3ekgzugjnl",$7,Household Essentials Grooming Organizer Bag,,PERSONAL CARE
2165987,,"Whether you're shelling out for trendy gym classes or working out at home, check out these <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Pay-Less-to-Pump-Iron-How-to-Save-on-Gym-Memberships-Studios-and-Equipment/1563730.html"">tips on how to save money on your fitness goals this year</a>.",,,https://www.dealnews.com/features/Pay-Less-to-Pump-Iron-How-to-Save-on-Gym-Memberships-Studios-and-Equipment/1563730.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aqm5howt2qjitjt9ymbh",,"How to Save on Gym Memberships, Studios, and Classes in 2018",2018-01-03T07:00:01-05:00,BUYING GUIDES
