editors_choice,hotness,shipping,uuid,picture_url,description,time_modified,time_published,category,url,price,title
,4,,2167871,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pqxpx972vaf2ydv9r7ga","For its members, Sam's Club discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087888,2167871"">furniture, mattresses, home storage, housewares, and more</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087879,2167871"">Home Refresh Event</a>. Plus, most items receive <strong>free shipping</strong>. Sale ends February 1. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167871"">Society Den Pyke 5-Piece Counter Table Dining Set</a> for <strong>$799</strong> (pictured, $200 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087882,2167871"">Abbyson Living Helena Top-Grain Leather Sofa, Loveseat, Armchair, and Ottoman Set</a> for <strong>$2,799</strong> ($400 off)
 </li>
</ul>
Note: Non-members will pay an additional 10% surcharge on these purchases. For some items, its cheaper to get a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087885,2167871"">1-year membership</a> for $45.",2017-12-29T04:06:42-05:00,,HOME & GARDEN,https://www.dealnews.com/Sams-Club-Home-Refresh-Event-for-799/2167871.html,$799,Sam's Club Home Refresh Event
,4,,2167859,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cb78oxf9phhe9wbae4ck","Amazon offers downloads of the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167859"">Symantec Norton Security Deluxe 5-Device 15-Month Subscription</a> for <strong>$19.99</strong>. That's tied with our mention from a year ago and $20 less than the best price we could find for a standard 12-month subscription. It secures up to five PCs, Macs, and iOS and Android devices.",2017-12-29T04:06:27-05:00,,SOFTWARE,https://www.dealnews.com/Norton-Security-Deluxe-5-Device-15-Month-Sub-for-20/2167859.html,$20,Norton Security Deluxe 5-Device 15-Month Sub
,,,2166719,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hhcepb1hjhxraaqrrone","Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2166719"">JetBlue Plus Card</a> and receive <strong>30,000 bonus points</strong> after you <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17084942,2166719"">spend $1,000 in purchases</a> within the first 90 days of account opening. Other card features include earning <strong>6x points</strong> on JetBlue purchases, <strong>2x points</strong> at restaurants and grocery stores, and <strong>1x points</strong> on all other purchases. Plus, your first checked bag is <strong>free</strong>. Finally, there's no blackout dates on JetBlue-operated flights, you can redeem for any seat any time on JetBlue-operated flights, and points awarded into your TrueBlue account don't expire. A $99 annual fee applies. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17084945,2166719"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s39843/Barclay-Card/"">Barclaycard Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",,2017-12-27T12:09:15-05:00,CREDIT CARDS,"https://www.dealnews.com/lw/click.html?20,2,2166719","Earn 30,000 bonus points",JetBlue Plus Card
,1,free shipping,2167862,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/oucgyjokajkhje9s2swj","ArtofDeals via Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167862"">Alpine Swiss Women's Elena Pointed-Toe Strappy Ballet Flat Shoes</a> in Beige or Black for <strong>$10.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $2. They're available in whole sizes from 5 to 11.",,2017-12-28T17:44:23-05:00,SHOES,https://www.dealnews.com/Alpine-Swiss-Womens-Elena-Ballet-Flat-Shoes-for-11-free-shipping/2167862.html,$11,Alpine Swiss Women's Elena Ballet Flat Shoes
,4,free shipping,2167853,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/krppejsiqdiporlite2q","Sam's Club offers the Serta Perfect Sleeper Luxury Hybrid Glenmoor Super Pillowtop Mattress in several sizes from <strong>$459</strong> with <strong>free shipping</strong>, as listed below. (Non-members pay an additional 10% off, so it's better to get a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087837,2167853"">1-year membership</a> for $45.) Deal ends January 28. The sizes:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087828,2167853"">Twin</a> for <strong>$459</strong> (low by $330)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167853"">Queen</a> for <strong>$469</strong> (pictured, low by $505)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087831,2167853"">Full</a> for <strong>$569</strong> (low by $380)
 </li>
</ul>
Don't mind picking it up? With stock varying by ZIP code, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087834,2167853"">Queen</a> is also available for <strong>$369</strong> with in-store <strong>pickup</strong>.",2017-12-29T04:06:20-05:00,,MATTRESSES,https://www.dealnews.com/Serta-Luxury-Hybrid-Super-Pillowtop-Mattress-from-459..-or-less-free-shipping/2167853.html,from $459.. or less,Serta Luxury Hybrid Super Pillowtop Mattress
,3,pickup at Walmart,2167850,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/r2wfohdmjy46wsggtksi","Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167850"">Faded Glory Boys' Bubble Jacket</a> in several colors (Blue pictured) for <b>$9</b>. Opt for in-store <b>pickup</b> to dodge the $5.99 shipping charge. That's $9 off list and the lowest price we could find. It's available in select sizes from 6/7 to 18.",,2017-12-28T17:31:25-05:00,KIDS' CLOTHES,https://www.dealnews.com/Faded-Glory-Boys-Bubble-Jacket-for-9-pickup-at-Walmart/2167850.html,$9,Faded Glory Boys' Bubble Jacket
,2,free shipping,2167724,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uq03ieztvgsqimtdixii","Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167724"">AmazonBasics 10x10-Foot Pop-Up Canopy Tent</a> for <strong>$59.98</strong> with <strong>free shipping</strong>. That's $6 under our mention from January, $30 off, and the lowest price we could find. It features a cathedral style roof, angled leg design, 99% UV protection, wheeled carry bag, and a steel frame.",,2017-12-28T17:31:20-05:00,GARDEN,https://www.dealnews.com/Amazon-Basics-10-x10-Foot-Pop-Up-Canopy-Tent-for-60-free-shipping/2167724.html,$60,AmazonBasics 10x10-Foot Pop-Up Canopy Tent
,4,free s&h w/beauty item,2167856,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jn0ftrzozssppzrmhml8","Finish Line via Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167856"">Nike Little Girls' Tanjun Sneakers</a> in White for <b>$22.48</b>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087840,2167856"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's the lowest price we could find by $23. They're available in select sizes from 11 to 3.",2017-12-29T04:06:06-05:00,,KIDS' SHOES,https://www.dealnews.com/Nike-Little-Girls-Tanjun-Sneakers-for-22-free-s-h-w-beauty-item/2167856.html,$22,Nike Little Girls' Tanjun Sneakers
,4,free shipping,2167847,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/e1oo2hbri2nrt5srpofl","Sam's Club offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167847"">Abbyson Living Milano Leather Oversized Chair and Storage Ottoman</a> for <strong>$349</strong> with <strong>free shipping</strong>. (Non-members pay a $34.90 surcharge.) That's the lowest price we could find by $58. It includes a 53"" x 36"" x 33"" chair, 28"" x 32"" x 17"" ottoman, and three toss pillows.",2017-12-29T04:05:54-05:00,,CHAIRS,https://www.dealnews.com/Milano-Leather-Chair-and-Storage-Ottoman-from-349-free-shipping/2167847.html,from $349,Milano Leather Chair and Storage Ottoman
,3,free shipping,2167499,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nalyhxaouhelpqg09egw","Proozy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167499"">North Face Women's Pink Ribbon Osito 2 Fleece Jacket</a> in Black or Grey for $59.99. Coupon code ""PZY50"" cuts that price to <strong>$50</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $49. It's available in select sizes from XS to XL. Deal ends January 1.",,2017-12-28T17:09:48-05:00,SWEATSHIRTS & HOODIES,https://www.dealnews.com/North-Face-Womens-Pink-Ribbon-Osito-2-Jacket-for-50-free-shipping/2167499.html,$50,North Face Women's Pink Ribbon Osito 2 Jacket
,3,pickup at Walmart,2167841,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lcydofutij2ichlp1fqn","For in-store pickup only, and with stock varying by location, Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167841"">LEGO Star Wars The Last Jedi Kylo Ren's TIE Fighter</a> for <strong>$64</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087786,2167841"">Target</a> charges the same with free shipping.) That's the lowest price we could find by $16. It includes three minifigures and features an opening cockpit, spring-loaded shooters, and accessories.",,2017-12-28T17:03:32-05:00,TOYS & HOBBIES,https://www.dealnews.com/LEGO-Star-Wars-Kylo-Rens-TIE-Fighter-for-64-pickup-at-Walmart/2167841.html,$64,LEGO Star Wars Kylo Ren's TIE Fighter
,2,free shipping,2167844,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ckjfjfv2jnw4kuhbsjes","Adorama offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167844"">Think Tank Photo Lily Deanne Mezzo Camera Bag</a> in Licorice (pictured) for <b>$85</b> with <b>free shipping</b>. That's the lowest price we could find by $65. It holds one standard-size DSLR with mid-range zoom, 2 to 3 additional lenses, and laptops up to 11"".<br>
<br>
Also available is the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087795,2167844"">Think Tank Photo Lily Deanne Tutto Camera Bag</a> in Licorice for <b>$99</b> with <b>free shipping</b>. That's the lowest price we could find by $81. It holds one DSLR with mid-range zoom lens attached, 2 to 5 additional lenses, two flashes, and laptops up to 15"".",,2017-12-28T16:59:11-05:00,CAMERA BAGS,https://www.dealnews.com/Think-Tank-Photo-Lily-Deanne-Mezzo-Camera-Bag-for-85-free-shipping/2167844.html,$85,Think Tank Photo Lily Deanne Mezzo Camera Bag
,,,2165855,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ydfbhq1eoc6ncmebhug2","Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2165855"">Chase Freedom Unlimited® Card</a> and <strong>earn a $150 Bonus</strong> after you spend $500 on purchases in your first three months from account opening. Plus, receive a <strong>0% Intro APR</strong> for 15 months on purchases and balance transfers. (After that, variable APR, currently 15.99% - 24.74%.) Other card features include earning <strong>unlimited 1.5% cash back</strong> on every purchase. It's automatic! Redeem for cash back - any amount, anytime and your Cash Back rewards do not expire as long as your account is open. Plus, there's <strong>no annual fee</strong>. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17082953,2165855"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",,2017-12-26T11:54:05-05:00,CREDIT CARDS,"https://www.dealnews.com/lw/click.html?20,2,2165855",Earn a $150 bonus,Chase Freedom Unlimited® Card
