time_published,shipping,editors_choice,description,price,hotness,time_modified,category,picture_url,uuid,title,url
,free shipping,,"Columbia offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171969"">Columbia Women's McCleary Pass Jacket</a> in Night Shadow Heather for $74.98. Apply coupon code ""COLNEWYEAR60"" to cut that price to <strong>$59.98</strong>. Plus, Greater Rewards members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096873,2171969"">sign up</a>.) That's $15 under our mention from two weeks ago and the lowest price we could find by $40. It's available in sizes XS to XL. Deal ends January 29.",$60,3,2018-01-05T10:41:36-05:00,COATS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iv77diu0gw67a0tmvngn",2171969,Columbia Women's McCleary Pass Jacket,https://www.dealnews.com/Columbia-Womens-Mc-Cleary-Pass-Jacket-for-60-free-shipping/2171969.html
,free shipping w/Prime,,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172149"">Luminarc 10-Piece Set Stackable Bowl Set</a> for <strong>$15.87</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $14. They're microwave- and dishwasher-safe and range in size from 1.24-oz. to 4.5-quart.",$16,3,2018-01-05T10:24:05-05:00,KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jnvtgpxxvn4r5mbe5bnd",2172149,Luminarc 10-Piece Set Stackable Bowl Set,https://www.dealnews.com/Luminarc-10-Piece-Set-Stackable-Bowl-Set-for-16-free-shipping-w-Prime/2172149.html
,free shipping,,"Ashford offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172137"">Hamilton Men's Jazzmaster Chrono Watch</a> for $373.75. Coupon code ""DNJAZZM299"" cuts that to <strong>$299</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $215. It features a sapphire crystal, stainless steel case, leather strap, Swiss quartz movement, and water resistance to 165 feet. Deal ends January 9.",$299,3,2018-01-05T10:40:29-05:00,WATCHES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/i01lwhrqh80xtkov6wpk",2172137,Hamilton Men's Jazzmaster Chrono Watch,https://www.dealnews.com/Hamilton-Mens-Jazzmaster-Chrono-Watch-for-299-free-shipping/2172137.html
,free shipping,,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172107"">Real Solutions for Real Life Steel In-Cabinet 20-Quart Single Pull-Out Trash Can</a> in Platinum for <strong>$61.40</strong>. Choose in-store <strong>pickup</strong> to avoid the $6.74 shipping fee. (<del><a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097224,2172107"">Amazon</a> charges the same with free shipping</del>.) That's the lowest price we could find by $14. It measures 17"" x 8"" x 20"". Deal ends January 7.",$61,3,2018-01-05T10:23:52-05:00,HOME IMPROVEMENT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eh2n0j41yvbnhpgdok4b",2172107,Real Solutions 20-Quart Pull-Out Trash Can,https://www.dealnews.com/Real-Solutions-20-Quart-Pull-Out-Trash-Can-for-61-free-shipping/2172107.html
,free shipping,,"At Reebok, buy <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097128,2172056"">one pair of kids' shoes</a> and get a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097113,2172056"">second pair</a> of equal or lesser value for <strong>free</strong> via coupon code ""NEWKICKS"". Plus, account holders bag <strong>free shipping</strong>. (It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097116,2172056"">sign up</a>.) Some exclusions apply. Deal ends January 7. A couple of eligible best bets, with prices <i>before</i> discount:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172056"">Reebok Infant/Toddler Girls' Classic Leather Pastel Shoes</a> for $42 (pictured)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097119,2172056"">Reebok Grade School Boys' JJ II Low Shoes</a> for $75
 </li>
</ul>","Buy 1, get 2nd for free",3,2018-01-05T10:39:50-05:00,KIDS' SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fgurt4zyoj6dt94y1bvi",2172056,Reebok Kids' Shoes,https://www.dealnews.com/Reebok-Kids-Shoes-Buy-1-get-2-nd-for-free-free-shipping/2172056.html
,free shipping,,"Dell Home, via its Member Purchase Program, offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171843"">Dell UltraSharp 37.5"" 21:9 Curved IPS LED-Backlit LCD Monitor</a> for <strong>$1,044.99</strong> with <strong>free shipping</strong>. Plus, Dell Advantage Loyalty Reward members also bag <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096432,2171843"">$50 in Dell Bonus Rewards</a>. (It'll appear as a credit in your account. Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096435,2171843"">join</a>.) Assuming you use the credit, that's $3 under last month's mention and the lowest price we could find by $105. It features a 3840x1600 native resolution, sRGB over 99%, dual 9-watt speakers, six USB 3.0 ports, USB-C, DisplayPort, two HDMI inputs, and height-, tilt-, and swivel-adjustable stand.","$1,045",1,2018-01-05T12:44:10-05:00,MONITORS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ampqafjfmrh3dframga5",2171843,"Dell 38"" 21:9 Curved LED Display, $50 Dell GC",https://www.dealnews.com/Dell-38-21-9-Curved-LED-Display-50-Dell-GC-for-1-045-free-shipping/2171843.html
,pickup at Walmart,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172101"">Lego Star Wars A-Wing vs. TIE Silencer Microfighters</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097212,2172101"">Lego Star Wars Ski Speeder vs. First Order Walker Microfighters</a> for <strong>$15.99</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping charge. That's the lowest price we could find for either by $4. Each set comes with two minifigures and shooter accessories.",$16,3,2018-01-05T10:22:38-05:00,TOYS & HOBBIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cz2jshbcrgayts7jbpnk",2172101,Lego Star Wars Microfighter Set,https://www.dealnews.com/Lego-Star-Wars-Microfighter-Set-for-16-pickup-at-Walmart/2172101.html
,free shipping,,"Macy's takes <strong>20% to 50% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097164,2172074"">beauty items</a>. (Prices are as marked.) Plus, these items bag <strong>free shipping</strong>. Discounted brands include Clinique, BareMinerals, MAC, Origins, and Philosophy. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172074"">NYX Professional Makeup Lip, Eye &amp; Face Palette</a> for <strong>$7.50</strong> (pictured, low by $5)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097158,2172074"">Elizabeth Arden Sheer Kiss Lip Oils</a> for <strong>$10</strong> (low by $10)
 </li>
</ul>",20% to 50% off,4,2018-01-05T11:46:18-05:00,BEAUTY,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pzuhtuh2kchrdenmswbi",2172074,Beauty Items at Macy's,https://www.dealnews.com/Beauty-Items-at-Macys-20-to-50-off-free-shipping/2172074.html
,free shipping,,"Walmart offers the 4.6-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172095"">Acer Aspire 3 A315-51-380T Intel Kaby Lake Core i3-7100U 2.4GHz 15.6"" Laptop</a> for <strong>$289</strong> with <strong>free shipping</strong>. That's $31 under the lowest price we could find for a <i>refurb</i> elsewhere (this one's new), although we saw a new one for $10 less in November. Features include an Intel Core i3-7100U 2.4GHz Kaby Lake dual-core processor, 15.6"" 1366x768 (720p) LCD, 4GB RAM, 1TB hard drive, 802.11ac wireless, Gigabit Ethernet, USB 3.0, HDMI, 2-cell battery, and Windows 10 Home 64-bit.",$289,3,2018-01-05T10:20:08-05:00,LAPTOPS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/x1evaeir6oqjxosii2r1",2172095,"Acer Kaby Lake i3 2.4GHz Dual 16"" Laptop",https://www.dealnews.com/Acer-Kaby-Lake-i3-2.4-GHz-Dual-16-Laptop-for-289-free-shipping/2172095.html
,free shipping w/ $50,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097197,2172068"">6pm</a> takes <b>up to 50% off</b> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172068"">The North Face apparel, shoes, and accessories</a>. Shipping adds <strong>$3.95</strong>, but orders of $50 or more qualify for free shipping, as do purchases of two or more items. Kids' shirts start at <b>$9.99</b>, men's outerwear at <b>$32.28</b>, and women's hoodies at <b>$20</b>.",Up to 50% off,5,2018-01-05T11:16:41-05:00,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pqnzhbsct9798vkvbxeh",2172068,The North Face at 6pm,https://www.dealnews.com/The-North-Face-at-6-pm-Up-to-50-off-free-shipping-w-50/2172068.html
,free shipping,,"JackRabbit offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172032"">ASICS Men's Gel-Nimbus 19 Running Shoes</a> in Grey or Blue for <strong>$69.97</strong>. With <strong>free shipping</strong>, that's $10 under our October mention and the lowest price we've seen. (It's the best deal now by $14.) They're available in select sizes from <del>7.5 to 14</del> 8 to 12.5.<br>
<br>
Also available are the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097047,2172032"">ASICS Women's Gel-Nimbus 19 Running Shoes</a> in Blue <del>or Purple</del> for the <b>$69.97</b>. That's the lowest price we could find by $10. They're available in limited sizes from 6 to 12.",$70,4,2018-01-05T11:45:42-05:00,SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rwshunbntoha3smuwev4",2172032,ASICS Men's or Women's Gel-Nimbus 19 Shoes,https://www.dealnews.com/ASICS-Mens-or-Womens-Gel-Nimbus-19-Shoes-for-70-free-shipping/2172032.html
,free shipping,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171816"">Mountain Hardwear</a> takes <strong>up to 60% off</strong> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096342,2171816"">web specials</a> via coupon code ""MHWNEWYEAR60"". (The discount applies to the original retail price.) Plus, Elevated Rewards members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096345,2171816"">join</a>.) Deal ends January 16.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s39952/Mountain-Hardwear/"">Mountain Hardwear Coupons</a>.</p>",Up to 60% off,4,2018-01-05T12:19:36-05:00,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/abprkb0bwkifcbcktjdo",2171816,Mountain Hardwear Web Specials,https://www.dealnews.com/Mountain-Hardwear-Web-Specials-Up-to-60-off-free-shipping/2171816.html
,free shipping,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172038"">Sperry</a> cuts <b>up to 60% off</b> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097059,2172038"">sale styles</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097062,2172038"">Semi-Annual Sale</a>. (Prices are as marked.) Plus, all orders receive <b>free shipping</b>.",Up to 60% off,4,2018-01-05T11:43:54-05:00,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/svzoh0ddjkof2gpencwi",2172038,Sperry Semi-Annual Sale,https://www.dealnews.com/Sperry-Semi-Annual-Sale-Up-to-60-off-free-shipping/2172038.html
,free shipping,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171831"">Briggs &amp; Stratton 8-Gallon Hotdog Oil-free Air Compressor</a> for <strong>$89</strong> with <strong>free shipping</strong>. That's tied with our November mention as $110 off and the lowest price we could find. It features an oil-less pump, 1.5 running HP, a working pressure of 120 to 150psi, and a removable handle.",$89,3,2018-01-05T10:18:36-05:00,POWER TOOLS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wmhmpwuolcowmm9iuj6y",2171831,Briggs & Stratton 8-Gallon Air Compressor,https://www.dealnews.com/Briggs-Stratton-8-Gallon-Air-Compressor-for-89-free-shipping/2171831.html
,free shipping,,"adidas via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171975"">adidas Men's Techfit Base T-Shirt</a> in Black for <b>$14</b> with <b>free shipping</b>. That's the lowest price we could find by $6. It's available in sizes M to XL.",$14,2,2018-01-05T12:36:57-05:00,T-SHIRTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vcim0r66etpjlu3l7rfn",2171975,adidas Men's Techfit Base T-Shirt,https://www.dealnews.com/adidas-Mens-Techfit-Base-T-Shirt-for-14-free-shipping/2171975.html
,free shipping,,"ArtofDeals via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171981"">Alpine Swiss Men's Geneva Brogue Wingtip Boots</a> in Brown or Black for <b>$29.99</b> with <b>free shipping</b>. That's $86 off and the lowest price we could find. They're available in select sizes from 7 to 10.",$30,3,2018-01-05T10:17:25-05:00,SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pmyrcuncpw4pywngv8lb",2171981,Alpine Swiss Men's Geneva Brogue Boots,https://www.dealnews.com/Alpine-Swiss-Mens-Geneva-Brogue-Boots-for-30-free-shipping/2171981.html
,free shipping,,"Jordan Jasper via Flagship offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172026"">Jordan Jasper Men's Button-Up Dress Shirt</a> in several styles (Don pictured) bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097038,2172026"">Jordan Jasper Men's Tie</a> in several styles for $49.98. (Add one shirt and one tie to your cart to see this price.) Coupon code ""JJ20"" drops that to <b>$20</b>. With <b>free shipping</b>, that's a savings of $30 and the lowest price we could find. The shirt is available in select sizes from S to 3XL. Deal ends January 7.",$20,3,2018-01-05T09:40:37-05:00,SHIRTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vsdqomnu60fpz1haw1fo",2172026,Jordan Jasper Shirt and Tie Combo,https://www.dealnews.com/Jordan-Jasper-Shirt-and-Tie-Combo-for-20-free-shipping/2172026.html
,free s&h w/beauty item,,"Macy's offers a selection of Martha Stewart Collection Quick-Dry Reversible Towels in several sizes and colors with prices starting from <b>$4.24</b> via coupon code ""WKND"", as listed below. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097095,2172044"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. (In-store pickup may also be available.) Deal ends January 7. The deals, with prices after coupon:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172044"">Martha Stewart Collection Quick-Dry Reversible Wash Towel</a> for <strong>$4.24</strong> ($6 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097071,2172044"">Martha Stewart Collection Quick-Dry Reversible Hand Towel</a> for <strong>$5.09</strong> ($7 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097074,2172044"">Martha Stewart Collection Quick-Dry Reversible Bath Towel</a> for <strong>$6.79</strong> ($9 off)
 </li>
</ul>",from $4,3,2018-01-05T13:17:51-05:00,TOWELS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xmmlvfmnaopyz4agmfzi",2172044,Martha Stewart Quick-Dry Reversible Towels,https://www.dealnews.com/Martha-Stewart-Quick-Dry-Reversible-Towels-from-4-free-s-h-w-beauty-item/2172044.html
,free shipping w/ $100,,"Nordstrom Rack takes <strong>up to 75% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097086,2172041"">bedding, bath items, and other home goods</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172041"">White Sale</a>, with prices starting at <b>$7.48</b>. Shipping adds <strong>$7.95</strong>, but orders over $100 bag free shipping. Deal ends January 15.<br>
<br>
Not finding what you need? <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/features/When-Are-White-Sales-in-2018/2163980.html"">Click here</a> to find out which stores are having White Sales and what discounts you can expect.","Up to 75% off, from $7",5,2018-01-05T11:16:27-05:00,HOME & GARDEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ewglndexgn5ufebw9qhd",2172041,Nordstrom Rack White Sale,https://www.dealnews.com/Nordstrom-Rack-White-Sale-Up-to-75-off-from-7-free-shipping-w-100/2172041.html
,free shipping,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172023"">Ozark Trail 52-Quart Rotomolded High-Performance Cooler</a> in Gray for <strong>$127</strong> with <strong>free shipping</strong>. That's tied with our September mention and the lowest price we could find by $27. It features four bottle holders, a built-in bottle opener, oversized drain, wire basket, and T-handle latches.",$127,3,2018-01-05T13:17:22-05:00,CAMPING & OUTDOORS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nhov77pylrog3osi3lwq",2172023,Ozark Trail 52-Quart Rotomolded Cooler,https://www.dealnews.com/Ozark-Trail-52-Quart-Rotomolded-Cooler-for-127-free-shipping/2172023.html
,free s&h w/beauty item,,"Macy's offers a selection of Kurt Adler Stocking Holders for <strong>$14.93</strong> each, as listed below. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096987,2172008"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. The deals:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096975,2172008"">Kurt Adler Darth Vader Stocking Holder</a> for <strong>$14.93</strong> (low by $1, most charge $35+)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172008"">Kurt Adler BB-8 Stocking Holder</a> for <strong>$14.93</strong> (pictured, low by $9)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096984,2172008"">Kurt Adler Olaf Stocking Holder</a> for <strong>$14.93</strong> (low by $18)
 </li>
</ul>",$15,3,2018-01-05T13:17:00-05:00,SEASONAL/HOLIDAYS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kdiyyszrk80wjq6rtxo7",2172008,Kurt Adler Stocking Holders at Macy's,https://www.dealnews.com/Kurt-Adler-Stocking-Holders-at-Macys-for-15-free-s-h-w-beauty-item/2172008.html
,free shipping,,"Dell Home, via its Member Purchase Program, offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171810"">Dell UltraSharp U2417H InfinityEdge 23.8"" 1080p IPS LED-Backlit LCD Monitor</a> bundled with <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096309,2171810"">$50 Dell Rewards Credit</a> for <strong>$246.99</strong> with <strong>free shipping</strong>. That's a savings of $153 including the credit, and the lowest price we could find. (For further comparison, we saw it in November for $38 less without the credit.) It features a 1920x1080 (1080p) native resolution, 5-port USB 3.0 hub, DisplayPort, mini-DisplayPort, HDMI, and height-, pivot-, tilt-, and swivel-adjustable stand.",$247,1,2018-01-05T12:42:33-05:00,MONITORS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/usqmrvh4mbpljdraamg3",2171810,"Dell 24"" 1080p LED LCD Display, $50 Dell GC",https://www.dealnews.com/Dell-24-1080-p-LED-LCD-Display-50-Dell-GC-for-247-free-shipping/2171810.html
,free shipping w/ $50,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172014"">Michael Kors</a> takes <b>up to 50% off</b> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096990,2172014"">clothing, shoes, and accessories</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096993,2172014"">Semi-Annual Sale</a>. (Prices are as marked.) Shipping adds <b>$5</b>, but orders of $50 or more qualify for free shipping. Some exclusions may apply.",Up to 50% off,4,2018-01-05T11:43:43-05:00,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rjowtkotwklfp2g09ftq",2172014,Michael Kors Semi-Annual Sale,https://www.dealnews.com/Michael-Kors-Semi-Annual-Sale-Up-to-50-off-free-shipping-w-50/2172014.html
,free shipping w/ $99,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172005"">Belk</a> takes <strong>up to 80% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096963,2172005"">apparel, shoes, bedding, decor, kitchen items, and more</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096966,2172005"">Season End Bonus Buys</a>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096969,2172005"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $9.50. (Orders over $99 also receive free shipping.) Deal ends January 11.",Up to 80% off,4,2018-01-05T11:42:49-05:00,BELK COUPONS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xxhxgqle8v8anixz5rsz",2172005,Belk Season End Bonus Buys,https://www.dealnews.com/Belk-Season-End-Bonus-Buys-Up-to-80-off-free-shipping-w-99/2172005.html
,free shipping w/ Prime,,"Equinox International via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171999"">Equinox Standard Pillow Protectors 2-Pack</a> for $8.99. Coupon code ""WPZSBSDY"" drops it to <b>$4.97</b>. Plus, Prime members bag <b>free shipping</b>. That's $25 off list and the lowest price we could find. These protectors purport to be hypoallergenic, anti-microbial, and dust mite-resistant. Deal ends January 31.",$5,3,2018-01-05T13:16:18-05:00,BEDDING,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lega12nyve3nd1komyko",2171999,Equinox Standard Pillow Protectors 2-Pack,https://www.dealnews.com/Equinox-Standard-Pillow-Protectors-2-Pack-for-5-free-shipping-w-Prime/2171999.html
,free shipping,True,"Adorama offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171996"">OSD Audio Sound Stage 2.1 Bluetooth All-in-One Audio Sound System</a> for <strong>$99</strong> with <strong>free shipping</strong>. That's tied with our October mention at $221 off list and the lowest price we've seen. It features dual 5.25"" subs, four 20-watt channels, advanced DSP for home-theater-like sound, and independent amp channels for the woofer, midrange drivers, and tweeters.",$99,3,2018-01-05T11:33:02-05:00,SPEAKERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rcecw2kr6sr7ngp7eeat",2171996,OSD Sound Stage 2.1 Bluetooth Sound System,https://www.dealnews.com/OSD-Sound-Stage-2.1-Bluetooth-Sound-System-for-99-free-shipping/2171996.html
2018-01-04T15:03:45-05:00,,,"If you're in the market for an affordable tablet, our roundup of the week's best <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/best-tablet-deals/"">tablet deals</a> has you covered. Score cheap devices under $100, or splurge on an iPad Pro at the lowest price we've seen. Check out these offers and more to save a ton!",,,,ROUNDUPS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lgcbdsdjptiszmuas0yp",2171993,"Best Tablet Deals: Score a 10.5"" iPad Pro at the Lowest Price We've Seen!",https://www.dealnews.com/features/best-tablet-deals/
,free shipping,,"Dell Home offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171873"">Mobile Edge Core Gaming 17"" Laptop Backpack</a> for <b>$89.99</b> with <b>free shipping</b>. That's $30 off list and the lowest price we could find. It features exterior pockets, adjustable straps, and holds laptops up to 17"".",$90,2,2018-01-05T12:36:38-05:00,LAPTOP BAGS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mudxp9uiwyhske3o26ob",2171873,"Mobile Edge Core Gaming 17"" Laptop Backpack",https://www.dealnews.com/Mobile-Edge-Core-Gaming-17-Laptop-Backpack-for-90-free-shipping/2171873.html
