url,uuid,title,category,hotness,price,time_published,description,time_modified,editors_choice,shipping,picture_url
https://www.dealnews.com/Lifesource-20-Heater-Fireplace-for-137-free-shipping/2168510.html,2168510,"Lifesource 20"" Heater Fireplace",HEATERS,3,$137,2017-12-29T16:07:46-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168510"">Lifesource 20"" Heater Fireplace</a> for <b>$136.53</b> with <b>free shipping</b>. That's the lowest price we could find by $51. It features LED color change and flame effects, remote control, and measures 36"" x 11"" x 20"".",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pg55myoczz8np5qtlllp"
https://www.dealnews.com/Air-Hogs-Mission-Alpha-RC-Helicopter-for-18-pickup-at-Walmart/2168522.html,2168522,Air Hogs Mission Alpha RC Helicopter,TOYS & HOBBIES,3,$18,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168522"">Air Hogs Mission Alpha Ultimate Mission RC Helicopter</a> for <strong>$17.97</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's the lowest price we could find by $42. It features an extending hook & crane plus gyro-stabilization. Included are pick-up loads and drop-off points to create missions; six AA batteries are required, but not included.",2017-12-29T20:37:40-05:00,True,pickup at Walmart,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qrcnqflkwsnz60uh8wdb"
https://www.dealnews.com/Singapore-Airlines-Fares-to-Asia-and-Europe-from-499-roundtrip/2168516.html,2168516,Singapore Airlines Fares to Asia and Europe,AIRFARE,4,from $499 roundtrip,2017-12-29T15:59:53-05:00,"Singapore Airlines via DealBase offers select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168516"">Singapore Airlines Roundtrip Flights to Asia and Europe</a> with prices starting from <strong>$498.60</strong>. (On the DealBase landing page, click on ""Singapore Airlines"" in the top line to see this offer; we found this price departing from Los Angeles, CA, (LAX) on January 23, 2018, with arrival in Tokyo, Japan (NRT) and return on January 30.) That's the lowest price we could find for this non-stop route by at least $120. Book this travel deal by January 15, 2018, for travel through April 30, 2018.<br>
<br>
All prices, dates, and booking details were valid at the time of publication.",,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/daonn26gh2nxx6anko9d"
https://www.dealnews.com/Schumacher-Battery-Extender-750-A-Jump-Starter-for-50-free-shipping/2168471.html,2168471,Schumacher Battery Extender 750A Jump Starter,AUTOMOTIVE,4,$50,,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168471"">Schumacher Battery Extender 12-volt 750-amp Car Jump Starter</a> for <strong>$49.88</strong> with <strong>free shipping</strong>. That's $28 under the lowest price we could find for a similar Schumacher jump starter elsewhere. It jumps 4-, 6-, and 8-cylinder vehicles and features a 2-amp USB charging port, 12-volt DC power port, LED light, 150 PSI air compressor, and 8-gauge cables with spark-resistant clamps.",2017-12-29T21:02:59-05:00,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gm0ln8nljro5obitlcor"
https://www.dealnews.com/Ozark-Trail-Thermolite-Double-Sleeping-Bag-for-40-free-shipping/2168501.html,2168501,Ozark Trail Thermolite Double Sleeping Bag,CAMPING & OUTDOORS,2,$40,2017-12-29T15:57:38-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168501"">Ozark Trail 20-30F Thermolite Quallo Blanket Double Sleeping Bag</a> in Red/Orange for <strong>$39.97</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $22. It measures 86"" x 60"" and features 200g synthetic insulation.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v0lr8av0ndkjfik9gtup"
https://www.dealnews.com/Whalen-Landon-45-TV-Stand-w-Cube-Organizer-for-140-free-shipping/2168504.html,2168504,"Whalen Landon 45"" TV Stand w/ Cube Organizer",TV STANDS,2,$140,2017-12-29T15:51:30-05:00,"Jet.com offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168504"">Whalen Landon TV Stand with Cube Organizer</a> in Rustic Brown for <strong>$139.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $49. It can be used vertically or horizontally and accommodate most flat-panel TVs up to 45"" and up to 100 lbs. Features include six cubby holes, three rattan baskets, and powder-coated metal corner pieces.<br>
<br>
Note: You can also receive additional discounts during checkout by waiving free returns or by choosing select payment options.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/i70r08wptrephny3l65i"
https://www.dealnews.com/Cheerwing-Travel-Camera-Backpack-for-33-free-shipping/2168444.html,2168444,Cheerwing Travel Camera Backpack,CAMERA BAGS,2,$33,2017-12-29T15:44:41-05:00,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168444"">Cheerwing Travel Camera Backpack</a> in Black for <strong>$33.43</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $7. It holds a DSLR camera and lens with two to three additional lenses, flash, and 17"" notebook.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dnldsm3nxcq6bdsw75up"
https://www.dealnews.com/WD-2-TB-Portable-USB-3.0-Hard-Drive-for-60-free-shipping/2168489.html,2168489,WD 2TB Portable USB 3.0 Hard Drive,EXTERNAL HARD DRIVES,3,$60,,"Best Buy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168489"">Western Digital 2TB easystore Portable USB 3.0 External Hard Drive</a> in Black for <b>$59.99</b> with <b>free shipping</b>. That's tied with our July mention, $70 off list, and the lowest price we've seen. It features a data transfer rate of up to 5Gb/s.",2017-12-29T21:02:17-05:00,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/trxdqgevomrgcpid2iie"
https://www.dealnews.com/Think-Tank-Retrospective-DSLR-Shoulder-Bag-from-75-free-shipping/2168420.html,2168420,Think Tank Retrospective DSLR Shoulder Bag,CAMERA BAGS,2,from $75,2017-12-29T15:30:18-05:00,"Adorama offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168420"">Think Tank Retrospective 5 Digital SLR Camera Shoulder Bag</a> in Gray/Brown Leather for <strong>$75</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $45. It accommodates a standard-size DSLR camera with lens attached, two additional lenses, and accessories. Features include removable dividers, an organizer pocket, multiple exterior pockets, rain cover, Velcro closure with sound silencers, and adjustable shoulder strap.<br>
<br>
Also available is the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089286,2168420"">Think Tank Retrospective 7 Digital SLR Camera Shoulder Bag</a> in Sandstone/Leather for <b>$80</b> with <b>free shipping</b>. (It's available in <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089289,2168420"">Gray/Leather</a> for $5 more.) That's the best deal we could find by $58. Its design is similar to the above, except it also features an expandable front pocket that fits tablets up to 10"" or laptops up to 11"".",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mojvytzs5hh5u8mw6b0f"
https://www.dealnews.com/Sirius-XM-6-Month-Subscriptions-for-30/2168480.html,2168480,SiriusXM 6-Month Subscriptions,MUSIC,,$30,2017-12-29T15:26:53-05:00,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168480"">SiriusXM</a> offers your choice of a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089442,2168480"">SiriusXM 6-Month Select Package</a> or a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089445,2168480"">SiriusXM 6-Month Streaming Package</a> for <strong>$30</strong>. You'll need to cancel before the six months is over unless you want to renew at $15.99/month.",,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nonoj6uneng7s7worenq"
https://www.dealnews.com/6-pm-20.18-Sale-Over-1-000-items-for-20-free-shipping-w-50/2168474.html,2168474,6pm $20.18 Sale,CLOTHING & ACCESSORIES,5,"Over 1,000 items for $20",,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168474"">6pm</a> discounts <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089424,2168474"">over 1,000 items</a> to <strong>$20.18</strong> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089427,2168474"">$20.18 Sale</a>. (Prices are as marked.) Shipping adds <strong>$3.95</strong>, but orders of $50 or more qualify for free shipping, as do orders of any two items. Discounted brands include Guess, Nine West, Nike, adidas, and more.",2017-12-29T20:23:27-05:00,,free shipping w/ $50,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cghofz11hwnenltkhgpm"
https://www.dealnews.com/American-Tourister-Pop-Plus-3-pc-Luggage-Set-for-99-free-shipping/2168366.html,2168366,American Tourister Pop Plus 3pc Luggage Set,LUGGAGE & TRAVEL GEAR,3,$99,2017-12-29T15:21:04-05:00,"BuyDig via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168366"">American Tourister Pop Plus 3-Piece Nested Spinner Luggage Set</a> in several colors (Black pictured) for $119.99. In-cart it drops to <strong>$99</strong>. With <strong>free shipping</strong>, that's a buck under our October mention and the lowest price we could find by $14. This set includes a 21"" spinner, 25"" spinner, and 29"" spinner. Deal ends January 9.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tgimovcmuo0ivrblefms"
https://www.dealnews.com/adidas-Originals-Mens-Toss-Canvas-Sneakers-for-29-free-shipping/2168453.html,2168453,adidas Originals Men's Toss Canvas Sneakers,SHOES,4,$29,,"Barneys Warehouse offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168453"">adidas Originals Men's Toss Canvas Sneakers</a> in White, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089370,2168453"">Black</a>, or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089373,2168453"">Red</a> for $49. In-cart it drops to <b>$29.40</b>. With <b>free shipping</b>, that's $51 off list and the lowest price we could find. They're available in select sizes from 8 to 13. Deal ends January 1.",2017-12-29T20:39:22-05:00,True,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tz3n6sdrjdvzkwfolklu"
https://www.dealnews.com/Middle-Earth-Shadow-of-War-for-PS4-for-30-free-shipping/2168450.html,2168450,Middle-Earth: Shadow of War for PS4,GAMES,1,$30,2017-12-29T15:05:54-05:00,"GameStop offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168450"">Middle-Earth: Shadow of War for PlayStation 4</a> for <strong>$29.99</strong>. Coupon code ""SAVER"" yields <strong>free shipping</strong>. That's the lowest price we could find by $11, although we saw it for $5 less on Black Friday.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qc0lmbxqge7vkx3ztux8"
https://www.dealnews.com/Nike-SB-Mens-Dunk-Pro-High-Shoes-for-60-free-shipping/2168441.html,2168441,Nike SB Men's Dunk Pro High Shoes,SHOES,3,$60,2017-12-29T15:02:41-05:00,"Nike offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168441"">Nike SB Men's Dunk Pro High Skateboarding Shoes</a> in Red or Obsidian for $79.97. In cart, that drops to <strong>$59.98</strong>. Plus, Nike+ members receive <b>free shipping</b>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089343,2168441"">join</a>.) That's the lowest price we could find by $26. They're available in select sizes from 4 to 15. Deal ends January 4.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/inslbztdlnw91r0p7vzd"
https://www.dealnews.com/Y-3-by-adidas-Mens-Kozoko-Low-Sneakers-for-139-free-shipping/2168435.html,2168435,Y-3 by adidas Men's Kozoko Low Sneakers,SHOES,3,$139,2017-12-29T15:02:10-05:00,"Barneys offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168435"">Y-3 by adidas Men's Kozoko Low Sneakers</a> in Grey for <b>$139</b> with <b>free shipping</b>. That's $211 off list and the lowest price we could find. They're available in select sizes from 6.5 to 12.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/w60hd2qw9ifx36s4ndv3"
https://www.dealnews.com/Hawke-Co.-Mens-Packable-Chevron-Jacket-for-40-free-shipping/2168414.html,2168414,Hawke & Co. Men's Packable Chevron Jacket,COATS,3,$40,2017-12-29T15:01:45-05:00,"As one of its daily deals, Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168414"">Hawke &amp; Co. Outfitter Men's Packable Downtown Chevron Jacket</a> in several colors (Texas Dark Heather pictured) for <strong>$39.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $15. It's available in select sizes from XS to XXL. Deal ends December 30.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kufjhfuf4lgodqexqvlw"
https://www.dealnews.com/Nautica-Womens-Kellen-High-Top-Sneakers-for-30-free-shipping/2168426.html,2168426,Nautica Women's Kellen High Top Sneakers,SHOES,3,$30,2017-12-29T15:01:25-05:00,"As one of its daily deals, Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168426"">Nautica Women's Kellen High Top Sneakers</a> in Camel or Navy for <b>$29.50</b> with <b>free shipping</b>. That's $30 off list and the lowest price we could find. They're available in sizes 6 to 10. Deal ends December 30.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/flf8tsffutbvsfabfruz"
https://www.dealnews.com/Barbour-Mens-Quilted-Coat-for-120-free-shipping/2168438.html,2168438,Barbour Men's Quilted Coat,COATS,3,$120,2017-12-29T15:00:13-05:00,"Lord & Taylor offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168438"">Barbour Men's Quilted Coat</a> in Black for <strong>$119.60</strong> with <b>free shipping</b>. That's $179 off list and the lowest price we could find for any color by $11. It's available in select sizes from S to XXL.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ra04ie63uzvtvahy7p0x"
https://www.dealnews.com/Pogo-Pass-to-Las-Vegas-Dallas-Austin-more-60-off-from-40/2168519.html,2168519,"Pogo Pass to Las Vegas, Dallas, Austin, more",THINGS TO DO,,"60% off, from $40",2017-12-29T16:01:57-05:00,"DestinationCoupons continues to take <b>60% off</b> a selection of Pogo Passes for select cities via coupon code ""DEST"", as listed below. (Click ""Buy Now"" next to your desired location; the coupon may apply automatically.) It offers discounts on local attractions, amusement parks, sporting events, zoos, and more. Each Pogo Pass is good for one year and is non-transferable. This travel deal ends December 31. The deals:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168519"">Las Vegas Pogo Pass</a> for <b>$39.98</b> ($60 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089508,2168519"">Austin Pogo Pass</a> for <b>$39.98</b> ($60 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089511,2168519"">Dallas Pogo Pass</a> for <b>$39.98</b> ($60 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089514,2168519"">San Antonio Pogo Pass</a> for <b>$39.98</b> ($60 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089517,2168519"">Phoenix and Tucson Pogo Pass</a> for <b>$49.98</b> ($60 off)
 </li>
</ul>",,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kbb4mkkya2esnxelebmi"
https://www.dealnews.com/Kenneth-Cole-Reaction-Mens-Suede-Chukkas-for-45-free-shipping/2168423.html,2168423,Kenneth Cole Reaction Men's Suede Chukkas,SHOES,3,$45,2017-12-29T14:59:25-05:00,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168423"">Kenneth Cole Reaction Men's Desert Sun Suede Chukkas</a> in several colors (Olive pictured) for <strong>$44.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089292,2168423"">Amazon</a> has them in select sizes from the same price.) That's $4 under our October mention and the lowest price we could find now by $13. They're available in select sizes from 7 to 13. Deal ends December 30.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xeefokvzwmriwzv588ge"
https://www.dealnews.com/Sporto-Womens-Makela-Waterproof-Boots-for-28-free-shipping/2168411.html,2168411,Sporto Women's Makela Waterproof Boots,SHOES,3,$28,2017-12-29T14:51:47-05:00,"As one of its daily deals, Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168411"">Sporto Women's Makela Cold-Weather Waterproof Boots</a> in Pewter for <strong>$27.60</strong> with <strong>free shipping</strong>. That's $41 off list and the lowest price we could find. They're available in sizes 6 to 9. Deal ends December 30.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ojuxfqynwovood8i5kgy"
https://www.dealnews.com/Pyrex-2-Cup-Measuring-Cup-for-3-free-s-h-w-beauty-item/2168432.html,2168432,Pyrex 2-Cup Measuring Cup,KITCHEN,3,$3,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168432"">Pyrex 2-Cup Measuring Cup</a> for $3.99. Coupon code ""FIT"" knocks it to <strong>$2.55</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089331,2168432"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. Minus padding, that's the lowest price we could find by $3. It's microwave-, fridge-, and dishwasher-safe. Deal ends December 30.",2017-12-29T14:49:20-05:00,,free s&h w/beauty item,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aeubiqiauqqms2ova2ju"
https://www.dealnews.com/Lenox-Ski-Shop-Porcelain-Building-for-35-free-shipping/2168417.html,2168417,Lenox Ski Shop Porcelain Building,DECOR,3,$35,2017-12-29T14:35:27-05:00,"As one of its daily deals, Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168417"">Lenox Mistletoe Park Ski Shop Porcelain Building</a> for <strong>$34.99</strong> with <strong>free shipping</strong>. That's $105 off and the lowest price we could find. It measures approximately 6.25"" x 6"" x 5"" and requires four AAA batteries. (It's unclear if batteries are included.) Deal ends December 30.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mymkvbjsiqmtnzktczrw"
https://www.dealnews.com/Under-Armour-Womens-Thrill-3-Running-Shoes-for-38-free-shipping/2168408.html,2168408,Under Armour Women's Thrill 3 Running Shoes,SHOES,3,$38,2017-12-29T14:31:10-05:00,"As one of its daily deals, Finish Line via Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168408"">Under Armour Women's Thrill 3 Running Shoes</a> in Black for <b>$37.48</b> with <b>free shipping</b>. That's $13 under our August mention and the lowest price we could find by $13. They're available in sizes 6 to 11. Deal ends December 30.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ekrbfkoiiljthzqr5az5"
https://www.dealnews.com/Milwaukee-12-V-LED-Spot-Light-w-Battery-for-69-free-shipping/2168375.html,2168375,Milwaukee 12V LED Spot Light w/ Battery,FLASHLIGHTS & LIGHTING,3,$69,2017-12-29T14:23:18-05:00,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168375"">Milwaukee M12 12-volt Lithium-Ion Cordless Trueview LED Spot Light</a> bundled with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089043,2168375"">Milwaukee M12 XC Battery Pack</a> for <strong>$69</strong> with <strong>free shipping</strong>. That's $69 off list and the lowest price we could find. It features a 2,100-foot beam distance, three output modes, and IPX4 moisture resistance.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/taxcyjyfcs0dtkjhiias"
https://www.dealnews.com/Weatherproof-Mens-Jake-Cold-Weather-Boots-for-37-free-shipping/2168399.html,2168399,Weatherproof Men's Jake Cold Weather Boots,SHOES,5,$37,,"As one of its daily deals, Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168399"">Weatherproof Men's Jake Cold Weather Boots</a> in Taupe or Grey for <strong>$36.99</strong> with <strong>free shipping</strong>. That's $38 off and the lowest price we could find, although we saw them for $7 less last month. They're available in select sizes from 8 to 13. Deal ends December 30.",2017-12-29T21:01:54-05:00,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/w70omtpyh8hhixntkynn"
https://www.dealnews.com/Levis-Mens-Stanton-Burnish-Sneakers-for-30-free-shipping/2168405.html,2168405,Levi's Men's Stanton Burnish Sneakers,SHOES,4,$30,,"As one of its daily deals, Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168405"">Levi's Men's Stanton Burnish Sneakers</a> in Black for <strong>$29.99</strong> with <strong>free shipping</strong>. That's tied with a Cyber Monday deal, $30 off list, and the lowest price we could find. They're available in sizes 8 to 11. Deal ends December 30.",2017-12-29T21:01:20-05:00,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/a5yno52fei7d7hvvixex"
https://www.dealnews.com/G-by-Guess-Womens-Harson-Tall-Boots-for-45-free-shipping/2168393.html,2168393,G by Guess Women's Harson Tall Boots,SHOES,3,$45,2017-12-29T14:14:38-05:00,"As one of its daily deals, Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168393"">G by Guess Women's Harson Tall Boots</a> in Brown or Black for <strong>$44.50</strong> with <strong>free shipping</strong>. That's tied with our mention from two weeks ago, $45 off list, and the lowest price we've seen. They're available in select sizes from 6 to 10. Deal ends December 30.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/l5zc5qikrtcesy1a93te"
https://www.dealnews.com/Tillys-Red-Tag-Sale-Extra-50-off-free-shipping/2168276.html,2168276,Tillys Red Tag Sale,CLOTHING & ACCESSORIES,,Extra 50% off,2017-12-30T00:01:00-05:00,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168276"">Tillys</a> takes an <strong>extra 50% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088713,2168276"">men's, women's, and kids' apparel, shoes, and accessories</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088716,2168276"">Red Tag Sale</a>. (Eligible items are noted in red; prices are as marked.) Plus, coupon code ""DNFS"" yields free shipping. (If you see an error in-cart after applying the coupon code, click ""Checkout"" and you should see free shipping on the following page.) Deal ends January 2.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2336/Tillys/"">Tillys Coupons</a>.</p>",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wphvb9k1kbvdjseljo9x"
https://www.dealnews.com/Michael-Kors-Winter-Sale-Up-to-50-off-free-shipping-w-50/2168306.html,2168306,Michael Kors Winter Sale,CLOTHING & ACCESSORIES,5,Up to 50% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168306"">Michael Kors</a> takes <b>up to 50% off</b> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088833,2168306"">clothing, shoes, and acessories</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088836,2168306"">Winter Sale</a>. (Prices are as marked.) Shipping adds <b>$5</b>, but orders of $50 or more qualify for free shipping. Some exclusions may apply. Deal ends January 2.",2017-12-29T20:22:19-05:00,,free shipping w/ $50,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rjowtkotwklfp2g09ftq"
https://www.dealnews.com/Verso-10-Red-Speedy-Balance-Bike-for-50-free-shipping/2168315.html,2168315,"Verso 10"" Red Speedy Balance Bike",BICYCLING,1,$50,2017-12-29T14:02:40-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168315"">Verso 10"" Red Speedy Balance Bike</a> in Red for <strong>$49.94</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $17. It's designed for children age 2 to 5.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t9hg41ax43ayilyme58j"
