hotness,url,time_modified,price,title,time_published,uuid,picture_url,category,description,editors_choice,shipping
4,https://www.dealnews.com/Nordic-Track-C-700-Treadmill-for-550-free-shipping/2169911.html,2018-01-02T09:05:13-05:00,$550,Nordic Track C 700 Treadmill,,2169911,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hfd3rnuj2zcujlzduoxv",EXERCISE EQUIPMENT,"As one of its daily deals, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169911"">Nordic Track C 700 Treadmill</a> for <strong>$549.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $249. It folds for easy storage, and features a 20"" x 55"" tread belt, 20 workout apps, iFit compatibility, and multi-window LED display. Deal ends today.",True,free shipping
5,https://www.dealnews.com/Dicks-Sporting-Goods-End-of-Season-Sale-Up-to-50-off-free-shipping-w-25/2169896.html,2018-01-02T08:43:18-05:00,Up to 50% off,Dick's Sporting Goods End of Season Sale,,2169896,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/spwy1ltmylu9bmbiucj6",AFTER CHRISTMAS SALES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091818,2169896"">Dick's Sporting Goods</a> takes <strong>up to 50% off</strong> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091821,2169896"">End of Season Sale</a>. Shipping adds <strong>$5.99</strong>, although orders of $25 or more receive free shipping. (Large items may incur additional fees, as free shipping only covers up to $15 off the shipping cost. In-store pickup is also available for select items.) Deal ends January 7. A couple of best bets, each with <strong>pickup</strong>:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091824,2169896"">Nike Women's Dry DFC Capris</a> for <strong>$33.75</strong> (low by $4)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169896"">Columbia Men's Glennaker Lakes Rain Jacket</a> for <strong>$39.99</strong> (pictured, low by $10)
 </li>
</ul>
Note: You may receive an <strong>extra $10 off</strong> select orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091827,2169896"">$50 or more</a> when you choose in-store <strong>pickup</strong>. (Discount applies automatically in cart; many exclusions apply.)",,free shipping w/ $25
3,https://www.dealnews.com/Nordic-Track-Treadmill-for-Walkers-Joggers-for-450-free-shipping/2169902.html,2018-01-02T09:04:49-05:00,$450,NordicTrack Treadmill for Walkers/Joggers,,2169902,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xii1jwysw6fd2feo4a85",EXERCISE EQUIPMENT,"As one of its daily deals, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169902"">NordicTrack T 6.5 S Treadmill</a> for <strong>$449.99</strong> with <strong>free shipping.</strong> That's the lowest price we could find by $149 and within a buck of the best price we've seen. Designed for walkers (also applicable to lightweight joggers), it features a hydraulic folding mechanism, 5"" display, 2.6 CHP motor, heart rate monitor, and iFit compatiblity. Deal ends today.",True,free shipping
3,https://www.dealnews.com/Decor-Flame-Infrared-Stove-1-500-W-Heater-for-50-free-shipping/2169908.html,,$50,"Decor Flame Infrared Stove 1,500W Heater",2018-01-02T04:16:20-05:00,2169908,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tgoamequ9qo0wnk05vzb",HEATERS,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169908"">Decor Flame Infrared Stove 1,500-watt Heater</a> for <strong>$49.88</strong> with <strong>free shipping</strong>. That's tied with our mention from three weeks ago, $18 off, and the lowest price we could find.",,free shipping
3,https://www.dealnews.com/Apekx-Noise-Cancelling-Bluetooth-Earbuds-for-11-free-shipping-w-Prime/2169899.html,2018-01-02T09:59:05-05:00,$11,Apekx Noise-Cancelling Bluetooth Earbuds,,2169899,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/juwuaklm5hjfxyt2uklv",HEADPHONES,"Apekx via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169899"">Apekx Noise-Cancelling Bluetooth Earbuds</a> in Black/Red for $18.59. Coupon code ""2AIUERB9"" cuts them to <strong>$11.15</strong>. With <strong>free shipping</strong>, that's $3 under our October mention, $16 off, and the lowest price we could find. It features Bluetooth 4.1 CSR, sweatproof design, an 8 to 9 hour play time, built-in microphone, and wireless range of 33 feet. Deal ends January 15.",,free shipping w/ Prime
2,https://www.dealnews.com/Massdrop-x-Sennheiser-HD-6-XX-Headphones-preorders-for-200-free-shipping/2169797.html,2018-01-02T07:52:20-05:00,preorders for $200,Massdrop x Sennheiser HD 6XX Headphones,,2169797,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rowbvbtgqdjis56gaou3",HEADPHONES,"Massdrop offers preorders of the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169797"">Massdrop x Sennheiser HD 6XX Headphones</a> in Midnight Blue for <strong>$199.99</strong> with <strong>free shipping</strong>. That's tied with our mention from November as the lowest price we've seen. (It's also $106 under the best deal we could find for the similar Sennheiser HD 650 headphones.)<br>
<br>
Based on the classic Sennheiser HD 650 Headphones, these <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091767,2169797"">extremely well-reviewed</a> open-back headphones feature the same drivers and architecture, updated with a 6-foot detachable cable with 3.5mm plug and midnight blue colorway. They offer a 10Hz to 41kHz frequency response, 300-ohm impedance, and aluminum voice coils.<br>
<br>
Note: They have an estimated ship date of March 28.",,free shipping
3,https://www.dealnews.com/Work-Choice-50-ft-16-3-Outdoor-Extension-Cord-for-10-pickup-at-Walmart/2169725.html,2018-01-02T09:56:30-05:00,$10,WorkChoice 50ft 16/3 Outdoor Extension Cord,,2169725,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ammxvpq1suuiwc2fovjn",EXTENSION CORDS & POWER STRIPS,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169725"">WorkChoice 50-Foot SJTW 16/3 Outdoor Extension Cord</a> in Green for <b>$9.97</b>. Opt for in-store <b>pickup</b> to avoid the $5.99 shipping fee. That's tied with last week's mention and the lowest price we could find by $11. This 3-wire grounded cord includes a Velcro strap for storage.",,pickup at Walmart
4,https://www.dealnews.com/Clinique-Beauty-Sets-at-Macys-20-to-50-off-free-shipping/2169893.html,2018-01-02T09:43:09-05:00,20% to 50% off,Clinique Beauty Sets at Macy's,,2169893,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yaleeit0flggtd3vcecl",BEAUTY,"Macy's takes <b>20% to 50% off</b> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091815,2169893"">Clinique beauty sets</a>. (Prices are as marked.) Plus, these items bag <b>free shipping</b>. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169893"">Clinique 5-Piece Pick Your Party Lipstick Set</a> for <b>$18.75</b> (pictured, $6 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091812,2169893"">Clinique 3-Piece Super Skincare Gift Set</a> for <b>$48.37</b> (low by $7)
 </li>
</ul>",,free shipping
4,https://www.dealnews.com/Reebok-Mens-Work-N-Cushion-2.0-Shoes-Wide-for-25-free-shipping/2169887.html,2018-01-02T09:42:27-05:00,$25,Reebok Men's Work N Cushion 2.0 Shoes (Wide),,2169887,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/e288y6av9w9eavdec0vg",SHOES,"Reebok via eBay offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169887"">Reebok Men's Work N Cushion 2.0 Walking Shoes</a> in Black for <strong>$24.99</strong> with <strong>free shipping</strong>. That's tied with our mention from a week ago and the lowest price we could find for any color now by $17. They're available in extra-wide sizes 10.5 and 13 only.",,free shipping
4,https://www.dealnews.com/Blaze-Pizza-mobile-coupon-Buy-1-pizza-get-2-nd-free/2169890.html,2018-01-02T09:41:58-05:00,"Buy 1 pizza, get 2nd free",Blaze Pizza mobile coupon,,2169890,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gfheuo5ee6caiglyjt17",RESTAURANTS,"At participating <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169890"">Blaze Pizza</a> restaurants, buy <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091791,2169890"">one pizza</a> and get a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091794,2169890"">second pizza</a> for <strong>free</strong> when you order via its mobile app for <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091797,2169890"">iPhone</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091800,2169890"">Android</a> and apply coupon code ""workworkwork"". (You may need to register your email address <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091803,2169890"">here</a> to use the coupon.) <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091806,2169890"">Click here</a> to find your nearest location. Deal ends February 13.",,
3,https://www.dealnews.com/Glycine-Mens-Combat-6-36-mm-Auto-Watch-for-280-free-shipping/2169884.html,2018-01-02T09:55:58-05:00,$280,Glycine Men's Combat 6 36mm Auto Watch,,2169884,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qljzc0ja0bzuv0m8vink",WATCHES,"Massdrop offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169884"">Glycine Men's Combat 6 36mm Automatic Watch</a> in Black or Silver (Black/Leather pictured) for <strong>$279.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $410. It features automatic movement, a stainless steel case, choice of leather or stainless steel strap, date display, and water resistance. Deal ends January 6.",,free shipping
4,https://www.dealnews.com/Mountain-Hardwear-Mens-Womens-Jacket-for-129-free-shipping/2169881.html,2018-01-02T09:04:32-05:00,$129,Mountain Hardwear Men's / Women's Jacket,,2169881,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qiuayini97pwiyvz1bzo",COATS,"Mountain Hardwear offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169881"">Mountain Hardwear Men's</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091785,2169881"">Women's MetaTherm Down Jacket</a> in several colors (Cote Du Rhone pictured) for $229.98. Coupon code ""MHWDEC260"" cuts that to <strong>$128.79</strong>. Plus, Elevated Rewards members bag <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091788,2169881"">join</a>.) That's $196 off and tied with our mention from a week ago as the lowest price we could find. It's available in men's sizes S to XXL and women's sizes XS to XL.",True,free shipping
2,https://www.dealnews.com/Reebok-coupon-50-off-200-free-shipping/2169794.html,2018-01-02T07:51:34-05:00,$50 off $200,Reebok coupon,,2169794,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/f0uamiexxingllsidi78",CLOTHING & ACCESSORIES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169794"">Reebok</a> takes an <strong>extra $50 off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091770,2169794"">$200 or more</a> via coupon code ""2018"". Even better, it stacks with already-discounted <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091764,2169794"">sale items</a>. Plus, qualifying orders bag <strong>free shipping</strong>. Some exclusions may apply. Deal ends January 3.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s908/Reebok/"">Reebok Coupons</a>.</p>",,free shipping
4,https://www.dealnews.com/Upcoming-National-Park-Service-Free-access-to-all-parks/2169755.html,2018-01-02T09:38:18-05:00,Free access to all parks,Upcoming: National Park Service,,2169755,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lnu97lmvvqckthyyqr4u",THINGS TO DO,"On January 15, the National Park Service will allow <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169755"">entrance to more than 400 national parks</a> (Joshua Tree National Park pictured) for <b>free</b> in celebration of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091626,2169755"">Martin Luther King, Jr. Day</a>. That's a savings of up to $30 (at Grand Canyon National Park, the most expensive national park) -- or perhaps even more, if the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091629,2169755"">National Park Service's proposal</a> goes into effect.<br>
<br>
Note: Admission will also be free on April 21 (first day of National Park Week), September 22 (National Public Lands Day), and November 11 (Veterans Day). Admission to most national parks is usually free; <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091632,2169755"">click here</a> for a list of parks that offer free admission these days.",,
4,https://www.dealnews.com/Lemfo-Mens-LF19-Digital-Smartwatch-for-19-free-shipping/2169878.html,2018-01-02T09:36:56-05:00,$19,Lemfo Men's LF19 Digital Smartwatch,,2169878,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lqv696c4wt0ghmzzw9u0",SMARTWATCHES,"Lemfo via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169878"">Lemfo Men's LF19 Digital Smartwatch</a> for $28.99. Coupon code ""6T4UEX3P"" cuts that to <strong>$18.84</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $8, although we saw it for $2 less in November. It's compatible with iOS and Android and features activity, distance, and calorie tracking, app notifications, and water resistance to 165 feet. Deal ends January 15.",,free shipping
