time_published,time_modified,hotness,uuid,description,title,editors_choice,url,price,picture_url,category,shipping
,2018-01-04T07:55:33-05:00,3,2171261,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171261"">Express</a> takes an <strong>extra 40% off</strong> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095262,2171261"">men's</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095265,2171261"">women's clearance items</a>. (Discount is applied automatically in-cart.) Plus, coupon code ""2869"" takes <b>15% off</b> most regular-price items. Shipping adds <strong>$8</strong>, but orders of $50 or more qualify for free shipping. Some exclusions apply. Deal ends January 20.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s273/Express/"">Express Coupons</a>.</p>",Express Clearance Sale,,https://www.dealnews.com/Express-Clearance-Sale-Extra-40-Off-free-shipping-w-50/2171261.html,Extra 40% Off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hvd4psobimaskomcdayj",CLOTHING & ACCESSORIES,free shipping w/ $50
,2018-01-04T06:54:40-05:00,4,2171216,"Dick's Sporting Goods takes <strong>up to 50% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095103,2171216"">men's, women's, and kids' bikes</a>. (Prices are as marked.) Where available, choose in-store <b>pickup</b> to avoid shipping fees, which start at $5, although select items receive free shipping. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171216"">Columbia Unisex Hampton 7-Speed Beach Cruiser Bike</a> for <strong>$199.99</strong> + <b>$25</b> s&amp;h (pictured, $100 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095106,2171216"">Diamondback Women's Laurito Mountain Bike</a> for <strong>$349.99</strong> + <b>$5</b> s&amp;h (low by $11)
 </li>
</ul>
Note: You may receive $10 in Dick's Cash with select orders of $50 or more when you choose in-store pickup. (Availability varies greatly by ZIP code. The credit will arrive via email within 10 days of purchase and must be redeemed by February 21.) This deal ends January 27. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095109,2171216"">Click here</a> for more information.",Bikes at Dick's Sporting Goods,,https://www.dealnews.com/Bikes-at-Dicks-Sporting-Goods-Up-to-50-off/2171216.html,Up to 50% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pa7j3gdq9pr35fbjukdq",BICYCLING,
,2018-01-04T09:57:57-05:00,1,2170799,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170799"">Louis Garneau Women's Icefit 2 Bike Jersey</a> in White for <strong>$44.73</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's the lowest price we could find by $13. It's available in sizes XS to XXL.",Louis Garneau Women's Icefit 2 Bike Jersey,,https://www.dealnews.com/Louis-Garneau-Womens-Icefit-2-Bike-Jersey-for-45-pickup-at-REI/2170799.html,$45,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zp4qwopxx2sjroimidj2",ACTIVEWEAR,pickup at REI
,2018-01-04T07:52:49-05:00,3,2171240,"BuyDig offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171240"">Garmin Vivofit 3 Style Collection Bluetooth Fitness Band</a> in Gabrielle for <b>$32.99</b> with <b>free shipping</b>. (You may need to apply coupon code ""c11711274713"" to see this price.) That's tied with our mention from a month ago and the best deal we could find today by $16. This water-resistant fitness tracker monitors steps, calories, distance, intensity minutes, and sleep. It features a 64x64 always-on LCD, Garmin Move IQ automatic activity detection, watch function, audible alerts, inactivity alerts, and 1-year battery life. It comes with two sculpted silicone bands. It's available in regular fit only. Deal ends January 5.<br>
<br>
Also available is the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095226,2171240"">Garmin Vivofit 3 Regular Fit Bluetooth Fitness Band</a> in Black or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095163,2171240"">White</a> for <strong>$49.99</strong> with <strong>free shipping</strong>. (It's available in <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095166,2171240"">XL Fit in Black</a> for the same price. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095169,2171240"">Groupon</a> charges the same.) That's the lowest price we could find now by $7, although we saw it for $20 less on Black Friday. Its functions are the same as the above device, but it comes with just one standard silicone band.",Garmin Vivofit 3 Style Bluetooth Fitness Band,,https://www.dealnews.com/Garmin-Vivofit-3-Style-Bluetooth-Fitness-Band-from-33-free-shipping/2171240.html,from $33,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/po4oeeyfruxmdoctzinn",SPORTS & FITNESS,free shipping
,2018-01-04T10:13:05-05:00,4,2171249,"iTunes offers downloads of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171249"">The 7th Guest for iPhone and iPad</a> for <b>free</b>. That's $5 off list and the lowest price we could find.",The 7th Guest for iPhone and iPad,,https://www.dealnews.com/The-7-th-Guest-for-iPhone-and-iPad-for-free/2171249.html,free,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/z0uzr6wczeql5rckewlf",IPHONE / IPOD APPS,
,2018-01-04T07:50:20-05:00,3,2171228,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171228"">Home Decorators Collection Hamilton Infrared Pocket Mantel Heater</a> in Aged White for <b>$199</b> with <b>free shipping</b>. That's $30 off list and the lowest price we could find. It features a quartz infrared heating element, 5,200 BTU, adjustable thermostat, timer, automatic cutoff, and remote control. Deal ends January 4.",Home Decorators Collection Hamilton Heater,,https://www.dealnews.com/Home-Decorators-Collection-Hamilton-Heater-for-199-free-shipping/2171228.html,$199,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/u7czzkcubws12f6m64lh",HEATERS,free shipping
,2018-01-04T09:40:50-05:00,2,2171225,"Pido Products offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171225"">Pido Universal Car Seat Protector for Child Car Seat</a> in Black for $18.99. Coupon code ""NPQBDNW9"" cuts that to <strong>$14.62</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's $4 off and the lowest price we could find. It measures 49"" x 18"" and features three storage pockets. Deal ends January 15.",Pido Car Seat Protector for Child Car Seat,,https://www.dealnews.com/Pido-Car-Seat-Protector-for-Child-Car-Seat-for-15-free-shipping-w-Prime/2171225.html,$15,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/voy16geob9l3dmtkkyt2",AUTOMOTIVE,free shipping w/ Prime
,2018-01-04T07:49:57-05:00,3,2171207,"Costco offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171207"">SafeRacks Garage 4x8-Foot Storage Rack 2-Pack</a> with 18-Piece Deluxe Hook Kit in three drop ranges (12""-21"" to 24""-45"") for <strong>$249.99</strong> with <strong>free shipping</strong>. (Non-members pay a $12.50 surcharge.) That's $10 under our mention from last January, $150 off list, and the lowest total price we've seen. It includes two 4x8-foot racks and an 18-piece deluxe hook set. Deal ends January 28.",SafeRacks Overhead Garage Storage Combo Kit,,https://www.dealnews.com/Safe-Racks-Overhead-Garage-Storage-Combo-Kit-from-250-free-shipping/2171207.html,from $250,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d9tdh65p9oje0fkrybsg",TOOL STORAGE & ORGANIZATION,free shipping
,2018-01-04T07:48:55-05:00,3,2171096,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171096"">Comfort Products Regallo Expandable Computer Desk</a> for <b>$86</b> with <b>free shipping</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094716,2171096"">Hayneedle</a> has it for the same.) That's the lowest price we could find by $3. It features an expandable L-shaped design and a pullout keyboard shelf.",Comfort Products Regallo Computer Desk,,https://www.dealnews.com/Comfort-Products-Regallo-Computer-Desk-for-86-free-shipping/2171096.html,$86,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mqwbzgzrweeeak0vfdjs",COMPUTER DESKS,free shipping
,2018-01-04T08:41:29-05:00,4,2171219,"Hawaiian Airlines via Dealbase offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171219"">1-Way Flights to Hawaii</a> from <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095118,2171219"">select cities in California</a> starting at <strong>$158.50</strong>. (On the DealBase landing page, click ""Hawaiian Airlines"" in the top line to see this sale.) This price is based on flights from San Jose, CA, (SJC) with arrival in Kahului, HI, (OGG) departing on January 24. That's the lowest price we could find for select routes by at least $10, although most carriers charge at least $177. Book this travel deal by January 8 for travel from January 15 through March 21.<br>
<br>
All prices, dates, and booking details were valid at the time of publication.",Hawaiian Airlines Fares to Hawaii,,https://www.dealnews.com/Hawaiian-Airlines-Fares-to-Hawaii-from-159-1-Way/2171219.html,from $159 1-Way,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nddb72rwwbax6nqk67v4",AIRFARE,
2018-01-03T15:54:07-05:00,,,2171213,"Even if your New Year's resolutions didn't include getting fit, you'll still be able to appreciate these offers. They're designed to keep you — and your wallet — in tip-top shape. Score a balance ball to upgrade your yoga routine, an inversion table, and more in our roundup of the week's best <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/best-fitness-deals/"">fitness deals</a>.",Best Fitness Deals: You'll Flip Over This Inversion Table Deal!,,https://www.dealnews.com/features/best-fitness-deals/,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/khcoxl3lrcrktjlu9j96",ROUNDUPS,
2018-01-03T15:53:57-05:00,,2,2171210,"Norwegian Cruise Line offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171210"">Norwegian Cruise Line 7-Night Western Mediterranean Cruise for Two</a>, with prices for <strong>$1,358</strong>, as seen on Travelzoo. (It's the second offer down on the landing page.) That's the lowest price we could find by $100. This roundtrip cruise aboard the Norwegian Epic departs from Barcelona, Spain, on October 21 and includes stops in Naples, Italy; Rome, Italy; Livorno, Italy; Cannes, France; and Palma, Majorca, Spain. Book this travel deal by January 31. <img class=""lazy-img"" src=""https://dealnews.a.ssl.fastly.net/images/spacer.png"" data-src=""https://ad.doubleclick.net/ddm/ad/N8970.1425TRAVELZOO/B20554345.210708879;sz=1x1;ord=123456;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"" style=""width: 1px; height: 1px; border-width: 0;"" alt=""*"">",NCL 7Nt Western Mediterranean Cruise,,https://www.dealnews.com/NCL-7-Nt-Western-Mediterranean-Cruise-from-1-358-for-2/2171210.html,"from $1,358 for 2","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uxtvxx6zluugrxov7d7w",CRUISES,
,2018-01-04T07:48:13-05:00,2,2171189,"Ashford offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171189"">Movado Men's Masino Chronograph Watch</a> for $497.50. Coupon code ""DNMASINO299"" cuts it to <strong>$299</strong>. With <strong>free shipping</strong>, that's tied with our October mention and the lowest price we could find by $51. It features a stainless steel case and bracelet, Swiss quartz movement, date display, and water resistance to 100 feet. Deal ends January 8.",Movado Men's Masino Chronograph Watch,,https://www.dealnews.com/Movado-Mens-Masino-Chronograph-Watch-for-299-free-shipping/2171189.html,$299,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/np0kyufbreioocinky0t",WATCHES,free shipping
,2018-01-04T07:47:33-05:00,3,2171099,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171099"">Roadmaster Women's 26"" Granite Peak Bike</a> in Purple for $64.99. It falls to <b>$62.26</b> when you choose in-store <b>pickup</b>. That's the lowest price we could find by $21. It features a steel mountain frame, front suspension fork, alloy rims, 18-speed twist shifters, and Shimano rear derailleur.","Roadmaster Women's 26"" Granite Peak Bike",,https://www.dealnews.com/Roadmaster-Womens-26-Granite-Peak-Bike-for-62-pickup-at-Walmart/2171099.html,$62,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wh4xqtqep4kukox8gk1f",BICYCLING,pickup at Walmart
,2018-01-04T07:46:27-05:00,3,2171033,"Dell Refurbished Store takes <strong>$225 off</strong> any <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171033"">Dell Precision M4800 Laptop</a> via coupon code ""JANDEAL3"", with deals starting from <strong>$314</strong> after coupon. Plus, all orders receive <strong>free shipping</strong>. Some exclusions may apply. Deal ends January 31.<br>
<br>
Note: Dell refurbished systems are covered by a 100-day Dell warranty.",Refurb Dell Precision M4800 Laptops,,https://www.dealnews.com/Refurb-Dell-Precision-M4800-Laptops-225-off-from-314-free-shipping/2171033.html,"$225 off, from $314","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/q2i9zsyzqcojqedarozp",LAPTOPS,free shipping
,2018-01-04T07:45:31-05:00,3,2171177,"Nike offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171177"">Converse Men's Lightweight Down Jacket</a> in several colors (Green pictured) for $89.97. In-cart that drops to <b>$67.48</b>. Plus, Nike+ members receive <b>free shipping</b>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094962,2171177"">join</a>.) That's the lowest price we could find by $83. It's available in select sizes from S to XL. Deal ends January 4.",Converse Men's Lightweight Down Jacket,,https://www.dealnews.com/Converse-Mens-Lightweight-Down-Jacket-for-67-free-shipping/2171177.html,$67,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/k6gixfhcbhxcofjxxije",COATS,free shipping
,2018-01-04T07:44:43-05:00,3,2171183,"Macy's takes <strong>25% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094992,2171183"">Tumi Alpha 2 Ballistic luggage</a>, with prices starting from <strong>$70.99</strong>. Plus these items qualify for <strong>free shipping</strong>. Deal ends February 4. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094977,2171183"">Tumi Alpha 2 Ballistic Double Expansion Travel Satchel</a> for <strong>$295.99</strong> (low by $19)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171183"">Tumi Alpha 2 Ballistic International 22"" Carry-On Spinner Suitcase</a> for <strong>$467.99</strong> (pictured, low by $31)
 </li>
</ul>",Tumi Alpha 2 Ballistic Luggage at Macy's,,https://www.dealnews.com/Tumi-Alpha-2-Ballistic-Luggage-at-Macys-25-off-free-shipping/2171183.html,25% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qzcn0hufj1pkqpcqv2g2",LUGGAGE & TRAVEL GEAR,free shipping
,2018-01-04T10:12:54-05:00,5,2171186,"Walmart cuts <strong>up to 72% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095043,2171186"">exercise equipment, wearable tech, hydration items, and more</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094983,2171186"">Fitness Sale</a>. Shipping adds <b>$5.99</b>, or spend $35 or more to bag free shipping. (Oversize items may incur additional shipping fees.) A couple of best bets, both via <strong>pickup</strong>:
<ul>
 <li>
 <del><a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094986,2171186"">CAP Barbell Tone Fitness 20-lb. Dumbbell Weight Set</a> for <s>$19.99</s> (low by $10)</del>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171186"">Weider 2980 Home Gym w/ 214 lbs. of Resistance</a> for <b>$193.99</b> (pictured; low by $22, $337+ elsewhere)
 </li>
</ul>",Walmart Fitness Sale,,https://www.dealnews.com/Walmart-Fitness-Sale-Up-to-72-off-free-shipping-w-35/2171186.html,Up to 72% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ytq33rtwharvsysukndt",EXERCISE EQUIPMENT,free shipping w/ $35
,2018-01-04T09:40:03-05:00,2,2171174,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171174"">Sea to Summit 30-Liter Compression Sack</a> in Olive Green for <strong>$23.73</strong>. Opt for in-store <strong>pickup</strong> to avoid $5.99 shipping fee. That's the lowest price we could find by $11. It features a flip top, four straps, and drawstring closure.",Sea to Summit 30L Compression Sack,,https://www.dealnews.com/Sea-to-Summit-30-L-Compression-Sack-for-24-pickup-at-REI/2171174.html,$24,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/oprgmsoymqn3dtgutp9f",CAMPING & OUTDOORS,pickup at REI
,2018-01-04T07:43:34-05:00,3,2171072,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171072"">Magisso Stainless Steel Bulb Citrus Reamer with Bamboo Stand</a> for <b>$28.79</b>. Choose in-store <b>pickup</b> to dodge the $5.99 shipping fee. That's the lowest price we could find by $7. The bulb is dishwasher safe. Deal ends January 31.",Magisso Stainless Steel Bulb Citrus Reamer,,https://www.dealnews.com/Magisso-Stainless-Steel-Bulb-Citrus-Reamer-for-29-pickup-at-Home-Depot/2171072.html,$29,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gpf3nv6qbgapfr8c4vom",KITCHEN,pickup at Home Depot
,2018-01-04T07:43:06-05:00,2,2171090,"REI offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171090"">Gerber Splice Mini Scissors Keychain Tool</a> for <b>$12.73</b>. Choose in-store <b>pickup</b> to dodge the $5.99 shipping fee. That's the lowest price we could find by $3. It includes scissors, a straight blade, serrated blade, standard screwdriver, Phillips screwdriver, eyeglass screwdriver, bottle opener, and keychain.",Gerber Splice Mini Scissors Keychain Tool,,https://www.dealnews.com/Gerber-Splice-Mini-Scissors-Keychain-Tool-for-13-pickup-at-REI/2171090.html,$13,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bl8govxcsrngczx2bexm",KNIVES & MULTITOOLS,pickup at REI
,2018-01-04T08:11:19-05:00,4,2171120,"Nike offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171120"">Nike Men's Presto Fly Running Shoes</a> in Black/Black/Black for $74.97. The price falls in cart to <strong>$56.23</strong>. Plus, Nike+ members receive <b>free shipping</b>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094782,2171120"">join</a>.) That's the lowest price we could find for this colorway by $19 (most retailers charge $87 or more), although we saw them in a different color for $11 less two weeks ago. They're available in select sizes from 8 to 12 <del>15</del>. Deal ends January 4.",Nike Men's Presto Fly Running Shoes,,https://www.dealnews.com/Nike-Mens-Presto-Fly-Running-Shoes-for-56-free-shipping/2171120.html,$56,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/la2tgtthvv8yfed5nonf",SHOES,free shipping
,2018-01-04T07:41:56-05:00,3,2171159,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171159"">Joseph Joseph M-Cuisine Popcorn Maker</a> in Orange for <strong>$13.53</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094917,2171159"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. Ignoring padding, that's tied with our mention from a month ago and the lowest price we could find now by $6, excluding the below mentions. It's BPA free and features a heat-resistant silicone kernel holder and perforated lid to shake out any unpopped kernels.<br>
<br>
Don't need a beauty item? <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094920,2171159"">Amazon</a> offers it for $15.18 with free Prime shipping, and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094923,2171159"">LivingSocial</a> charges $11.99 plus $3.99 for shipping via coupon code ""NEW20"".",Joseph Joseph M-Cuisine Popcorn Maker,,https://www.dealnews.com/Joseph-Joseph-M-Cuisine-Popcorn-Maker-for-14-free-s-h-w-beauty-item/2171159.html,$14,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zi6aim94bumq1eylotlf",SMALL APPLIANCES,free s&h w/beauty item
,2018-01-04T09:39:11-05:00,2,2171063,"TimetoShade offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171063"">three pairs of Tunnel Beat Men's Socks</a> in several styles (Arrows pictured) for $10. Coupon code ""BEAT50"" cuts that to <strong>$5</strong>. With <strong>free shipping</strong>, that's the lowest price we could find for this quantity by $13. They fit shoe sizes 9 to 13. Deal ends January 9.",3 Pairs of Tunnel Beat Men's Socks,,https://www.dealnews.com/3-Pairs-of-Tunnel-Beat-Mens-Socks-for-5-free-shipping/2171063.html,$5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fz5n0ltbp4hypwqhtma9",SOCKS,free shipping
,2018-01-04T07:40:06-05:00,3,2171153,"Proozy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171153"">adidas Men's Puremotion Textured Stripe Polo Shirt</a> in several colors (Solar Blue/White pictured) for $18.99. Coupon code ""DN16"" drops it to <b>$16</b>. With <b>free shipping</b>, that's $3 under our August mention and the lowest price we could find by $14. (We saw two shirts for $30, or $15 per shirt, in November.) It's available in select sizes from S to 3XL. Deal ends January 8.",adidas Men's Puremotion Stripe Polo Shirt,,https://www.dealnews.com/adidas-Mens-Puremotion-Stripe-Polo-Shirt-for-16-free-shipping/2171153.html,$16,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/u5lgkqbxjerbtwihjkvb",SHIRTS,free shipping
,2018-01-04T09:37:56-05:00,2,2171039,"Dell Home, via its Member Purchase Program, offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171039"">Dell 2.0 Speaker System</a> for <strong>$33.24</strong> with <b>free shipping</b>. That's the lowest price we could find by $5, although we saw it for $5 less last January. They feature a frequency response of 80Hz to 20kHz and USB.",Dell 2.0 Speaker System,,https://www.dealnews.com/Dell-2.0-Speaker-System-for-33-free-shipping/2171039.html,$33,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/slj7nfiku0c98rx1mc5o",COMPUTER SPEAKERS,free shipping
,2018-01-04T07:38:52-05:00,3,2171180,"StackSocial offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171180"">Project Management Online Course Bundle</a> for <strong>whatever you want to pay</strong>. If you opt to pay the bare minimum of <strong>$1</strong>, you'll get the Certificate In Project Management Course. That's tied with our August mention and the lowest price we could find by $138.<br>
<br>
If you opt to pay the average, currently $10.55, you'll also get the Certificate In Six Sigma and Lean Process, Certificate In Performance Management, Certificate In Organizational Skills, and Certificate In Goal Setting and Getting Things Done Courses. The entire bundle costs $499 elsewhere. Deal ends January 8.",Project Management Online Course Bundle,,https://www.dealnews.com/Project-Management-Online-Course-Bundle-from-1/2171180.html,from $1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ru8brhasblnnmpse1tuq",SOFTWARE,
,2018-01-04T06:52:26-05:00,4,2171171,"Macy's discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094953,2171171"">men's and women's graphic T-shirts</a> with prices starting from <b>$6.93</b>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094947,2171171"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95, or get free shipping with orders of $99 or more. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094950,2171171"">Changes Men's Friday the 13th T-Shirt</a> for <b>$9.53</b> ($14 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171171"">Jem Men's Elvis Presley Mugshot Graphic-Print T-Shirt</a> for <b>$12.99</b> (pictured, $11 off)
 </li>
</ul>",Graphic T-Shirts at Macy's,,https://www.dealnews.com/Graphic-T-Shirts-at-Macys-from-7-free-s-h-w-beauty-item/2171171.html,from $7,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tsrusjogz62asnyirnvf",T-SHIRTS,free s&h w/beauty item
