editors_choice,description,hotness,shipping,title,url,category,time_modified,price,picture_url,uuid,time_published
,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169962"">Scivation Xtend BCAA Powder 30-Serving Tub</a> in Blue Raspberry for <strong>$14.69</strong> with <strong>free shipping</strong> via the steps below. That's the lowest price we could find by $14. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169962"">Scivation Xtend BCAA Powder 30-Serving Tub</a> for $20.99
 </li>
 <li>clip the 15% off coupon on the product page
 </li>
 <li>check out via Subscribe &amp; Save for a final price of <strong>$14.69</strong> with <strong>free shipping</strong>
 </li>
</ol>
Be sure to cancel your subscription once your order ships to avoid being billed for further shipments.",3,free shipping,Scivation Xtend BCAA Powder 30-Serving Tub,https://www.dealnews.com/Scivation-Xtend-BCAA-Powder-30-Serving-Tub-for-15-free-shipping/2169962.html,SUPPLEMENTS,2018-01-02T21:35:55-05:00,$15,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zf0nbmdbj9sdztwsbgsj",2169962,
,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169953"">McCafe Coffee K-Cup 100-Pack</a> in Premium Roast for <strong>$31.98</strong> with <strong>free shipping</strong> via the steps the below. That's around $8 less than you'd pay in local warehouse clubs. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169953"">McCafe Coffee K-Cup 100-Pack</a> for $39.98
 </li>
 <li>clip the 15% off coupon on the product page
 </li>
 <li>order via Subscribe &amp; Save for a final price of <strong>$31.98</strong>
 </li>
</ol>
Note: Be sure to cancel Subscribe & Save once your order ships or you'll be billed for subsequent shipments.",3,free shipping,McCafe Premium Roast Coffee K-Cup 100-Pack,https://www.dealnews.com/Mc-Cafe-Premium-Roast-Coffee-K-Cup-100-Pack-for-32-free-shipping/2169953.html,COFFEE,2018-01-02T21:34:33-05:00,$32,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wbriemlqlc61thfnsyph",2169953,
,"As one of its daily deals, Amazon takes <strong>up to 92% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169944"">Kindle eBooks</a>, with deals starting from <strong>99 cents</strong>. Featured titles include <i>We're Going to Need More Wine: Stories That Are Funny, Complicated, and True</i> (pictured), <i>Wives of War</i>, and <i>Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values</i>. Deal ends today.",3,,Kindle eBooks at Amazon,https://www.dealnews.com/Kindle-eBooks-at-Amazon-Up-to-92-off-from-1/2169944.html,EBOOKS,2018-01-02T21:33:57-05:00,"Up to 92% off, from $1","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/amlmw5tzlitr1xbns1mg",2169944,
,"As one of its daily deals, That Daily Deal offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169938"">Winchester Men's Thermal Socks 3-Pack</a> for <strong>$6.99</strong> with <strong>free shipping</strong>. That's $2.33 per pair, $15 off list, and tied with our Black Friday weekend mention as the lowest price we've seen. They're made in the USA and come in one size (men's 10 to 13). The colors are chosen at random.<br>
<br>
Stocking up? Add <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091860,2169938"">six 3-packs</a> to your cart for $35.82 with free shipping. That's $5.97 per 3-pack and a total of 18 pairs at $1.99 each. Both deals end today.",4,free shipping,Winchester Men's Thermal Socks 3-Pack,https://www.dealnews.com/Winchester-Mens-Thermal-Socks-3-Pack-for-7-free-shipping/2169938.html,SOCKS,2018-01-02T15:27:41-05:00,$7,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ewlrm1hfjauqjlqhfpez",2169938,
,"As one of its daily deals, 13 Deals offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169932"">Eternal Back Stretcher Pro</a> for <strong>$14.99</strong> with <strong>free shipping</strong>. That's tied with our June mention and the lowest price we could find by $3 today. It relieves back pain and releases back muscle tension. Features include three adjustment levels and a 10 trigger point massage top.<br>
<br>
Need more than one? Add <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091857,2169932"">two units</a> to your cart for <strong>$24.98</strong> with <strong>free shipping</strong>. Deal ends today.",3,free shipping,Eternal Back Stretcher Pro,https://www.dealnews.com/Eternal-Back-Stretcher-Pro-for-15-free-shipping/2169932.html,HEALTH,2018-01-02T21:33:33-05:00,$15,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cnxqg2arfopfklp28tbd",2169932,
,"Pisen Electronics via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169935"">Pisen Hand Warmer and 7,500mAh Power Bank</a> in <del>Blue</del> Pink (pictured) or Silver for $25.99. Coupon code ""AFOK6CF5"" cuts that price to <s>$21.59</s>. With <strong>free shipping</strong>, that's $5 off and the lowest price we could find, although we saw it for $2 less a month ago. It features constant temperature on both sides. Deal ends January 5.<br>
<br>
<i>Update</i>: The price now drops to <strong>$20.79</strong> after coupon.",3,free shipping,"Pisen Hand Warmer & 7,500mAh Power Bank",https://www.dealnews.com/Pisen-Hand-Warmer-7-500-m-Ah-Power-Bank-for-22-free-shipping/2169935.html,PORTABLE POWER BANKS,2018-01-02T21:33:21-05:00,$22,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vp4wlfpriwdtuttyuvh0",2169935,
,"TomTop offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169923"">Homgeek 6-Quart 1000-watt Programmable Pressure Cooker</a> for <strong>$55.99</strong> with <strong>free shipping</strong>. That's $24 off and the best price we could find. (It's also $3 less than what you'd pay for a similar cooker elsewhere.) It features a removable lid, security protection, LED screen, and 24-hours delayed cooking timer.<br>
<br>
The countdown timer on the product page does not reflect an actual expiration time and resets daily.",2,free shipping,Homgeek 6-Quart Programmable Pressure Cooker,https://www.dealnews.com/Homgeek-6-Quart-Programmable-Pressure-Cooker-for-56-free-shipping/2169923.html,SMALL APPLIANCES,,$56,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ddwyay0esgbanjjuroc5",2169923,2018-01-02T05:18:48-05:00
True,"As one of its daily deals, Joe's New Balance Outlet offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169926"">New Balance Men's 790v6 Running Shoes</a> in Thunder for <strong>$29.99</strong>. Apply coupon code ""DOLLARSHIP"" to bag <strong>$1</strong> shipping. That's $4 under our June mention and the lowest price we've seen for any color. (It's the best deal now by $19.) They're available in select standard and extra-wide sizes from 7 to 11.5. Deal ends today.",4,$1 shipping,New Balance Men's 790v6 Running Shoes,https://www.dealnews.com/New-Balance-Mens-790-v6-Running-Shoes-for-30-1-s-h/2169926.html,SHOES,2018-01-02T15:14:57-05:00,$30,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/u8f4ucbfzavmctw4ari7",2169926,
,"Bodybuilding.com offers takes <strong>25% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091848,2169917"">signature products</a>. (Price drops in cart.) Shipping adds around <strong>$4</strong>, although orders of $49 and over bag free shipping. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091842,2169917"">Bodybuilding Signature Fish Oil 100-Softgel Tub</a> for <strong>$10.49</strong> ($4 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169917"">Bodybuilding Signature Micronized Glutamine 100-Serving Tub</a> for <strong>$14.99</strong> (pictured, $5 off)
 </li>
</ul>",1,free shipping w/ $49,Bodybuilding.com Signature Products,https://www.dealnews.com/Bodybuilding.com-Signature-Products-25-off-free-shipping-w-49/2169917.html,SUPPLEMENTS,,25% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ttsoctglzrgtbcucvntb",2169917,2018-01-02T05:03:07-05:00
,"Linger via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169929"">Vensmile Ultrasonic Pest Repeller</a> for $32.90. Coupon code ""UQOE9WV2"" cuts it <strong>$21.38</strong>. With <strong>free shipping</strong>, that's a buck under our mention from six days ago, $39 off, and the lowest price we could find. This device claims to repel mice, roaches, and other pests via a high impact pressure wave and 25KHz to 60KHz changing ultrasonic sounds. It features a 4-function switch and coverage measuring 5,000 to 6,000 feet. Deal ends January 8.",3,free shipping,Vensmile Ultrasonic Pest Repeller,https://www.dealnews.com/Vensmile-Ultrasonic-Pest-Repeller-for-21-free-shipping/2169929.html,HOME & GARDEN,2018-01-02T21:33:04-05:00,$21,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d9we5mogsynytw04qx2r",2169929,
,"As one of its daily deals, Amazon cuts <strong>up to 30% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091845,2169914"">Optimum Nutrition</a>. Plus, take an <strong>extra 5% off</strong> and bag <strong>free shipping</strong> when you check out via Subscribe & Save. (Select items also offer larger discounts to Prime members, noted on their product pages.) Deal ends today. A couple of best bets, with prices after Subscribe & Save:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169914"">Optimum Nutrition On Protein 1.6-lbs. Energy Powder</a> for <strong>$10.48</strong> (pictured, low by $2)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091836,2169914"">Optimum Nutrition On Greek Yogurt 14-Serving Protein Smoothie</a> for <strong>$13.29</strong> (low by $11)
 </li>
</ul>
Note: Be sure to cancel your subscription after your order arrives to avoid being billed for subsequent shipments.",3,free shipping,Optimum Nutrition at Amazon,https://www.dealnews.com/Optimum-Nutrition-at-Amazon-Up-to-30-off-5-off-free-shipping/2169914.html,SUPPLEMENTS,2018-01-02T21:29:28-05:00,Up to 30% off + 5% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tiztud1ytzdtsmt8sutx",2169914,
,"As one of its daily deals, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169905"">Soylent 2.0 Ready-to-Drink Meal Replacement 14-oz. Bottle 12-Pack</a> in Cacao or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091830,2169905"">Cafe Coffiest</a> for $25.35. Checkout via Subscribe & Save to drop it to <strong>$24.08</strong>. With <strong>free shipping</strong>, that's the lowest price we could find now by $8, although we saw them for $2 less last August. Each 14-oz. bottle contains 400 calories and purportedly provides 20% of your daily nutritional needs. It does not require refrigeration. Deal ends today.<br>
<br>
Note: Be sure to cancel Subscribe & Save after your order ships to avoid being billed for subsequent shipments.",3,free shipping,12 Soylent Meal Replacement 14-oz. Bottles,https://www.dealnews.com/12-Soylent-Meal-Replacement-14-oz.-Bottles-for-24-free-shipping/2169905.html,GROCERIES,2018-01-02T21:28:27-05:00,$24,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uw5smzpsbuda0ua3xgcg",2169905,
True,"As one of its daily deals, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169911"">Nordic Track C 700 Treadmill</a> for <strong>$549.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $249. It folds for easy storage, and features a 20"" x 55"" tread belt, 20 workout apps, iFit compatibility, and multi-window LED display. Deal ends today.",3,free shipping,Nordic Track C 700 Treadmill,https://www.dealnews.com/Nordic-Track-C-700-Treadmill-for-550-free-shipping/2169911.html,EXERCISE EQUIPMENT,2018-01-02T21:27:31-05:00,$550,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hfd3rnuj2zcujlzduoxv",2169911,
,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091818,2169896"">Dick's Sporting Goods</a> takes <strong>up to 50% off</strong> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091821,2169896"">End of Season Sale</a>. Shipping adds <strong>$5.99</strong>, although orders of $25 or more receive free shipping. (Large items may incur additional fees, as free shipping only covers up to $15 off the shipping cost. In-store pickup is also available for select items.) Deal ends January 7. A couple of best bets, each with <strong>pickup</strong>:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091824,2169896"">Nike Women's Dry DFC Capris</a> for <strong>$33.75</strong> (low by $4)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169896"">Columbia Men's Glennaker Lakes Rain Jacket</a> for <strong>$39.99</strong> (pictured, low by $10)
 </li>
</ul>
Note: You may receive an <strong>extra $10 off</strong> select orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091827,2169896"">$50 or more</a> when you choose in-store <strong>pickup</strong>. (Discount applies automatically in cart; many exclusions apply.)",5,free shipping w/ $25,Dick's Sporting Goods End of Season Sale,https://www.dealnews.com/Dicks-Sporting-Goods-End-of-Season-Sale-Up-to-50-off-free-shipping-w-25/2169896.html,AFTER CHRISTMAS SALES,2018-01-02T14:51:11-05:00,Up to 50% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/spwy1ltmylu9bmbiucj6",2169896,
True,"As one of its daily deals, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169902"">NordicTrack T 6.5 S Treadmill</a> for <strong>$449.99</strong> with <strong>free shipping.</strong> That's the lowest price we could find by $149 and within a buck of the best price we've seen. Designed for walkers (also applicable to lightweight joggers), it features a hydraulic folding mechanism, 5"" display, 2.6 CHP motor, heart rate monitor, and iFit compatiblity. Deal ends today.",3,free shipping,NordicTrack Treadmill for Walkers/Joggers,https://www.dealnews.com/Nordic-Track-Treadmill-for-Walkers-Joggers-for-450-free-shipping/2169902.html,EXERCISE EQUIPMENT,2018-01-02T21:26:44-05:00,$450,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xii1jwysw6fd2feo4a85",2169902,
,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169908"">Decor Flame Infrared Stove 1,500-watt Heater</a> for <strong>$49.88</strong> with <strong>free shipping</strong>. That's tied with our mention from three weeks ago, $18 off, and the lowest price we could find.",3,free shipping,"Decor Flame Infrared Stove 1,500W Heater",https://www.dealnews.com/Decor-Flame-Infrared-Stove-1-500-W-Heater-for-50-free-shipping/2169908.html,HEATERS,2018-01-02T21:26:37-05:00,$50,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tgoamequ9qo0wnk05vzb",2169908,
,"Apekx via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169899"">Apekx Noise-Cancelling Bluetooth Earbuds</a> in Black/Red for $18.59. Coupon code ""2AIUERB9"" cuts them to <strong>$11.15</strong>. With <strong>free shipping</strong>, that's $3 under our October mention, $16 off, and the lowest price we could find. It features Bluetooth 4.1 CSR, sweatproof design, an 8 to 9 hour play time, built-in microphone, and wireless range of 33 feet. Deal ends January 15.",3,free shipping w/ Prime,Apekx Noise-Cancelling Bluetooth Earbuds,https://www.dealnews.com/Apekx-Noise-Cancelling-Bluetooth-Earbuds-for-11-free-shipping-w-Prime/2169899.html,HEADPHONES,2018-01-02T21:22:39-05:00,$11,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/juwuaklm5hjfxyt2uklv",2169899,
,"Massdrop offers preorders of the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169797"">Massdrop x Sennheiser HD 6XX Headphones</a> in Midnight Blue for <strong>$199.99</strong> with <strong>free shipping</strong>. That's tied with our mention from November as the lowest price we've seen. (It's also $106 under the best deal we could find for the similar Sennheiser HD 650 headphones.)<br>
<br>
Based on the classic Sennheiser HD 650 Headphones, these <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091767,2169797"">extremely well-reviewed</a> open-back headphones feature the same drivers and architecture, updated with a 6-foot detachable cable with 3.5mm plug and midnight blue colorway. They offer a 10Hz to 41kHz frequency response, 300-ohm impedance, and aluminum voice coils.<br>
<br>
Note: They have an estimated ship date of March 28.",2,free shipping,Massdrop x Sennheiser HD 6XX Headphones,https://www.dealnews.com/Massdrop-x-Sennheiser-HD-6-XX-Headphones-preorders-for-200-free-shipping/2169797.html,HEADPHONES,2018-01-02T07:52:20-05:00,preorders for $200,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rowbvbtgqdjis56gaou3",2169797,
,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169725"">WorkChoice 50-Foot SJTW 16/3 Outdoor Extension Cord</a> in Green for <b>$9.97</b>. Opt for in-store <b>pickup</b> to avoid the $5.99 shipping fee. That's tied with last week's mention and the lowest price we could find by $11. This 3-wire grounded cord includes a Velcro strap for storage.",3,pickup at Walmart,WorkChoice 50ft 16/3 Outdoor Extension Cord,https://www.dealnews.com/Work-Choice-50-ft-16-3-Outdoor-Extension-Cord-for-10-pickup-at-Walmart/2169725.html,EXTENSION CORDS & POWER STRIPS,2018-01-02T21:22:08-05:00,$10,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ammxvpq1suuiwc2fovjn",2169725,
,"Macy's takes <b>20% to 50% off</b> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091815,2169893"">Clinique beauty sets</a>. (Prices are as marked.) Plus, these items bag <b>free shipping</b>. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169893"">Clinique 5-Piece Pick Your Party Lipstick Set</a> for <b>$18.75</b> (pictured, $6 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091812,2169893"">Clinique 3-Piece Super Skincare Gift Set</a> for <b>$48.37</b> (low by $7)
 </li>
</ul>",4,free shipping,Clinique Beauty Sets at Macy's,https://www.dealnews.com/Clinique-Beauty-Sets-at-Macys-20-to-50-off-free-shipping/2169893.html,BEAUTY,2018-01-02T15:26:51-05:00,20% to 50% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yaleeit0flggtd3vcecl",2169893,
,"At participating <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169890"">Blaze Pizza</a> restaurants, buy <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091791,2169890"">one pizza</a> and get a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091794,2169890"">second pizza</a> for <strong>free</strong> when you order via its mobile app for <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091797,2169890"">iPhone</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091800,2169890"">Android</a> and apply coupon code ""workworkwork"". (You may need to register your email address <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091803,2169890"">here</a> to use the coupon.) <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091806,2169890"">Click here</a> to find your nearest location. Deal ends February 13.",4,,Blaze Pizza mobile coupon,https://www.dealnews.com/Blaze-Pizza-mobile-coupon-Buy-1-pizza-get-2-nd-free/2169890.html,RESTAURANTS,2018-01-02T15:26:10-05:00,"Buy 1 pizza, get 2nd free","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gfheuo5ee6caiglyjt17",2169890,
,"Massdrop offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169884"">Glycine Men's Combat 6 36mm Automatic Watch</a> in Black or Silver (Black/Leather pictured) for <strong>$279.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $410. It features automatic movement, a stainless steel case, choice of leather or stainless steel strap, date display, and water resistance. Deal ends January 6.",3,free shipping,Glycine Men's Combat 6 36mm Auto Watch,https://www.dealnews.com/Glycine-Mens-Combat-6-36-mm-Auto-Watch-for-280-free-shipping/2169884.html,WATCHES,2018-01-02T21:20:21-05:00,$280,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qljzc0ja0bzuv0m8vink",2169884,
True,"Mountain Hardwear offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169881"">Mountain Hardwear Men's</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091785,2169881"">Women's MetaTherm Down Jacket</a> in several colors (Cote Du Rhone pictured) for $229.98. Coupon code ""MHWDEC260"" cuts that to <strong>$128.79</strong>. Plus, Elevated Rewards members bag <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091788,2169881"">join</a>.) That's $196 off and tied with our mention from a week ago as the lowest price we could find. It's available in men's sizes S to XXL and women's sizes XS to XL.",4,free shipping,Mountain Hardwear Men's / Women's Jacket,https://www.dealnews.com/Mountain-Hardwear-Mens-Womens-Jacket-for-129-free-shipping/2169881.html,COATS,2018-01-02T15:02:35-05:00,$129,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qiuayini97pwiyvz1bzo",2169881,
,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169794"">Reebok</a> takes an <strong>extra $50 off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091770,2169794"">$200 or more</a> via coupon code ""2018"". Even better, it stacks with already-discounted <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091764,2169794"">sale items</a>. Plus, qualifying orders bag <strong>free shipping</strong>. Some exclusions may apply. Deal ends January 3.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s908/Reebok/"">Reebok Coupons</a>.</p>",1,free shipping,Reebok coupon,https://www.dealnews.com/Reebok-coupon-50-off-200-free-shipping/2169794.html,CLOTHING & ACCESSORIES,2018-01-02T07:51:34-05:00,$50 off $200,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/f0uamiexxingllsidi78",2169794,
,"On January 15, the National Park Service will allow <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169755"">entrance to more than 400 national parks</a> (Joshua Tree National Park pictured) for <b>free</b> in celebration of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091626,2169755"">Martin Luther King, Jr. Day</a>. That's a savings of up to $30 (at Grand Canyon National Park, the most expensive national park) -- or perhaps even more, if the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091629,2169755"">National Park Service's proposal</a> goes into effect.<br>
<br>
Note: Admission will also be free on April 21 (first day of National Park Week), September 22 (National Public Lands Day), and November 11 (Veterans Day). Admission to most national parks is usually free; <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091632,2169755"">click here</a> for a list of parks that offer free admission these days.",3,,Upcoming: National Park Service,https://www.dealnews.com/Upcoming-National-Park-Service-Free-access-to-all-parks/2169755.html,THINGS TO DO,2018-01-02T15:29:51-05:00,Free access to all parks,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lnu97lmvvqckthyyqr4u",2169755,
,"Lemfo via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169878"">Lemfo Men's LF19 Digital Smartwatch</a> for $28.99. Coupon code ""6T4UEX3P"" cuts that to <strong>$18.84</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $8, although we saw it for $2 less in November. It's compatible with iOS and Android and features activity, distance, and calorie tracking, app notifications, and water resistance to 165 feet. Deal ends January 15.",4,free shipping,Lemfo Men's LF19 Digital Smartwatch,https://www.dealnews.com/Lemfo-Mens-LF19-Digital-Smartwatch-for-19-free-shipping/2169878.html,SMARTWATCHES,2018-01-02T15:25:46-05:00,$19,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lqv696c4wt0ghmzzw9u0",2169878,
