url,editors_choice,time_modified,price,hotness,title,description,uuid,time_published,category,picture_url,shipping
https://www.dealnews.com/24-Stackable-Folding-Crate-for-15-free-shipping/2169062.html,,2017-12-31T15:15:08-05:00,$15,3,"24"" Stackable Folding Crate","As one of its daily deals, 13 Deals offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169062"">24"" Stackable Folding Crate</a> for <strong>$14.99</strong> with <strong>free shipping</strong>. That's tied with our expired mention from three days ago and the lowest price we could find now by $10. It measures 15.8"" x 23.6"" x 8.8"" and can fold down to less than 1.75"" tall. Deal ends today.<br>
<br>
Stocking up? Buy <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090033,2169062"">three crates</a> for <strong>$35.97</strong> with <strong>free shipping</strong>; that's $11.99 per crate.",2169062,,HOME & GARDEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fkndjmu97r7yjiajhnqf",free shipping
https://www.dealnews.com/Garage-Floor-Paint-Kits-at-Home-Depot-Up-to-20-off-free-shipping/2169059.html,,2017-12-31T15:06:59-05:00,Up to 20% off,5,Garage Floor Paint Kits at Home Depot,"As one of its daily deals, Home Depot takes <b>up to 20% off</b> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090027,2169059"">garage floor paint kits</a>. (Prices are as marked.) Plus, these items qualify for <b>free shipping</b>. Deal ends today. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090030,2169059"">Rust-Oleum Concrete Stain 15-oz. Clear Gloss Sealer 6-Pack</a> for <b>$29.21</b> ($10 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169059"">Rust-Oleum 1-Gallon Basement Floor Coating Kit 2-Pack</a> for <b>$83.25</b> (pictured, low by $34)
 </li>
</ul>",2169059,,HOME IMPROVEMENT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/biakkunjxmdw0uckxaqr",free shipping
https://www.dealnews.com/Furinno-Pasir-4-Tier-Open-Shelf-for-25-pickup-at-Walmart/2169056.html,,2017-12-31T13:04:38-05:00,$25,3,Furinno Pasir 4-Tier Open Shelf,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169056"">Furinno Pasir 4-Tier Open Shelf</a> in Steam Beech for <strong>$25</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090021,2169056"">Amazon</a> has it for the same price, while <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090024,2169056"">Home Depot</a> charges a buck more.) Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's the lowest price we could find by $7. It holds up to 25 lbs. per shelf.",2169056,,HOME FURNITURE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d2jyn2tksx8ss4roy5e8",pickup at Walmart
https://www.dealnews.com/2017-Best-of-the-Month-Kindle-eBooks-from-2/2169050.html,,2017-12-31T13:57:12-05:00,from $2,4,2017 Best of the Month Kindle eBooks,"As one of its daily deals, Amazon discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169050"">2017 Best of the Month Kindle eBooks</a>, with deals starting from <strong>$1.99</strong>. Discounted titles include Amy Tan's <i>Where The Past Begins</i>, Octavia E. Butler's <i>Seed Harvest</i>, and Malcolm Frank's <i>What To Do When Machines Do Everything</i>. Deal ends today.",2169050,,EBOOKS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qsocqigasnr3khnhhnlz",
https://www.dealnews.com/Google-Home-Mini-w-25-Walmart-GC-for-29-pickup-at-Walmart/2169047.html,True,2017-12-31T15:06:33-05:00,$29,5,Google Home Mini w/ $25 Walmart GC,"For in-store pickup only, Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169047"">Google Home Mini</a> in Chalk or Charcoal for <strong>$29</strong>. Plus, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090012,2169047"">link your Walmart account to Google</a> and you'll receive a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090015,2169047"">$25 Walmart Credit for a future order via Google Express</a>. Assuming you use the credit, that's tied with our expired mention from three days ago as the lowest price we've seen. (It's the best deal now by $25.) The coupon will be automatically issued when your Walmart account is linked to your Google account. Limit two coupons per household. Coupon expires January 31.",2169047,,HOME IMPROVEMENT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/abo7s9skm7lvkgvwxnbn",pickup at Walmart
https://www.dealnews.com/JBL-Everest-Elite-300-Wireless-Headphones-for-90-5-s-h/2169044.html,True,2017-12-31T15:11:52-05:00,$90,3,JBL Everest Elite 300 Wireless Headphones,"As one of its daily deals, Woot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169044"">JBL Everest Elite 300 NXTGen Wireless Headphones</a> in White for <strong>$89.99</strong> plus <strong>$5</strong> for shipping. That's $10 less than our October mention and the lowest price we've seen for a new pair. (It's the best deal now by $52.) They feature noise cancelling technology, a frequency response of 10 to 22kHz, Bluetooth 4.0, and a built-in microphone. Deal ends today.",2169044,,HEADPHONES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jp1isavh7ulxgqnypu5q",$5 shipping
https://www.dealnews.com/Playmobil-City-Zoo-for-14-free-shipping-w-Prime/2169041.html,,2017-12-31T13:03:34-05:00,$14,3,Playmobil City Zoo,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169041"">Playmobil City Zoo</a> for <strong>$14.39</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $4. This 91-piece set includes several figures.<br>
<br>
Note: It's temporarily out of stock but still available to purchase for this price. (It's expected to be back in stock on January 4.)",2169041,,TOYS & HOBBIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dtyvfdrdi4jk05xsmr6q",free shipping w/ Prime
https://www.dealnews.com/Go-Pet-Club-47-Kitten-Tree-for-27-free-shipping/2169035.html,,2017-12-31T13:56:57-05:00,$27,4,"Go Pet Club 47"" Kitten Tree","Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169035"">Go Pet Club 47"" Kitten Tree</a> for $29.99. Clip the 10% off coupon to cut that to <b>$26.99</b>. With <strong>free shipping</strong>, that's the lowest price we could find by $8. It measures 29"" x 23"" x 46.75""and is covered in faux fur.<br>
<br>
<i>Update</i>: Note that this item is temporarily out of stock, but can still be ordered at this price for delivery when available.",2169035,,PETS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/virm11wapscj9xgstk4v",free shipping
"https://www.dealnews.com/lw/click.html?20,2,2168492",,,"40,000 points",,Southwest Rapid Rewards® Plus Credit Card,"Sign up for a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168492"">Southwest Rapid Rewards® Plus Credit Card from Chase</a> and earn <strong>40,000 points</strong> after you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089469,2168492"">$1,000 or more</a> in the first three months your account is open. You'll also earn <strong>3,000 bonus points</strong> after your Cardmember anniversary. Plus, earn unlimited points that don't expire as long as your card account is open. Cardmembers earn 2 points per $1 spent on Southwest® purchases and Rapid Rewards® Hotel and Car Rental Partner purchases, and 1 point per $1 spent on all other purchases. There are no blackout dates or seat restrictions when you redeem with points. Finally, bags fly free® and there are no change fees. A $69 annual fee applies.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",2168492,2017-12-29T15:35:48-05:00,CREDIT CARDS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bdvpkwrdh3pw8ey7wvmq",
https://www.dealnews.com/Precious-Moments-Kermit-Porcelain-Figurine-for-30-free-shipping-w-Prime/2169032.html,,2017-12-31T13:03:23-05:00,$30,3,Precious Moments Kermit Porcelain Figurine,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169032"">Precious Moments Disney The Muppets <i>Music Is What Friendship Sounds Like</i> Porcelain Kermit Figurine</a> for <s>$28.06</s> with <strong>free shipping</strong>. That's the lowest price we could find by $22. It measures approximately 4.5"".<br>
<br>
<i>Update</i>: The price has increased to <strong>$29.75</strong>.",2169032,,TOYS & HOBBIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/j48y5kmqlarkzrvygmrm",free shipping w/ Prime
https://www.dealnews.com/Mega-Construx-Despicable-Me-Waterski-Set-for-4-w-25-purchase-pickup-at-Walmart/2169029.html,True,2017-12-31T15:11:42-05:00,$4 w/ $25 purchase,3,Mega Construx Despicable Me Waterski Set,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169029"">Mega Construx Despicable Me Wild Waterski Bike Building Set</a> for <b>$4.20</b>. That's the lowest price we could find by $15. It features three buildable Minion figures with ""water splash"" details and interchangeable parts, including overalls, goggles, arms, and feet.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with an order of $25 or more.",2169029,,TOYS & HOBBIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xq23edbgqftbgflby31l",pickup at Walmart
https://www.dealnews.com/Fred-Friends-Taco-Truck-Taco-Holder-2-Pack-for-8-free-shipping-w-Prime/2169026.html,,2017-12-31T15:14:31-05:00,$8,3,Fred & Friends Taco Truck Taco Holder 2-Pack,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169026"">Fred &amp; Friends Taco Truck Taco Holder 2-Pack</a> for <strong>$7.72</strong> with <strong>free shipping</strong> for Prime members. That's the lowest total price we could find by $8. It includes one salsa red truck and one guacamole green truck.",2169026,,KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wxklaz9gwxobj3wwm4sl",free shipping w/ Prime
https://www.dealnews.com/Fred-Friends-Deep-Tea-Diver-Tea-Infuser-for-8-free-shipping-w-Prime/2169023.html,,2017-12-31T13:56:34-05:00,$8,3,Fred & Friends Deep Tea Diver Tea Infuser,"L & P Leading Trend via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169023"">Fred &amp; Friends Deep Tea Diver Silicone Tea Infuser</a> for <strong>$8.25</strong> with <strong>free shipping</strong> for Prime members. That's the lowest total price we could find by $8. It's dishwasher- and microwave-safe and features a stainless steel ""air tank"" serves as a counterweight for the infuser.",2169023,,KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/b91argsljazzobbxv9lg",free shipping w/ Prime
https://www.dealnews.com/APC-UPS-Connect-84-VA-Battery-Back-Up-System-for-35-free-shipping/2169014.html,True,2017-12-31T15:11:33-05:00,$35,4,APC UPS Connect 84VA Battery Back-Up System,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169014"">APC UPS Connect 84VA Battery Back-Up System</a> for <del>$44.05</del>. Clip the $13 off coupon to cut that to <s>$31.05</s>. With <strong>free shipping</strong>, that's the lowest price we could find by $40, although it was a buck less three weeks ago. It features over two hours of network backup power, two surge-protected outlets, a removable battery pack for smartphone charging, and three USB ports.<br>
<br>
<i>Update</i>: The price has increased to $48.40 before coupon, <strong>$35.40</strong> after.",2169014,,BATTERY BACKUPS/UPSS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fstiudygo8w7cjvrslbh",free shipping
https://www.dealnews.com/L.L.Bean-Girls-Puff-n-Stuff-Jacket-for-22-free-shipping/2169011.html,,2017-12-31T13:56:21-05:00,$22,4,L.L.Bean Girls' Puff-n-Stuff Jacket,"L.L.Bean offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169011"">L.L.Bean Boys' Puff-n-Stuff Jacket</a> in three colors (Bold Lilac pictured) for $29.99. Coupon code ""EXTRA25"" cuts that price to <strong>$22.49</strong>. With <strong>free shipping</strong>, that's $37 off and the lowest price we could find. It's available in sizes 10/12 and 14/16. Deal ends January 1.",2169011,,KIDS' CLOTHES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ar6itllqfetcsvfpv661",free shipping
https://www.dealnews.com/Insulated-16-oz.-Thermos-w-Tea-Strainer-for-10-free-shipping-w-Prime/2169005.html,,2017-12-31T15:06:22-05:00,$10,5,Insulated 16oz. Thermos w/ Tea Strainer,"EFO-S via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169005"">EFOSHM Insulated Stainless Steel 16-oz. Thermos with Removable Tea Strainer</a> in Black for $16.99. Clip the 40% off coupon to drop the price to <b>$10.19</b>. Plus, Prime members receive <b>free shipping</b>. That's $7 under our January mention and the lowest price we've seen. This double-wall, vacuum-insulated thermos is BPA-free.",2169005,,KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hva2w82uuxd8nyp1ryru",free shipping w/ Prime
https://www.dealnews.com/features/morning-jolt/,,,,,5 Deals You Need to Know Today: A Record-Low Price for an Amazon Tap,"Today you can get a refurbished, Amazon-warrantied Tap at an all-time low price, or sink into Bethesda's BioShock-beater Prey, also at its cheapest price yet. Check out these offers and more in our roundup of the top five <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/morning-jolt/"">Editors' Choice deals</a> we found last night and this morning.",2168186,2017-12-29T09:50:34-05:00,MORNING JOLT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sbfjna2kocp3yhmh57tz",
https://www.dealnews.com/features/VIDEO-Best-Bubbles-for-Your-Buck-Champagne-Taste-Test/938817.html,,,,,VIDEO: Our Champagne Taste Test Finds the Best Bubbles for Your Buck!,"Nothing says ""Happy new year"" like the popping of a cork, but are there any sparkling wines that are good <i>and</i> a good price? <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/VIDEO-Best-Bubbles-for-Your-Buck-Champagne-Taste-Test/938817.html"">Find out in our video taste test!</a>",2158745,2017-12-29T07:00:01-05:00,BUYING GUIDES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wdwjwfbmtl2kr9c0ffjb",
https://www.dealnews.com/features/Ways-to-Eat-Healthy-on-a-Budget/,,,,,9 Ways to Eat Healthy on a Budget in 2018,"Want to eat healthier and save more money in the new year? Contrary to popular belief, those two things aren't mutually exclusive. We rounded up a <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Ways-to-Eat-Healthy-on-a-Budget/"">few tips to help you get started on your 2018 resolutions</a>.",2163920,2017-12-28T07:00:01-05:00,CONSUMER NEWS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qgcpw7qdjaobbvzyvjjz",
https://www.dealnews.com/features/New-Years-Resolutions-That-Will-Save-You-Money/,,,,,7 New Year's Resolutions That Will Save You Money,"Most sites will tell you to quit smoking or stop buying Starbucks every day if you want to save money in the new year. Here are seven different New Year's resolutions for you to consider, all of which will <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/New-Years-Resolutions-That-Will-Save-You-Money/"">save you money in 2018</a>.",2160185,2017-12-27T07:00:01-05:00,CONSUMER NEWS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jkbpd9vzxgwwk7eixh86",
https://www.dealnews.com/features/what-to-buy-in-december/,,,,,The 11 Best Things to Buy Before (and Immediately After) Christmas,"Black Friday makes November a prime time for deals, but December still has a lot to offer. We've scoured the DealNews archives from years gone by, to guide you in your quest for <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/what-to-buy-in-december/"">the best purchases for December</a>.",2144621,2017-12-01T07:00:01-05:00,WHAT TO BUY IN DECEMBER,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/x2l8kjxjdu4wu24hqkyy",
