url,hotness,price,editors_choice,description,category,picture_url,shipping,time_published,title,uuid,time_modified
https://www.dealnews.com/features/best-tv-deals/,,,,"If your living room feels cavernous without a big-screen TV, now's the time to upgrade! Awards season and the Super Bowl are coming up fast, and all the events will look even better on a new set. Check out our roundup of the week's best <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/best-tv-deals/"">TV deals</a> to save hundreds!",BEST HDTV DEALS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ffrimpfcf9d8uvvfyozz",,2017-12-28T16:29:21-05:00,"Best 4K TV Deals: This Samsung 55"" Beats Its Cyber Monday Price!",2167832,
https://www.dealnews.com/Oneida-Year-End-Clearance-Sale-Up-to-80-off-20-off-free-shipping/2167826.html,4,Up to 80% off + 20% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167826"">Oneida</a> cuts <strong>up to 80% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087741,2167826"">clearance items</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087744,2167826"">Year-End Clearance Sale</a>. Plus, coupon code ""DEALNEWSFREE"" takes an <strong>extra 20% off</strong> and bags <strong>free shipping</strong>. Save on food storage items, flatware, bakeware, and dinnerware. Deal ends December 30.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2334/Oneida/"">Oneida Coupons</a>.</p>",KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dinmxwtooqabltmtcbpg",free shipping,,Oneida Year-End Clearance Sale,2167826,2017-12-29T08:07:51-05:00
https://www.dealnews.com/Ox-Gord-45-Pet-Playpen-for-25-free-shipping/2167736.html,3,$25,,"Covershield via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167736"">OxGord 45"" Pet Playpen</a> in several colors (Blue pictured) for <strong>$24.95</strong> with <strong>free shipping</strong>. That's tied with last week's mention and the lowest price we could find by $10. It features eight mesh windows and a zippered mesh door and measures 45"" x 24"".",PETS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ssckdqc9oxxfwh66sogw",free shipping,,"OxGord 45"" Pet Playpen",2167736,2017-12-29T11:28:46-05:00
https://www.dealnews.com/Timbuk2-Parkside-16-Laptop-Backpack-for-34-free-shipping/2167802.html,4,$34,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167802"">Timbuk2 Parkside Laptop Backpack</a> in Midway for <strong>$34.45</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $11, although we saw it in another color for pennies less in September. It features several pockets and holds laptops up to 15.6"".",LAPTOP BAGS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ocinh83n5avthnixwfhv",free shipping,,"Timbuk2 Parkside 16"" Laptop Backpack",2167802,2017-12-29T09:48:53-05:00
https://www.dealnews.com/Kolibree-Ara-Rechargeable-Toothbrush-from-120-free-shipping/2167490.html,1,from $120,,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167490"">Kolibree Ara Rechargeable Toothbrush with Artificial Intelligence</a> for <b>$119.98</b> with <b>free shipping</b>. (Non-members pay a $12 surcharge.) That's $29 off list and the lowest price we could find. It features Bluetooth 4.0 and gathers data on your brushing habits to help you improve your oral health. Deal ends December 31.",TOOTHBRUSHES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ineyoua7szyim6yucorl",free shipping,2017-12-28T16:20:31-05:00,Kolibree Ara Rechargeable Toothbrush,2167490,
https://www.dealnews.com/Oneida-2-Piece-Santoku-and-Paring-Knife-Set-for-10-free-shipping/2167814.html,3,$10,True,"Oneida offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167814"">Oneida 2-Piece Santoku and Paring Knife Set</a> for $15.99. Coupon code ""DEALNEWSFREE"" cuts it to <strong>$9.59</strong> and bags <strong>free shipping</strong>. That's $2 under last month's mention, a savings of $30, and the lowest price we've seen. They feature stainless steel handles and blades. Deal ends December 30.",CUTLERY & FLATWARE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cl6u97h0jtvwkvam5nkl",free shipping,,Oneida 2-Piece Santoku and Paring Knife Set,2167814,2017-12-29T12:32:56-05:00
https://www.dealnews.com/Planters-Deluxe-Mixed-Nuts-15.25-oz.-Can-for-6-free-shipping/2167760.html,4,$6,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167760"">Planters Deluxe Mixed Nuts 15.25-oz. Can</a> for <s>$6.15</s> <strong>$6.38</strong> with <strong>free shipping</strong> via the directions below. That's a slight drop from our November mention and about $2 under what you'd expect to pay at your local store. This mix contains cashews, almonds, Brazil nuts, pecans, and pistachios. To get this price:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167760"">Planters Deluxe Mixed Nuts 15.25-oz. Can</a> for <del>$7.68</del> $7.98
 </li>
 <li>clip the 15% off coupon on the product page
 </li>
 <li>check out via Subscribe &amp; Save for a final price of <s>$6.15</s> <strong>$6.38</strong> with <strong>free shipping</strong>
 </li>
</ol>
Note: Be sure to cancel your subscription after your order arrives to avoid being billed for subsequent shipments.",GROCERIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sljzuvbvajch9m0qzilf",free shipping,,Planters Deluxe Mixed Nuts 15.25-oz. Can,2167760,2017-12-29T09:48:35-05:00
https://www.dealnews.com/Delta-In2-ition-2-in-1-Handshower-Showerhead-for-77-free-shipping/2167808.html,3,$77,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167808"">Delta In2ition 4-Setting 2-in-1 Handshower Showerhead</a> in Stainless for <strong>$77.11</strong> with <strong>free shipping</strong>. That's the lowest price we could find for this finish by $14. It features a 69"" plastic ultra flex hose and 2 GPM flow rate.",BED & BATH,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dicj63c3qeve6rftnjra",free shipping,,Delta In2ition 2-in-1 Handshower Showerhead,2167808,2017-12-29T11:28:25-05:00
https://www.dealnews.com/Hamilton-Beach-Brewstation-12-Cup-Coffeemaker-for-37-free-shipping/2167478.html,2,$37,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167478"">Hamilton Beach Brewstation Summit 12-Cup Programmable Coffeemaker</a> for <strong>$37</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086553,2167478"">Amazon</a> charges the same.) That's the lowest price we could find by $12, although we saw it for $2 less in May. It brews up to 12 cups at once, but dispenses coffee one cup at a time.",SMALL APPLIANCES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sldesnnbwvdjuaixmgvj",free shipping,,Hamilton Beach Brewstation 12-Cup Coffeemaker,2167478,2017-12-29T13:07:25-05:00
https://www.dealnews.com/Refurb-Samsung-Note-4-32-GB-VZW-Phone-for-140-free-shipping/2167475.html,3,$140,,"Bidallies via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167475"">Samsung Galaxy Note 4 32GB 4G LTE Android Phone for Verizon</a> in Black or White for <strong>$139.95</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5, although we saw this for $17 less in October. It features a 5.7"" 2560x1440 Super AMOLED display, 2.7GHz quad-core processor, 16-megapixel rear-facing camera, 3.7-megapixel front-facing camera with 120°-wide selfie mode, 4K Ultra HD video recording at 30fps, 3GB RAM, 32GB internal memory, Bluetooth 4.1, 802.11ac wireless, microSDXC card slot, and Android 4.4 (Kit Kat).<br>
<br>
Note: No warranty information is given.",ANDROID PHONES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gdjjr0bih1qgkvlwil8h",free shipping,,Refurb Samsung Note 4 32GB VZW Phone,2167475,2017-12-29T11:27:57-05:00
https://www.dealnews.com/Kitchen-Aid-Blade-Coffee-Grinder-for-20-pickup-at-Walmart/2167718.html,3,$20,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167718"">KitchenAid Blade Coffee Grinder</a> in Onyx Black for <strong>$19.99</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087429,2167718"">Amazon</a> charges the same with free shipping for Prime members and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087432,2167718"">Home Depot</a> charges the same with in-store pickup.) That's the lowest price we could find by $4. It features a 160-watt motor and grinds up to 12 cups of coffee.",SMALL APPLIANCES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/w8ixlulehk5tpsrh566f",pickup at Walmart,,KitchenAid Blade Coffee Grinder,2167718,2017-12-29T11:27:29-05:00
https://www.dealnews.com/Origins-13-Piece-Give-Joy-Set-w-Bonus-for-49-free-shipping/2167790.html,3,$49,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167790"">Origins 13-Piece Give Joy Super Set</a>, together with an <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087627,2167790"">Origins 2-Piece GinZing Eye Duo</a> for <strong>$49</strong> with <strong>free shipping</strong>. (The 2-piece set is added to your cart automatically.) That's the lowest price we could find by $30. It includes a combination of full- and trial-size makeup and skincare items.<br>
<br>
<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087630,2167790"">Origins</a> charges the same, but without the extra 2-piece kit.",BEAUTY,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/elnuob3swslmhjgie8nf",free shipping,,Origins 13-Piece Give Joy Set w/ Bonus,2167790,2017-12-29T11:26:41-05:00
https://www.dealnews.com/Frontier-Airlines-coupon-99-off-nationwide-fares/2167787.html,5,99% off nationwide fares,True,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167787"">Frontier Airlines</a> via ShermansTravel cuts <strong>99% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087621,2167787"">Frontier Airlines Flights Nationwide</a> via coupon code ""SAVE99"". (On the ShermansTravel landing page, click on ""FlyFrontier.com"" in the main paragraph to see this offer. The discount applies to base fare only.) That's tied with our mention from November as the strongest discount we've seen on fares from Frontier Airlines. Some exclusions and blackout dates apply. Book this travel deal by December 29 for flights on select days from January 9 through February 7.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s38659/Shermans-Travel/"">ShermansTravel Coupons</a>.</p>",AIRFARE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tdjsfk0cumhrlgma5m3m",,,Frontier Airlines coupon,2167787,2017-12-29T08:06:18-05:00
https://www.dealnews.com/Nixeus-Moda-Pro-Mechanical-Keyboard-for-41-free-shipping/2167709.html,3,$41,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167709"">Nixeus Moda Pro Brown Switch Mechanical Keyboard for Windows and Mac</a> for <strong>$41.22</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $24. It features MX compatible mechanical key switches, Mac key caps, and a steel plate reinforced aluminum chassis.",KEYBOARDS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/byldmtzabib3k0wqxttu",free shipping,,Nixeus Moda Pro Mechanical Keyboard,2167709,2017-12-29T11:24:16-05:00
https://www.dealnews.com/Teac-TN-200-USB-Turntable-w-Pre-Amplifier-for-150-free-shipping/2167766.html,3,$150,,"Massdrop offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167766"">Teac TN-200 USB Turntable with Pre-Amplifier</a> in Black for <b>$149.99</b> with <b>free shipping</b>. That's $9 under our April mention and the lowest price we could find now by $100. This belt-driven turntable features two speeds (33-1/3 and 45 rpm), a moving magnet cartridge, built-in pre-amplifier with line and USB outs, unamplified phono out, and aluminum die-cast platter. Deal ends December 31.<br>
<br>
Note: This item has an estimated ship date of January 26.",AUDIO COMPONENTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jnwxznsxytguiwnxnopr",free shipping,,Teac TN-200 USB Turntable w/ Pre-Amplifier,2167766,2017-12-29T11:23:09-05:00
https://www.dealnews.com/200-in-Chefd-Gift-Cards-from-100-free-shipping/2167748.html,3,from $100,,"Costco offers its members <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167748"">four $50 Chef'd Gift Cards</a> for <strong>$99.99</strong> with <strong>free shipping</strong>. (Non-members pay an additional $7.50.) That's the lowest price we could find for $200 in gift cards by $50 and essentially makes purchases at Chef'd 50% off. Chef'd is a non-subscription meal-delivery service with over 650 meal kits from renowned chefs and food brands. Click <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087525,2167748"">here</a> for more info. Deal ends January 22.<br>
<br>
Note: Shipping at Chef'd costs $10, or get free shipping with orders of $40 or more.",GIFT CARDS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sgaglqjdwkzib6kdvfeb",free shipping,,$200 in Chef'd Gift Cards,2167748,2017-12-29T11:22:11-05:00
https://www.dealnews.com/24-Hour-Fitness-All-Club-Sport-2-yr-Membership-from-370/2167769.html,3,from $370,True,"Costco offers its members a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167769"">24 Hour Fitness All-Club Sport 2-Year Membership eCertificate</a> for <strong>$369.99</strong>. (Non-members pay an extra $20.) That works out to $185 per year; for further comparison, 24 Hour Fitness direct charges $410 for a <i>single year</i>. This membership tier grants access to any Fit-Lite, Express, Active, or Sport club in the continental United States (over 280 clubs).<br>
<br>
Also available is a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087546,2167769"">24 Hour Fitness All-Club Super-Sport 2-Year Membership eCertificate</a> for <strong>$599.99</strong>. (Non-members pay an extra $32.50.) That's only $10 more than what 24 Hour Fitness charges for <i>one year</i> of this membership. This tier includes access to the same clubs as above, as well as Super-Sport locations, for a total of over 400 clubs. Both deals end January 1.<br>
<br>
These offers are valid for new 24 Hour Fitness customers only.",SPORTS & FITNESS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vtbvmpyz0yibxdpgj6hx",,,24 Hour Fitness All-Club Sport 2yr Membership,2167769,2017-12-29T12:32:27-05:00
https://www.dealnews.com/Express-Clearance-Sale-Extra-30-off-free-shipping-w-50/2167739.html,3,Extra 30% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167739"">Express</a> takes an <b>extra 30% off</b> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087492,2167739"">men's and women's clearance items</a> for its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087495,2167739"">Clearance Sale</a>. (Discount is applied automatically in-cart.) Shipping adds <b>$8</b>, but orders of $50 or more qualify for free shipping. Some exclusions apply.",CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hvd4psobimaskomcdayj",free shipping w/ $50,,Express Clearance Sale,2167739,2017-12-29T11:20:54-05:00
https://www.dealnews.com/Toms-Youth-Floral-Classic-Shoes-for-16-free-shipping/2167715.html,3,$16,,"Toms offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167715"">Toms Youth Floral Classic Shoes</a> in Pink for $21.99. Coupon code ""SALE25"" drops it to <b>$16.49</b>. That's a savings of $26 and the lowest price we could find. They're available in select sizes from 13.5 to 6.",KIDS' SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/p3hcwka3v2cdfbpl0wkm",free shipping,,Toms Youth Floral Classic Shoes,2167715,2017-12-29T11:20:06-05:00
https://www.dealnews.com/Journeys-End-of-Season-Sale-Up-to-50-off-free-shipping-w-40/2167733.html,3,Up to 50% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167733"">Journeys</a> takes <strong>up to 50% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087477,2167733"">men's, women's, and kids' shoes, apparel, and accessories</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087480,2167733"">End of Season Sale</a>. (Prices are as marked.) Shipping adds <strong>$4.95</strong>, or spend $39.99 or more for free shipping.",CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rlpr7xsgd9n8stij6ytb",free shipping w/ $40,,Journeys End of Season Sale,2167733,2017-12-29T09:47:54-05:00
https://www.dealnews.com/Neiman-Marcus-Sale-on-Sale-Extra-33-off-free-shipping/2167703.html,4,Extra 33% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167703"">Neiman Marcus</a> takes an <strong>extra 33% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087399,2167703"">apparel, shoes, accessories, and home items</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087402,2167703"">Sale on Sale</a>, rendering total discounts of <b>up to 60% off</b> regular prices. (Discounted prices are noted in red.) Plus, all orders bag <b>free shipping</b>. Some exclusions apply, including clearance items. Deal ends December 29 at 11 pm ET.",CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vxep1sghav3genbcx5tx",free shipping,,Neiman Marcus Sale on Sale,2167703,2017-12-29T09:45:57-05:00
https://www.dealnews.com/Grasshoppers-End-of-Year-Clearance-Event-Up-to-50-off-free-shipping/2167697.html,2,Up to 50% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087393,2167697"">Grasshoppers</a> takes <strong>up to 50%</strong> off a selection of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167697"">women's shoes</a>, with prices starting from <strong>$19.95</strong>, as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087390,2167697"">End of Year Clearance Event</a>. Plus, these items qualify for <strong>free shipping</strong>. Deal ends January 31.",SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pahmxg8vafh41pysyx0e",free shipping,,Grasshoppers End of Year Clearance Event,2167697,2017-12-29T13:06:58-05:00
https://www.dealnews.com/Coop-Home-Goods-End-of-Year-Clearance-Sale-Up-to-40-off-coupon-free-shipping/2167691.html,3,Up to 40% off + coupon,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087468,2167691"">Coop Home Goods</a> takes <strong>up to 40% off</strong> select items during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087363,2167691"">End of Year Clearance Sale</a>. Even better, take an <strong>extra 10% off</strong> select items via coupon code ""COOP10"". Plus, all orders receive <strong>free shipping</strong>. Some exclusions apply. Sale ends January 1, 2018. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167691"">Coop Home Goods Ventilated Orthopedic Seat Cushion</a> for <strong>$11.47</strong> via ""COOP10"" (pictured, low by $14)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087366,2167691"">Coop Home Goods Original Standard Pillow</a> for <strong>$35.74</strong> (same at <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087369,2167691"">Marlow's Mercantile via Amazon</a>, $19 off)
 </li>
</ul>",HOME & GARDEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tly0cwqzemdvqlhvxo0z",free shipping,,Coop Home Goods End of Year Clearance Sale,2167691,2017-12-29T11:18:52-05:00
https://www.dealnews.com/3-Nts-at-Wyndham-Garden-Fort-Myers-Beach-20-off/2167712.html,2,20% off,,"Wyndham offers takes <b>20% off</b> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167712"">3-Night Stays at Wyndham Garden Fort Myers Beach</a> in Fort Myers, FL, as provided by Dunhill Travel. Alternatively, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087414,2167712"">book a 4-night stay</a> and get the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087417,2167712"">fourth night</a> for <b>free</b>. This 3-star hotel has an Expedia rating of 78% based on 840 reviews. Additional taxes and fees apply. Book this travel deal by December 31 for stays through January 25.",HOTELS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ls42sburjiluswninh0s",,,3Nts at Wyndham Garden Fort Myers Beach,2167712,2017-12-29T13:06:00-05:00
https://www.dealnews.com/Refurb-Galaxy-S5-16-GB-Phone-for-Freedom-Pop-for-90-free-shipping/2167694.html,2,$90,,"FreedomPop offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167694"">No-Contract Samsung Galaxy S5 16GB Android Smartphone for FreedomPop</a> in Black bundled with a FreedomPop Unlimited Talk, Text, and 2GB 4G LTE Data 1-Month Trial for <strong>$89.99</strong> with <strong>free shipping</strong>. That's tied with our Black Friday week mention as the best price we've seen. (It's also $117 under the lowest price we could find for just the phone.)<br>
<br>
It features a 5.1"" 1920x1080 Super AMOLED touchscreen LCD, Qualcomm MSM8974AC Snapdragon 801 2.5GHz quad-core processor, 2GB RAM, 16GB internal storage, 16-megapixel rear camera, 2-megapixel front-facing camera, 4K video recording at 30fps, 802.11ac wireless, Bluetooth 4.0, microSD card slot, fingerprint sensor, and Android 4.4 (KitKat).<br>
<br>
Note: A 90-day Freedompop warranty applies. Be sure to switch to the free 500MB/month plan and cancel your trial before your initial free month expires, or you'll be billed $98.88 every six months.",ANDROID PHONES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jmthowqqd8wvlvkxrfhf",free shipping,,Refurb Galaxy S5 16GB Phone for FreedomPop,2167694,2017-12-29T13:04:20-05:00
https://www.dealnews.com/Excelvan-84-16-9-Projection-Screen-for-13-free-shipping/2167688.html,4,$13,,"Global Shopping Now via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167688"">Excelvan 84"" 16:9 Projection Screen</a> for <strong>$12.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $7, outside of other eBay vendors. It features a 73x41"" viewing area.",VIDEO COMPONENTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/c0sibbxr4chxvozqqx9r",free shipping,,"Excelvan 84"" 16:9 Projection Screen",2167688,2017-12-29T09:44:54-05:00
https://www.dealnews.com/Virgin-America-Fares-to-California-from-39-1-way/2167706.html,4,from $39 1-way,,"Virgin America via ShermansTravel offers select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167706"">Virgin America 1-Way Fares to California</a> with prices starting at <strong>$39.20</strong>. (On the ShermansTravel landing page, click on ""VirginAmerica.com"" in the top line to see this offer; on the Virgin America sale page, select your origin city to book.) That's the lowest price we could find for select routes by at least $13. A 21-day advance purchase is required. Book this travel deal by January 31.<br>
<br>
All prices, dates, and booking details were valid at the time of publication.",AIRFARE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xxzvftcnfapjmxfrvzhj",,,Virgin America Fares to California,2167706,2017-12-29T09:44:29-05:00
https://www.dealnews.com/Cooler-Master-Hyper-T2-CPU-Cooler-for-5-via-rebate-Prime-free-shipping/2167700.html,3,$5 via rebate & Prime,True,"For Prime members only, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167700"">Cooler Master Hyper T2 Compact CPU Cooler</a> for $9.99. This <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087396,2167700"">$5 mail-in rebate</a> knocks it to <strong>$4.99</strong>. With <strong>free shipping</strong>, that's $5 under last month's mention, a best-ever price, and a low now by $5. It fits Intel 1150, 1156, 1155, and 775 sockets and AMD FM2+, FM2, FM1, AM3+, AM3, and AM2 sockets. Features include dual looped direct-contact heatpipes and a 92mm fan. Deal ends December 31.",CPU FANS/MOUNTING KITS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lmgxpjfm5vmyuq7qv7w2",free shipping,,Cooler Master Hyper T2 CPU Cooler,2167700,2017-12-29T12:32:07-05:00
