hotness,description,time_published,editors_choice,time_modified,shipping,url,uuid,price,category,picture_url,title
5,"Gap offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170934"">Gap Men's Heavyweight Henley Shirt</a> in <del>several colors</del> Carls Stone (pictured) for $16.97. Apply coupon codes ""HAPPY"" and ""ITSFREE"" to drop the price to <strong>$10.18</strong> and bag <strong>free shipping</strong>. That's a total savings of $32 and a great deal for a Gap shirt. It's available in select sizes from <del>XS</del> 3XL only. Deal ends January 8.",,True,2018-01-03T17:04:12-05:00,free shipping,https://www.dealnews.com/Gap-Mens-Heavyweight-Henley-Shirt-for-10-free-shipping/2170934.html,2170934,$10,SHIRTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mtjbpbjyu5cemmnlch2a",Gap Men's Heavyweight Henley Shirt
3,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170787"">Logitech M705 Wireless Laser Marathon Mouse</a> in Black for <strong>$19.49</strong> with <strong>free shipping</strong>. That's a buck under our August mention and the lowest price we could find today by $5, excluding the below mention. It features a 1,000 dpi resolution and up to a 3-year battery life. Two AA batteries are required, included.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094296,2170787"">Newegg</a> offers it for $19.99 with free shipping.",,,2018-01-03T16:22:47-05:00,free shipping w/ Prime,https://www.dealnews.com/Logitech-M705-Wireless-Laser-Mouse-for-19-free-shipping-w-Prime/2170787.html,2170787,$19,MICE/TRACKBALLS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xkuknhdwfgpcrlgqjypg",Logitech M705 Wireless Laser Mouse
3,"Skinny Tie Madness via Flagship offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170949"">Skinny Tie Madness Getaway Bag 15-Tie Bundle</a> for $250. (It should be the third item in the sale.) Coupon code ""DT60"" cuts that to <strong>$59.99</strong>. With <strong>free shipping</strong>, that's 190 off list and the lowest price we could find. (For further comparison, individual ties sell for $10 apiece.) It includes 15 ties (chosen at random, some with tie clips) and a duffel bag. Deal ends January 4.",,True,2018-01-03T17:22:40-05:00,free shipping,https://www.dealnews.com/Skinny-Tie-Madness-Getaway-Bag-15-Tie-Bundle-for-60-free-shipping/2170949.html,2170949,$60,ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/s7tv4slv7hh1tvln5puq",Skinny Tie Madness Getaway Bag 15-Tie Bundle
3,"Gap offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170940"">Gap Men's Ripstop Parka</a> in Tapestry Navy for $69.99. Coupon code ""HAPPY"" cuts that to <strong>$41.99</strong>. Plus, coupon code ""ITSFREE"" bags <strong>free shipping</strong>. That's a savings of $63 and the best price we could find. It's available in sizes S to XL. Deal ends January 8.",,True,2018-01-03T17:09:51-05:00,free shipping,https://www.dealnews.com/Gap-Mens-Ripstop-Parka-for-42-free-shipping/2170940.html,2170940,$42,COATS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lfpivzh2ijdkkgvnd3pu",Gap Men's Ripstop Parka
,"Jos. A. Bank discounts <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093396,2170382"">men's suits, sportshirts, polos, sportcoats, sweaters, outerwear, and dress shirts</a>, with prices starting at <b>$15</b>, as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170382"">Clearance Blowout Deals event</a>. Plus, all orders receive <strong>free shipping</strong>. Deal ends January 11.",2018-01-03T00:01:00-05:00,,,free shipping,https://www.dealnews.com/Jos.-A.-Bank-Clearance-Blowout-Deals-from-16-free-shipping/2170382.html,2170382,from $16,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/a7xeamme77qdcwnyrzth",Jos. A. Bank Clearance Blowout Deals
3,"Joe's New Balance Outlet offers a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093948,2170889"">New Balance Kids' shoes</a> for <strong>$19.99</strong>. Plus, coupon code ""DOLLARSHIP"" bags <strong>$1</strong> shipping. As well as boasting some impressive lows, these are great prices for kids' shoes and among the best we've seen from New Balance. Deal ends January 9. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093894,2170889"">New Balance Girls' Electric Rainbow 200 Shoes</a> for <strong>$19.99</strong> (low by $23)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170889"">New Balance Boys' Vazee Rush v2 Shoes</a> for <strong>$19.99</strong> (pictured, low by $34)
 </li>
</ul>",,True,2018-01-03T16:22:01-05:00,$1 shipping,https://www.dealnews.com/New-Balance-Kids-Shoes-for-20-1-s-h/2170889.html,2170889,$20,SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mzr0t5yl8v0aedxjwuwk",New Balance Kids' Shoes
4,"Participating IHOP locations offer <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170925"">All-You-Can Eat-Pancakes</a> for <b>$3.99</b>. That's tied with our mention from last January as the best deal we've seen on large quantities of pancakes. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094158,2170925"">Click here</a> to find a restaurant near you. Deal ends February 12.",,,2018-01-03T15:31:36-05:00,,https://www.dealnews.com/IHOP-All-You-Can-Eat-Pancakes-for-4/2170925.html,2170925,$4,RESTAURANTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cqmbohm4y92fa0mnnkwa",IHOP All-You-Can Eat-Pancakes
4,"Ending January 4 at 8 am ET, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170931"">NFL Shop</a> takes <strong>up to 60% off</strong> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094191,2170931"">clearance items</a>. Plus, coupon code ""SIDELINE"" bags <strong>free shipping</strong> with no minimum purchase. Some exclusions apply.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1040/NFL-Shop/"">NFL Shop Coupons</a>.</p>",,,2018-01-03T15:31:21-05:00,free shipping,https://www.dealnews.com/NFL-Shop-Clearance-Sale-Up-to-60-off-free-shipping/2170931.html,2170931,Up to 60% off,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pr1ihav4miktiqkotgqc",NFL Shop Clearance Sale
3,"CostSaver Tours discounts select European vacation packages for two with prices starting from <strong>$2,190</strong>, as seen on Travelzoo. (Price is based on double occupancy.) Note that these packages do not include airfare, which can be added at an additional cost. Additional fees and blackout dates may apply. Book this travel deal by January 31 for travel through April 2019. The packages:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170928"">6-Night Jewels of Italy Hotel and Guided Tour Package for two</a> from <strong>$2,190</strong>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094164,2170928"">7-Night Jewels of France Hotel and Guided Tour Package</a> for two from <b>$2,190</b>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094167,2170928"">8-Night Highlights of Sicily Hotel and Guided Tour Package for two</a> from <strong>$2,360</strong>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094170,2170928"">9-Night Imperial Highlights 4-Country Hotel and Guided Tour Package for two</a> from <strong>$2,560</strong>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094173,2170928"">9-Night Croatia &amp; Bosnia-Herzegovina Hotel and Guided Tour Package for two</a> from <strong>$3,100</strong>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094176,2170928"">9-Night Imperial Highlights 4-Country Hotel and Guided Tour Package for two</a> from <strong>$3,380</strong>
 </li>
</ul>",,,2018-01-03T16:40:47-05:00,,https://www.dealnews.com/Cost-Saver-European-Tour-Packages-from-2-190-for-2/2170928.html,2170928,"from $2,190 for 2",VACATIONS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/u9xxli4cnih2xkliw42i",CostSaver European Tour Packages
1,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170868"">SEI Stevenwood Cocktail Table</a> in French Gray for <strong>$169.88</strong> with <strong>free shipping</strong>. (Non-members pay a $16.99 surcharge.) That's the lowest price we could find by $6, excluding the mention below. It measures 46"" x 28"" x 19"" and features a tempered glass top.<br>
<br>
Not a Sam's Club member? <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094155,2170868"">The Mine via Houzz</a> charges <strong>$168.80</strong> with <strong>free shipping</strong>.",2018-01-03T10:20:43-05:00,,,free shipping,https://www.dealnews.com/SEI-Stevenwood-Cocktail-Table-for-170...or-less-free-shipping/2170868.html,2170868,$170...or less,TABLES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/khqmvstwwij3y4ttkbq0",SEI Stevenwood Cocktail Table
2,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170814"">Sea to Summit 16-oz. Delta Mug</a> in Kimberley Blue for <strong>$4.73</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $8. This BPA-free mug can withstand high heat and cold and features a doubled-up top edge and glass-reinforced polypropylene construction.",,,2018-01-03T16:20:46-05:00,pickup at REI,https://www.dealnews.com/Sea-to-Summit-16-oz.-Delta-Mug-for-5-pickup-at-REI/2170814.html,2170814,$5,CAMPING & OUTDOORS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rp8o0tjaq4hth3c0fjw8",Sea to Summit 16-oz. Delta Mug
3,"Amazon offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170805"">six Keurig Eight O'Clock Coffee K-Cup 12-Packs</a> (72 K-Cups total) in Medium Roast for <strong>$26.99</strong> with <b>free shipping</b>, via the directions below. That's 37 cents per K-Cup, $3 less than our mention from last October, and the lowest price we could find by $11. It's made with 100% Arabica coffee. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170805"">six Keurig Eight O'Clock Coffee K-Cup 12-Packs</a> for $35.99
 </li>
 <li>Clip the 20% off coupon on the product page
 </li>
 <li>Checkout via Subscribe &amp; Save for a final price of <strong>$26.99</strong>
 </li>
</ol>
Be sure to cancel Subscribe & Save after your order ships to avoid being billed for subsequent shipments.",,,2018-01-03T12:57:07-05:00,free shipping,https://www.dealnews.com/72-Keurig-Eight-OClock-Coffee-K-Cups-for-27-free-shipping/2170805.html,2170805,$27,COFFEE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ahx6y9ykaq0blwvv1zo2",72 Keurig Eight O'Clock Coffee K-Cups
4,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093813,2170844"">American Eagle Outfitters</a> takes <strong>60% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170844"">clearance styles</a>. (Prices are as marked.) Shipping adds <strong>$7</strong>, but orders of $50 or more qualify for free shipping. Some exclusions apply, including jeans and Aerie underwear. Deal ends January 10.",,,2018-01-03T15:30:52-05:00,free shipping w/ $50,https://www.dealnews.com/American-Eagle-Outfitters-Clearance-Sale-60-off-free-shipping-w-50/2170844.html,2170844,60% off,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/s9acyxmwos9brui28qu0",American Eagle Outfitters Clearance Sale
3,"MaidMax via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170910"">Maidmax Over The Door Shoe Organizer</a> for $10.99. Coupon code ""CJQPVB7S"" cuts it to <strong>$5</strong>. With <strong>free shipping</strong> via Prime, that's tied with our mention from two weeks ago as the lowest price we've seen. (It's also the best deal now by $5.) It features 24 clear PVC pockets, a breathable non-woven backing, and four metal mounting hooks. Deal ends January 31.",,,2018-01-03T16:18:54-05:00,free shipping w/ Prime,https://www.dealnews.com/Maidmax-Over-The-Door-Shoe-Organizer-for-5-free-shipping-w-Prime/2170910.html,2170910,$5,HOME & GARDEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/be8iymxwyacigiyryado",Maidmax Over The Door Shoe Organizer
,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170193"">United MileagePlus® Explorer Card</a> and <strong>earn 40,000 bonus miles</strong> after you spend $2,000 in the first 3 months your account is open. Plus, <strong>earn 5,000 bonus miles</strong> after you add the first authorized user to your account and make a purchase with your Card during the first 3 months your account is open. Finally, you'll <strong>earn 2 miles</strong> for each $1 spent on tickets purchased from United, and <strong>earn 1 mile</strong> for each $1 spent on all other purchases. (Miles don't expire as long as your credit card account remains open.) There's a <strong>$0 Intro Annual Fee</strong> for the first year, then $95. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092241,2170193"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",2018-01-02T10:45:01-05:00,,,,"https://www.dealnews.com/lw/click.html?20,2,2170193",2170193,"40,000 bonus miles",CREDIT CARDS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/adilagzzfhgr5nnfvn9c",United MileagePlus® Explorer Card
