price,title,shipping,time_modified,category,url,editors_choice,time_published,description,picture_url,hotness,uuid
"Earn 80,000 Bonus Points",Marriott Rewards® Premier Credit Card,,,CREDIT CARDS,"https://www.dealnews.com/lw/click.html?20,2,2168612",,2017-12-31T00:01:00-05:00,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168612"">Marriott Rewards® Premier Credit Card</a> and <strong>earn 80,000 Bonus Points</strong> after you <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089679,2168612"">spend $3,000 on purchases</a> in the first 3 months from account opening. Plus, <strong>earn 7,500 Bonus Points</strong> when you add the first authorized user and make a purchase in the first 3 months from account opening. You'll also <strong>earn 5 points</strong> for every $1 spent at 5,700 Marriott locations, <strong>2 points</strong> for every $1 spent on airline tickets purchased directly with the airline, at car rental agencies, and restaurants, and <strong>1 point</strong> everywhere else. Other card features include <strong>1 Free Night Stay</strong> at a Category 1-5 location every year after your account anniversary date, <strong>15 credits</strong> toward your next Elite membership level after account approval and every year after account anniversary, and <strong>1 Elite Credit</strong> for every $3,000 spent on purchases. An $85 annual fee applies. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089682,2168612"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aqgroaw40es5ego2zmp5",,2168612
$220,Stamina ATS Air Rower,$5 shipping,,EXERCISE EQUIPMENT,https://www.dealnews.com/Stamina-ATS-Air-Rower-for-220-5-s-h/2170001.html,,2018-01-02T06:29:22-05:00,"As one of its daily deals, Woot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170001"">Stamina ATS Air Rower</a> in Black/Blue for <strong>$219.99</strong> plus <strong>$5</strong> for shipping. That's the lowest price we could find by $74. This wind-resistance rowing machine features a multi-function monitor, adjustable foot straps, and a foldable frame. Deal ends today.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mdhvblbwn38cfzukbag1",3,2170001
$3 w/ $25 purchase,4M Paint Your Own Mini Tea Set,free shipping,,TOYS & HOBBIES,https://www.dealnews.com/4-M-Paint-Your-Own-Mini-Tea-Set-for-3-w-25-purchase-free-shipping/2169998.html,,2018-01-02T06:26:20-05:00,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169998"">4M Paint Your Own Mini Tea Set</a> for <strong>$2.83</strong> with <strong>free shipping</strong>. That's $2 off and the lowest price we could find.<br>
<br>
Note: This is part of the Amazon ""add-on"" program and can only be purchased with orders of $25 or more.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mof58xvdiu2lartwclxe",3,2169998
$4 w/ $25 purchase,"T-fal Nonstick 5"" One Egg Wonder Fry Pan",free shipping,,KITCHEN,https://www.dealnews.com/T-fal-Nonstick-5-One-Egg-Wonder-Fry-Pan-for-4-w-25-purchase-free-shipping/2169977.html,,2018-01-02T06:23:14-05:00,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169977"">T-fal Nonstick 4.75"" One Egg Wonder Fry Pan</a> for <strong>$4.12</strong> with <strong>free shipping</strong>. That's the lowest price we could find by a buck. It features aluminum construction and is dishwasher safe.<br>
<br>
Note: This is part of the Amazon ""add-on"" program and can only be purchased with orders of $25 or more.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ajp3qkqoedg2uclfcnwy",3,2169977
$5,The Board Dudes Magnetic Dry-Erase Calendar,pickup at Fry's,,SUPPLIES,https://www.dealnews.com/The-Board-Dudes-Magnetic-Dry-Erase-Calendar-for-5-pickup-at-Frys/2169995.html,,2018-01-02T06:20:16-05:00,"Available for in-store pickup only, Fry's offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169995"">The Board Dudes 16"" x 20"" Aluminum-Framed Magnetic Dry-Erase Calendar</a> for <strong>$5.49</strong>. That's tied with our mention from last week and the lowest price we could find now by around $2. It includes a black dry-erase marker and two magnets.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mv2vkzugossqknrwzipd",3,2169995
$6 w/ $25 purchase,Paw Patrol Rubble and Sea Turtles Rescue Set,free shipping,,TOYS & HOBBIES,https://www.dealnews.com/Paw-Patrol-Rubble-and-Sea-Turtles-Rescue-Set-for-6-w-25-purchase-free-shipping/2169992.html,,2018-01-02T06:20:11-05:00,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169992"">Paw Patrol Rubble and Sea Turtles Rescue Set</a> for <strong>$6</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $2.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/oifkknnfv1jec9ekwawj",2,2169992
$0 after rebate,"Syba 2.5"" SATA HDD USB 3.0 Enclosure Case",$1 shipping,,DRIVE ENCLOSURES,https://www.dealnews.com/Syba-2.5-SATA-HDD-USB-3.0-Enclosure-Case-for-0-after-rebate-1-s-h/2169989.html,,2018-01-02T06:19:22-05:00,"Newegg offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169989"">Syba 2.5"" Serial ATA HDD/SSD USB 3.0 External Enclosure Case</a> for <strong>$0</strong>, via the directions below. With <strong>99 cents</strong> for shipping, that's $30 off and the best price we could find. It features transfer speeds up to 6GB/s. Deal ends January 8. To get this:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169989"">Syba 2.5"" Serial ATA HDD/SSD USB 3.0 External Enclosure Case</a> for $29.99
 </li>
 <li>coupon code ""EMCPEPR42"" cuts that to $6
 </li>
 <li>redeem this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091869,2169989"">$6 mail-in rebate</a> for a final price of <strong>$0</strong>
 </li>
</ol><p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s504/Newegg/"">Newegg Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/npf06b9kcxocso5apd6p",3,2169989
$18,Hamilton Beach Belgian Waffle Maker,free shipping w/ Prime,,SMALL APPLIANCES,https://www.dealnews.com/Hamilton-Beach-Belgian-Waffle-Maker-for-18-free-shipping-w-Prime/2169983.html,,2018-01-02T06:08:18-05:00,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169983"">Hamilton Beach Belgian Waffle Maker</a> for <strong>$18.99</strong> with <strong>free shipping</strong>. That's $9 off and the lowest price we could find. It features non-stick grids, light indicators, and browning controls.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rju1frzpzpu73fuzjqfj",3,2169983
$12,Prepworks by Progressive Onion Chopper,free shipping w/ Prime,2018-01-02T10:29:05-05:00,KITCHEN,https://www.dealnews.com/Prepworks-by-Progressive-Onion-Chopper-for-12-free-shipping-w-Prime/2169980.html,,,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169980"">Prepworks by Progressive Onion Chopper</a> for <strong>$11.63</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $2.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zv0rzcsvjxwygvnaus88",4,2169980
$550,NordicTrack Commercial Vr21 Recumbent Bike,free shipping,2018-01-02T11:59:53-05:00,EXERCISE EQUIPMENT,https://www.dealnews.com/Nordic-Track-Commercial-Vr21-Recumbent-Bike-for-550-free-shipping/2169968.html,True,,"As one of its daily deals, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169968"">NordicTrack Commercial Vr21 Recumbent Bike</a> for <strong>$549.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $178. It measures 59"" x 22.25"" x 52"" and features a 5"" backlit display, 23-lb. flywheel, 25 resistance levels, 32 workout apps, a heart rate monitor with wireless chest strap, tablet holder, and a 350-lb. capacity. Deal ends today.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mayuwevo2ubrkv5t9bwg",3,2169968
0% intro fee,BankAmericard® Credit Card,,,CREDIT CARDS,"https://www.dealnews.com/lw/click.html?20,2,2168627",,2018-01-01T00:01:00-05:00,"At Bank of America, apply for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168627"">BankAmericard® Credit Card</a> and receive a <strong>$0 Intro balance transfer fee</strong> for the first 60 days your account is open. After that, the fee for future balance transfers is 3% (min. $10). There's also <strong>no penalty APR</strong>. Paying late won't automatically raise your interest rate (APR). You can also <strong>access your FICO Score</strong> for free within Online Banking or your Mobile Banking app. Plus, the <strong>Zero Liability Fraud protection</strong> insures you're not responsible for any fraudulent charges made on your account. Also, the BankAmericard® credit card features chip technology for enhanced security at chip-enabled merchant terminals. Other account pricing and terms apply. Finally, there's <strong>no annual fee</strong>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1631/Bank-of-America/"">Bank of America credit card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/neoa6i4qkb20kr8rjl1e",,2168627
"$1,029",NordicTrack SE9i Elliptical Trainer,free shipping,,EXERCISE EQUIPMENT,https://www.dealnews.com/Nordic-Track-SE9-i-Elliptical-Trainer-for-1-029-free-shipping/2169965.html,,2018-01-02T06:03:30-05:00,"As one of its daily deals, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169965"">NordicTrack Spacesaver SE9i Elliptical Trainer</a> for <strong>$1,029</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $220. It features heart rate monitor, 18"" stride length, 24 digital resistance levels, vertical SpaceSaver design, iFit coach ready, 0- to 10-degree adjustable incline, water bottle holder, soft touch upper body grips, and transport wheels. Deal ends today.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/x0iq1kodelgpcvmgpo7p",2,2169965
$253,"Refurb LG 34"" 1080p IPS LED LCD Display",free shipping,,MONITORS,https://www.dealnews.com/Refurb-LG-34-1080-p-IPS-LED-LCD-Display-for-253-free-shipping/2169974.html,,2018-01-02T06:01:03-05:00,"Newegg offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169974"">LG 34"" 1080p IPS LED-Backlit LCD Monitor</a> for $257.99. Coupon code ""RTHRSBLS5"" cuts it to <strong>$252.99</strong>. With <strong>free shipping</strong>, that's $27 under the lowest price we could find for a new one. It features a 2560x1080 native resolution, 5ms response time, and two HDMI inputs. Deal ends January 3.<br>
<br>
Note: A 90-day warranty applies, although it is unclear who backs it.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qlreevnkbkyohhlyntas",2,2169974
50% off,Aldo Sale,free shipping w/ $50,2018-01-02T10:29:49-05:00,SHOES,https://www.dealnews.com/Aldo-Sale-50-off-free-shipping-w-50/2169971.html,,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169971"">Aldo</a> takes <b>50% off</b> the original price of a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091863,2169971"">men's</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091896,2169971"">women's shoes and accessories</a>. Shipping adds <strong>$5</strong>, but orders of $50 or more receive free shipping. That's the best discount we've seen from Aldo this year.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tdq5ymizxzg3pr7iwaeo",4,2169971
$65,"Mainstays 3-in-1 70"" TV Stand",free shipping,,TV STANDS,https://www.dealnews.com/Mainstays-3-in-1-70-TV-Stand-for-65-free-shipping/2169959.html,,2018-01-02T05:59:24-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169959"">Mainstays 3-in-1 TV Stand for TVs up to 70""</a> for <strong>$64.99</strong> with <strong>free shipping</strong>. That's the best price we could find by $14. It features swivel, wall, or tabletop mounting options, and features two shelves.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wcrp1p8yozcxgsgtedcp",3,2169959
$460,Refurb Unlocked iPhone 7 32GB Smartphone,free shipping,2018-01-02T08:28:34-05:00,APPLE IPHONES,https://www.dealnews.com/Refurb-Unlocked-iPhone-7-32-GB-Smartphone-for-460-free-shipping/2169947.html,,,"MyWit via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169947"">Unlocked Apple iPhone 7 32GB Smartphone</a> in several colors (Black pictured) for <strong>$459.99</strong> with <strong>free shipping</strong>. That's tied with our November mention and $89 under the lowest price we could find for it new.<br>
<br>
Note: This phone doesn't include a SIM card, headphones, original box, or warranty.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gfdwnoqadsrremt0ptpz",2,2169947
